@relation movement

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute MDS57 numeric
@attribute MDS58 numeric
@attribute MDS59 numeric
@attribute MDS60 numeric
@attribute MDS61 numeric
@attribute MDS62 numeric
@attribute MDS63 numeric
@attribute MDS64 numeric
@attribute MDS65 numeric
@attribute MDS66 numeric
@attribute MDS67 numeric
@attribute MDS68 numeric
@attribute MDS69 numeric
@attribute MDS70 numeric
@attribute MDS71 numeric
@attribute MDS72 numeric
@attribute MDS73 numeric
@attribute MDS74 numeric
@attribute MDS75 numeric
@attribute MDS76 numeric
@attribute MDS77 numeric
@attribute MDS78 numeric
@attribute MDS79 numeric
@attribute MDS80 numeric
@attribute MDS81 numeric
@attribute MDS82 numeric
@attribute MDS83 numeric
@attribute MDS84 numeric
@attribute MDS85 numeric
@attribute MDS86 numeric
@attribute MDS87 numeric
@attribute MDS88 numeric
@attribute MDS89 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.905751,0.808781,0.915328,0.799997,0.913243,0.805029,0.910556,0.808181,0.905534,0.822223,0.888376,0.860762,0.888104,0.828025,0.886055,0.756407,0.882632,0.682691,0.881519,0.635783,0.875895,0.589587,0.863426,0.547534,0.859919,0.436229,0.847128,0.543663,0.821122,0.523937,0.77777,0.491064,0.750008,0.451609,0.699752,0.451505,0.664084,0.476665,0.632007,0.527686,0.633246,0.575162,0.644832,0.627512,0.655254,0.687929,0.650487,0.70701,0.64133,0.661025,0.627583,0.674858,0.60364,0.822587,0.580866,0.827039,0.553533,0.831777,0.524702,0.848773,0.480863,0.85231,0.439146,0.874632,0.395787,0.879221,0.366907,0.854342,0.374995,0.804043,0.368181,0.740734,0.396142,0.635546,0.389126,0.523558,0.368976,0.489419,0.336838,0.531916,0.291847,0.512265,0.263273,0.515064,0.258655,0.521863,0.239607,0.504013,0.210117,0.52243,12
0.878166,0.83699,0.881008,0.834368,0.879001,0.845906,0.876145,0.849058,0.877885,0.850789,0.881402,0.829114,0.878789,0.802545,0.869776,0.785248,0.863845,0.766016,0.86019,0.725246,0.856806,0.693816,0.856485,0.655732,0.866382,0.520403,0.870487,0.633799,0.868543,0.599993,0.849665,0.550593,0.84028,0.503226,0.79901,0.494979,0.762274,0.516668,0.730664,0.553747,0.72295,0.588234,0.727956,0.614088,0.733499,0.657717,0.73544,0.671968,0.73159,0.632774,0.724137,0.639342,0.706146,0.790326,0.685643,0.805032,0.644638,0.819315,0.607056,0.8642,0.545451,0.867689,0.501198,0.883385,0.468385,0.867985,0.458033,0.823534,0.474541,0.772334,0.472732,0.712961,0.494648,0.617473,0.5,0.505238,0.48638,0.476185,0.452635,0.513677,0.390554,0.499994,0.346069,0.503015,0.319758,0.504381,0.293069,0.501338,0.264593,0.53034,12
0.834488,0.811923,0.83753,0.803129,0.833332,0.808181,0.830279,0.805043,0.827186,0.790474,0.823258,0.768989,0.820509,0.742038,0.816284,0.714745,0.816903,0.673068,0.815167,0.635783,0.813842,0.605868,0.817135,0.570494,0.827595,0.464287,0.830148,0.588725,0.81681,0.569011,0.790847,0.529764,0.768522,0.487089,0.719612,0.478263,0.689934,0.510001,0.666667,0.560262,0.670186,0.598046,0.682611,0.630875,0.684593,0.674505,0.674755,0.684708,0.66508,0.644074,0.659768,0.655737,0.64692,0.816135,0.626418,0.827039,0.585413,0.841116,0.550588,0.858027,0.48325,0.873844,0.43437,0.895036,0.412181,0.893261,0.395683,0.859945,0.412034,0.806919,0.406815,0.737654,0.43469,0.638552,0.443519,0.528794,0.42977,0.500002,0.391575,0.547108,0.336912,0.524536,0.303612,0.524095,0.291244,0.524785,0.271293,0.522787,0.239296,0.556727,12
0.790811,0.815051,0.789474,0.83125,0.789954,0.830188,0.78899,0.823899,0.781109,0.822223,0.776752,0.781648,0.778546,0.738859,0.769766,0.695513,0.760567,0.641028,0.751179,0.587863,0.742251,0.553747,0.731483,0.531146,0.728451,0.438774,0.713378,0.569011,0.691816,0.577468,0.671025,0.592263,0.662046,0.599994,0.627795,0.638796,0.596901,0.693326,0.576006,0.755703,0.577836,0.797385,0.579341,0.822142,0.557454,0.859063,0.526696,0.834395,0.501187,0.754235,0.478165,0.732233,0.446467,0.848395,0.428251,0.79559,0.41458,0.741434,0.404709,0.69136,0.387556,0.646148,0.38425,0.635572,0.365336,0.615166,0.333333,0.574233,0.310179,0.538903,0.256814,0.503081,0.25053,0.484945,0.253137,0.473822,0.238999,0.53439,0.212628,0.683891,0.171673,0.763805,0.167732,0.837348,0.185337,0.842565,0.144551,0.833779,0.093385,0.994723,12
0.88046,0.793112,0.885586,0.787496,0.879001,0.798739,0.878445,0.786173,0.877885,0.790474,0.87907,0.791136,0.876451,0.792997,0.86279,0.769229,0.85211,0.714745,0.843602,0.661344,0.837705,0.615634,0.831018,0.554092,0.823283,0.423467,0.804671,0.512669,0.773711,0.512669,0.736376,0.529764,0.724541,0.548377,0.692312,0.59197,0.677002,0.660004,0.65867,0.732892,0.646437,0.784313,0.629713,0.822142,0.601469,0.859063,0.563099,0.828025,0.529689,0.711864,0.512643,0.639342,0.482917,0.67742,0.492022,0.600622,0.498854,0.529594,0.489412,0.469133,0.440184,0.421536,0.372318,0.448981,0.292738,0.483151,0.235017,0.501398,0.226848,0.556196,0.227275,0.601854,0.274089,0.629522,0.284525,0.620418,0.262053,0.682538,0.183153,0.848025,0.118021,0.901833,0.07431,0.903619,0.071283,0.86589,0.067327,0.769431,0.050584,0.728228,12
0.822995,0.774302,0.82609,0.768745,0.821918,0.77987,0.821101,0.779883,0.820277,0.765075,0.813952,0.731011,0.806517,0.684708,0.795352,0.647439,0.798116,0.576921,0.793838,0.520772,0.780428,0.482094,0.750009,0.455738,0.726301,0.395409,0.696386,0.535205,0.670266,0.571834,0.644871,0.592263,0.631947,0.612899,0.600495,0.642134,0.581404,0.696666,0.552003,0.752438,0.535617,0.790849,0.528969,0.795294,0.498777,0.791943,0.468446,0.745229,0.453687,0.644074,0.448274,0.592897,0.444195,0.651612,0.462415,0.584905,0.455575,0.526485,0.435291,0.484573,0.380383,0.449224,0.326972,0.481047,0.283378,0.52248,0.258995,0.56022,0.266198,0.599421,0.256814,0.620374,0.289078,0.641571,0.303344,0.620418,0.270442,0.661373,0.208416,0.790276,0.163086,0.834356,0.076429,0.864466,0.085538,0.807589,0.08911,0.715808,0.085603,0.688653,12
0.887353,0.60815,0.887869,0.609377,0.890415,0.61321,0.883034,0.6195,0.884795,0.631746,0.883723,0.632909,0.888104,0.627392,0.865123,0.637816,0.861503,0.628207,0.808049,0.613424,0.799529,0.602603,0.791668,0.577052,0.799572,0.469389,0.811037,0.599993,0.810347,0.574645,0.795206,0.529764,0.787036,0.477417,0.746899,0.458194,0.7106,0.469998,0.679998,0.498375,0.672819,0.519609,0.672544,0.533559,0.667478,0.570476,0.657765,0.573254,0.6437,0.548021,0.641382,0.554643,0.635532,0.696777,0.63326,0.704396,0.615031,0.725863,0.600001,0.759267,0.57177,0.778459,0.527443,0.825072,0.489464,0.865169,0.458033,0.868343,0.43518,0.861672,0.397732,0.842587,0.402563,0.783129,0.393311,0.680627,0.375262,0.682538,0.366312,0.790276,0.33476,0.782211,0.32484,0.777115,0.33809,0.749275,0.32673,0.691683,0.315176,0.654355,12
0.871261,0.677121,0.832952,0.671869,0.815072,0.657225,0.800457,0.676108,0.792628,0.669844,0.781393,0.63608,0.764567,0.601912,0.74186,0.573723,0.71831,0.528848,0.687204,0.498413,0.656322,0.485344,0.634258,0.488527,0.633619,0.438774,0.626322,0.594359,0.60992,0.62253,0.592586,0.63095,0.583334,0.635474,0.545908,0.652175,0.521969,0.699993,0.496002,0.762218,0.498677,0.800647,0.50881,0.818793,0.498777,0.828866,0.475724,0.828025,0.446552,0.765535,0.434476,0.759558,0.419134,0.909684,0.40319,0.880495,0.371301,0.86604,0.338825,0.8642,0.299036,0.85231,0.272076,0.862969,0.257613,0.859551,0.235017,0.831932,0.247684,0.792515,0.249999,0.753081,0.286942,0.668675,0.288699,0.570682,0.274637,0.550264,0.242102,0.60487,0.197423,0.58589,0.180465,0.590365,0.207744,0.565605,0.207922,0.530825,0.202331,0.496042,12
0.919538,0.714742,0.931347,0.700003,0.920089,0.691826,0.905967,0.676108,0.866366,0.676193,0.851164,0.683546,0.832162,0.627392,0.793031,0.570511,0.760567,0.516027,0.722744,0.492023,0.680198,0.495124,0.643521,0.508201,0.637931,0.459184,0.634818,0.628164,0.622845,0.664781,0.603478,0.684525,0.592597,0.699996,0.548384,0.752503,0.519391,0.8,0.456007,0.81759,0.456458,0.859474,0.458438,0.882549,0.442539,0.902683,0.398061,0.869423,0.363414,0.765535,0.347121,0.726768,0.325744,0.832258,0.321188,0.773583,0.309791,0.728972,0.29412,0.69444,0.265555,0.658457,0.248213,0.667638,0.231848,0.657311,0.223016,0.64426,0.240743,0.605185,0.21818,0.567894,0.233404,0.533129,0.215486,0.510474,0.176103,0.563487,0.117892,0.726447,0.038627,0.809814,0,0.915668,0,1,0,1,0,1,12
0.873567,0.736681,0.885586,0.734374,0.885847,0.735841,0.871556,0.745283,0.889405,0.749208,0.876749,0.753158,0.888104,0.738859,0.888376,0.711532,0.85211,0.6923,0.831755,0.693295,0.828167,0.700331,0.824076,0.659018,0.823283,0.520403,0.819533,0.628164,0.808197,0.597182,0.784314,0.556546,0.768522,0.512897,0.714647,0.501669,0.664084,0.523335,0.623997,0.563512,0.61213,0.604583,0.609566,0.637587,0.613692,0.671141,0.606793,0.684708,0.593829,0.632774,0.577012,0.639342,0.578591,0.809682,0.574035,0.830191,0.539861,0.872271,0.505883,0.916667,0.461717,0.941541,0.427214,0.979584,0.393438,1,0.371705,1,0.374995,0.99136,0.356818,0.98148,0.368311,0.909645,0.361924,0.785335,0.341717,0.767189,0.313687,0.851071,0.272532,0.825146,0.256895,0.80422,0.279019,0.787173,0.289107,0.72922,0.287938,0.696574,12
0.942536,0.63323,0.942787,0.634379,0.929225,0.641507,0.926612,0.638369,0.896314,0.644445,0.883723,0.63608,0.864797,0.633762,0.839537,0.644227,0.833335,0.618584,0.822273,0.638985,0.806685,0.612383,0.798609,0.58361,0.801723,0.466832,0.796175,0.580279,0.780174,0.557742,0.751627,0.520829,0.729172,0.477417,0.665012,0.471573,0.607241,0.500007,0.559999,0.550482,0.543529,0.588234,0.546589,0.617451,0.547671,0.667793,0.550964,0.665598,0.55344,0.632774,0.554027,0.652999,0.560361,0.796778,0.551247,0.798742,0.512527,0.828668,0.479996,0.86728,0.437796,0.901531,0.391406,0.95044,0.355976,0.974723,0.333333,0.971987,0.335645,0.948135,0.320452,0.916667,0.336184,0.834331,0.330546,0.717279,0.310274,0.703704,0.277889,0.787243,0.233901,0.773002,0.2293,0.749998,0.260698,0.708455,0.271293,0.640747,0.274319,0.596303,12
0.848275,0.645771,0.846675,0.64063,0.828764,0.641507,0.807346,0.641521,0.799537,0.663494,0.779072,0.655069,0.757577,0.63057,0.727913,0.615386,0.708916,0.586531,0.684827,0.555911,0.663491,0.537466,0.63889,0.524589,0.635781,0.456628,0.615708,0.608451,0.590521,0.630988,0.564269,0.639885,0.550926,0.635474,0.513644,0.645486,0.493541,0.680006,0.477335,0.729642,0.488132,0.77124,0.496217,0.798658,0.493885,0.822154,0.446599,0.792997,0.437059,0.720346,0.420689,0.704921,0.405472,0.829039,0.405463,0.798742,0.384962,0.785051,0.350589,0.762347,0.313396,0.732308,0.291165,0.731783,0.278693,0.727535,0.263793,0.700275,0.277782,0.657063,0.265909,0.614201,0.289078,0.536147,0.282426,0.45549,0.264156,0.444448,0.233689,0.513677,0.186695,0.533746,0.169851,0.578316,0.17923,0.618075,0.178222,0.630022,0.165367,0.656988,12
0.687363,0.642642,0.688784,0.631247,0.678078,0.610058,0.660546,0.562905,0.626735,0.501584,0.586051,0.443033,0.545451,0.404458,0.49768,0.387827,0.455394,0.378204,0.41943,0.38659,0.386629,0.410427,0.381946,0.439336,0.40733,0.413262,0.411894,0.580279,0.407331,0.614085,0.407402,0.63095,0.40741,0.645159,0.372205,0.662202,0.346256,0.689999,0.322662,0.732892,0.33246,0.764703,0.355155,0.778522,0.356963,0.802018,0.351945,0.770695,0.327789,0.697745,0.310349,0.666667,0.284737,0.751613,0.259678,0.685527,0.22779,0.632398,0.192946,0.598773,0.165074,0.553847,0.152746,0.545192,0.147541,0.530902,0.127092,0.490192,0.138887,0.438036,0.115909,0.370375,0.128477,0.310246,0.11506,0.264393,0.092243,0.285717,0.063158,0.373861,0.02146,0.435578,0.008493,0.51807,0.01833,0.59184,0.019803,0.616622,0.015565,0.659632,12
0.6115,0.661439,0.615564,0.656249,0.614162,0.660377,0.612391,0.660377,0.612905,0.653976,0.597677,0.623421,0.573422,0.576433,0.539533,0.532047,0.504691,0.490384,0.469194,0.460071,0.43675,0.452769,0.423617,0.45901,0.439654,0.418365,0.441608,0.574645,0.42888,0.594359,0.41612,0.604168,0.402778,0.62257,0.36724,0.675581,0.341086,0.719994,0.314666,0.765468,0.319256,0.781051,0.342562,0.788583,0.344739,0.791943,0.33252,0.754777,0.320667,0.666675,0.312642,0.628413,0.300683,0.706448,0.296127,0.654092,0.289288,0.601244,0.279997,0.561733,0.255982,0.510767,0.236281,0.510204,0.217803,0.502809,0.184656,0.476192,0.168985,0.443801,0.136365,0.416668,0.16274,0.388552,0.171552,0.363877,0.171908,0.415339,0.172628,0.544075,0.152358,0.607358,0.154988,0.668672,0.173113,0.708455,0.170298,0.702408,0.15564,0.717673,12
0.705749,0.586211,0.709381,0.584375,0.707765,0.584899,0.706424,0.591202,0.705071,0.593648,0.702328,0.591773,0.696972,0.570063,0.676742,0.532047,0.650238,0.474364,0.618487,0.424918,0.582338,0.387631,0.557869,0.363927,0.553885,0.316327,0.539278,0.439436,0.517238,0.453515,0.501092,0.452377,0.483799,0.445157,0.43921,0.474911,0.413439,0.523335,0.39467,0.579807,0.390503,0.617641,0.4005,0.640935,0.405869,0.671141,0.398061,0.678338,0.389547,0.627123,0.379305,0.614756,0.359908,0.725804,0.346238,0.698106,0.321179,0.682246,0.29412,0.666667,0.265555,0.627685,0.257763,0.615155,0.255276,0.581468,0.249399,0.526616,0.268519,0.458217,0.263641,0.376548,0.295499,0.313251,0.292885,0.269629,0.253675,0.264551,0.191578,0.319145,0.124467,0.346621,0.099787,0.38856,0.116084,0.396506,0.122775,0.396778,0.122569,0.427435,12
0.687363,0.642642,0.688784,0.631247,0.678078,0.610058,0.660546,0.562905,0.626735,0.501584,0.586051,0.443033,0.545451,0.404458,0.49768,0.387827,0.455394,0.378204,0.41943,0.38659,0.386629,0.410427,0.381946,0.439336,0.40733,0.413262,0.411894,0.580279,0.407331,0.614085,0.407402,0.63095,0.40741,0.645159,0.372205,0.662202,0.346256,0.689999,0.322662,0.732892,0.33246,0.764703,0.355155,0.778522,0.356963,0.802018,0.351945,0.770695,0.327789,0.697745,0.310349,0.666667,0.284737,0.751613,0.259678,0.685527,0.22779,0.632398,0.192946,0.598773,0.165074,0.553847,0.152746,0.545192,0.147541,0.530902,0.127092,0.490192,0.138887,0.438036,0.115909,0.370375,0.128477,0.310246,0.11506,0.264393,0.092243,0.285717,0.063158,0.373861,0.02146,0.435578,0.008493,0.51807,0.01833,0.59184,0.019803,0.616622,0.015565,0.659632,12
0.6115,0.661439,0.615564,0.656249,0.614162,0.660377,0.612391,0.660377,0.612905,0.653976,0.597677,0.623421,0.573422,0.576433,0.539533,0.532047,0.504691,0.490384,0.469194,0.460071,0.43675,0.452769,0.423617,0.45901,0.439654,0.418365,0.441608,0.574645,0.42888,0.594359,0.41612,0.604168,0.402778,0.62257,0.36724,0.675581,0.341086,0.719994,0.314666,0.765468,0.319256,0.781051,0.342562,0.788583,0.344739,0.791943,0.33252,0.754777,0.320667,0.666675,0.312642,0.628413,0.300683,0.706448,0.296127,0.654092,0.289288,0.601244,0.279997,0.561733,0.255982,0.510767,0.236281,0.510204,0.217803,0.502809,0.184656,0.476192,0.168985,0.443801,0.136365,0.416668,0.16274,0.388552,0.171552,0.363877,0.171908,0.415339,0.172628,0.544075,0.152358,0.607358,0.154988,0.668672,0.173113,0.708455,0.170298,0.702408,0.15564,0.717673,12
0.705749,0.586211,0.709381,0.584375,0.707765,0.584899,0.706424,0.591202,0.705071,0.593648,0.702328,0.591773,0.696972,0.570063,0.676742,0.532047,0.650238,0.474364,0.618487,0.424918,0.582338,0.387631,0.557869,0.363927,0.553885,0.316327,0.539278,0.439436,0.517238,0.453515,0.501092,0.452377,0.483799,0.445157,0.43921,0.474911,0.413439,0.523335,0.39467,0.579807,0.390503,0.617641,0.4005,0.640935,0.405869,0.671141,0.398061,0.678338,0.389547,0.627123,0.379305,0.614756,0.359908,0.725804,0.346238,0.698106,0.321179,0.682246,0.29412,0.666667,0.265555,0.627685,0.257763,0.615155,0.255276,0.581468,0.249399,0.526616,0.268519,0.458217,0.263641,0.376548,0.295499,0.313251,0.292885,0.269629,0.253675,0.264551,0.191578,0.319145,0.124467,0.346621,0.099787,0.38856,0.116084,0.396506,0.122775,0.396778,0.122569,0.427435,12
0.744827,0.786842,0.745997,0.784378,0.746575,0.789311,0.743124,0.795601,0.735019,0.806355,0.716275,0.806967,0.68298,0.815285,0.639542,0.820514,0.591548,0.810891,0.554499,0.798727,0.527442,0.798044,0.523151,0.777046,0.556035,0.6301,0.575369,0.766197,0.590521,0.740837,0.605663,0.714289,0.636578,0.687092,0.642677,0.668892,0.664084,0.663331,0.698665,0.671005,0.746699,0.660135,0.788407,0.634223,0.816624,0.610733,0.830093,0.554145,0.824232,0.45763,0.799999,0.396173,0.765371,0.416129,0.735765,0.386798,0.692475,0.395648,0.654122,0.435187,0.595691,0.47077,0.534612,0.536438,0.477756,0.558994,0.434055,0.535014,0.423607,0.478386,0.404547,0.388882,0.432542,0.295178,0.45188,0.230365,0.471704,0.208997,0.482109,0.227965,0.493565,0.233122,0.526535,0.259038,0.574342,0.268228,0.61188,0.254694,0.636189,0.232192,13
0.682763,0.761762,0.681922,0.756244,0.684936,0.764152,0.676602,0.770442,0.658982,0.784124,0.630236,0.791136,0.599067,0.792997,0.562798,0.788461,0.537555,0.766016,0.521323,0.744417,0.510735,0.723127,0.500006,0.708195,0.530174,0.563779,0.552022,0.687318,0.573273,0.667604,0.59913,0.639885,0.636578,0.603227,0.657571,0.59197,0.692512,0.586666,0.730664,0.592838,0.775727,0.5719,0.816119,0.546983,0.828847,0.533553,0.832528,0.477705,0.82185,0.395477,0.804599,0.349728,0.781317,0.396773,0.751711,0.380509,0.703863,0.380064,0.658817,0.40432,0.595691,0.42462,0.539375,0.478137,0.482442,0.502809,0.443639,0.478987,0.43287,0.42652,0.415909,0.345682,0.438974,0.265055,0.449792,0.21728,0.459121,0.201054,0.46316,0.224919,0.469956,0.227,0.503188,0.259038,0.553978,0.2828,0.59208,0.281494,0.626462,0.274412,13
0.675858,0.78997,0.679627,0.787496,0.678078,0.792449,0.672024,0.801891,0.649774,0.819055,0.604651,0.835443,0.554779,0.840765,0.5,0.823713,0.469484,0.801282,0.452606,0.766776,0.451076,0.736157,0.469907,0.698351,0.512937,0.563779,0.543526,0.692952,0.56466,0.690141,0.596945,0.663684,0.64352,0.632255,0.667501,0.622065,0.700261,0.609994,0.730664,0.599353,0.773081,0.558828,0.801,0.5,0.814184,0.453023,0.813103,0.398088,0.790977,0.327687,0.756322,0.292353,0.717546,0.329032,0.681097,0.323901,0.621862,0.336447,0.562351,0.3642,0.48325,0.369231,0.42482,0.408161,0.393438,0.407308,0.390885,0.358547,0.428238,0.282416,0.452275,0.188269,0.509638,0.120478,0.552306,0.104712,0.589097,0.100529,0.614733,0.12766,0.635195,0.141103,0.670911,0.159638,0.710795,0.154522,0.73466,0.142085,0.745141,0.118732,13
0.349423,0.7116,0.338668,0.712504,0.321914,0.704406,0.298171,0.685536,0.276497,0.663494,0.251166,0.63608,0.237759,0.608282,0.234887,0.583332,0.246484,0.554491,0.265397,0.53035,0.293557,0.521171,0.356491,0.52786,0.443966,0.459184,0.49682,0.597182,0.530174,0.597182,0.542486,0.601185,0.562499,0.564515,0.540943,0.535116,0.524547,0.506674,0.503998,0.498375,0.498677,0.480391,0.493704,0.45638,0.47677,0.456372,0.446599,0.429937,0.420432,0.375708,0.40689,0.336072,0.384969,0.400006,0.371298,0.386798,0.35307,0.380064,0.345881,0.376547,0.339715,0.360006,0.355611,0.40233,0.38173,0.438203,0.417268,0.445383,0.47916,0.423632,0.513633,0.373455,0.571733,0.31627,0.602514,0.272253,0.607967,0.253968,0.591582,0.270522,0.551499,0.254603,0.528665,0.256032,0.519346,0.250734,0.49901,0.249332,0.470819,0.248024,13
0.747133,0.77116,0.752858,0.765626,0.748865,0.770442,0.750001,0.773594,0.74655,0.780956,0.746513,0.781648,0.74126,0.786627,0.732566,0.79807,0.727703,0.79807,0.722744,0.801916,0.730307,0.814339,0.763891,0.79672,0.786647,0.647964,0.806789,0.7831,0.797422,0.774643,0.762519,0.761899,0.722231,0.74838,0.635236,0.739124,0.568486,0.726661,0.52534,0.690551,0.530338,0.630714,0.579341,0.536908,0.630808,0.496644,0.677177,0.449047,0.717345,0.375708,0.749428,0.338798,0.769929,0.35806,0.785875,0.308183,0.774488,0.264797,0.74824,0.24692,0.684211,0.221541,0.627685,0.274052,0.573771,0.317412,0.527573,0.310919,0.502318,0.259372,0.472732,0.166669,0.488216,0.093374,0.506284,0.065448,0.526212,0.039683,0.536846,0.027354,0.542912,0.01227,0.57537,0.024096,0.62322,0.043732,0.657427,0.050938,0.669261,0,13
0.694256,0.739809,0.697941,0.737492,0.691783,0.742131,0.690368,0.745283,0.686643,0.752376,0.686048,0.753158,0.680654,0.754777,0.672101,0.762818,0.671355,0.762818,0.680098,0.766776,0.694512,0.778499,0.724542,0.786876,0.767249,0.653066,0.806789,0.802814,0.842671,0.791545,0.864916,0.761899,0.895834,0.725804,0.903232,0.69565,0.90181,0.680006,0.893333,0.667755,0.883901,0.669933,0.866491,0.671146,0.836179,0.677853,0.80339,0.652872,0.762475,0.593222,0.724137,0.590159,0.687927,0.706448,0.658309,0.685527,0.617304,0.666676,0.590586,0.65432,0.55981,0.630769,0.546544,0.644312,0.548005,0.632022,0.573136,0.591041,0.620365,0.541792,0.652271,0.490735,0.70664,0.439754,0.751049,0.395282,0.79036,0.404756,0.816841,0.47112,0.834761,0.475465,0.855625,0.475911,0.869654,0.45773,0.871292,0.41019,0.859927,0.374672,13
0.602301,0.943582,0.60869,0.940627,0.595889,0.959123,0.557336,0.968564,0.499998,0.965084,0.432561,0.946205,0.384615,0.910834,0.34419,0.874998,0.347419,0.846143,0.357819,0.824289,0.389023,0.827369,0.456025,0.832781,0.54311,0.696432,0.607223,0.861967,0.65733,0.842253,0.679732,0.797616,0.696764,0.732257,0.672465,0.668892,0.622751,0.623328,0.559999,0.615634,0.517147,0.63725,0.478584,0.644299,0.425424,0.644293,0.36408,0.592351,0.330172,0.485881,0.335628,0.423498,0.362193,0.44839,0.405463,0.389936,0.439629,0.380064,0.472941,0.410493,0.511957,0.421536,0.570407,0.466475,0.618267,0.477532,0.669059,0.43978,0.710649,0.363114,0.711362,0.246909,0.713061,0.156626,0.671552,0.115184,0.607967,0.10582,0.528421,0.139819,0.444206,0.153374,0.390656,0.168681,0.374743,0.169094,0.370302,0.147448,0.377427,0.118732,13
0.698856,0.84953,0.702519,0.846869,0.698629,0.852196,0.681191,0.858499,0.645163,0.87302,0.593024,0.882909,0.529134,0.869423,0.479067,0.855766,0.443658,0.823713,0.426536,0.801916,0.439144,0.778499,0.488433,0.747543,0.560347,0.617349,0.615708,0.769008,0.668105,0.754929,0.70806,0.717259,0.733804,0.658064,0.717123,0.608686,0.697682,0.563338,0.664006,0.543967,0.627967,0.535943,0.59446,0.533559,0.547671,0.526841,0.495149,0.468157,0.470314,0.370058,0.478165,0.311474,0.496589,0.335484,0.535301,0.298742,0.569467,0.280381,0.614112,0.302467,0.655504,0.319997,0.713601,0.355679,0.754104,0.339886,0.784175,0.277315,0.777775,0.195966,0.725004,0.104936,0.672376,0.060246,0.617158,0.062824,0.55346,0.050266,0.48631,0.033433,0.439912,0.006135,0.445857,0,0.47251,0.008746,0.491096,0.02949,0.498057,0.029023,13
0.737934,0.805653,0.741418,0.799997,0.737439,0.808181,0.733946,0.811333,0.730421,0.819055,0.730234,0.819626,0.724942,0.824847,0.690701,0.836534,0.619716,0.849355,0.561605,0.843459,0.51551,0.8404,0.513888,0.822951,0.556035,0.653066,0.598727,0.791545,0.635781,0.780277,0.664481,0.758929,0.717599,0.735476,0.754339,0.709029,0.780362,0.669998,0.78934,0.612369,0.79683,0.545755,0.783367,0.510061,0.745723,0.51678,0.694168,0.490445,0.634207,0.43786,0.588505,0.404377,0.55353,0.41291,0.551247,0.34906,0.553533,0.311536,0.58353,0.30556,0.619611,0.298463,0.658717,0.364432,0.702573,0.398874,0.757792,0.361343,0.784716,0.2709,0.779547,0.141976,0.770871,0.054221,0.728033,0.044504,0.668761,0.047615,0.604208,0.079023,0.523597,0.098155,0.462838,0.108435,0.448071,0.09913,0.451486,0.080429,0.453308,0.052771,13
0.496548,0.943582,0.501138,0.940627,0.499996,0.940253,0.497703,0.937115,0.49079,0.949203,0.469773,0.952535,0.433568,0.958602,0.397682,0.967946,0.361497,0.958324,0.329384,0.932909,0.312645,0.915317,0.333333,0.881958,0.398706,0.706637,0.445856,0.856333,0.484914,0.867601,0.522876,0.866068,0.569452,0.83871,0.585614,0.802667,0.594322,0.750004,0.591998,0.693816,0.601585,0.63725,0.604527,0.607376,0.579462,0.614097,0.53883,0.592351,0.496434,0.528251,0.464366,0.486338,0.432806,0.532254,0.428251,0.471703,0.423683,0.436142,0.430583,0.41976,0.442583,0.400003,0.477322,0.437318,0.508195,0.477532,0.553956,0.473384,0.613424,0.414992,0.647724,0.305549,0.685218,0.195779,0.684109,0.136128,0.651994,0.119043,0.585258,0.12766,0.508586,0.131907,0.46072,0.165663,0.433814,0.180757,0.409901,0.168897,0.391046,0.142475,13
