@relation segment-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {1,2,3,4,5,6,7}

@data
0.905138,0.470833,0,0,0.009506,0.000108,0.006211,0.00011,0.004648,0,0.013255,0,0.800373,0.174117,0.544592,0.013255,1,0.159448,3
0.652174,0.183333,0,0,0.047529,0.000825,0.026087,0.000505,0.865223,0.830634,0.923414,0.835538,0.31903,0.615294,0.322581,0.923414,0.182623,0.123559,2
0.932806,0.333333,0,0,0.020913,0.000019,0.013665,0.000142,0.084689,0.055105,0.136966,0.057677,0.602612,0.402353,0.377609,0.136966,0.634464,0.150522,5
0.26087,0.520833,0,0,0.230038,0.003739,0.059627,0.002306,0.108185,0.06564,0.167894,0.085736,0.505597,0.443529,0.409867,0.167894,0.660813,0.123672,3
0.55336,0.325,0,0,0.043726,0.001498,0.037267,0.002661,0.166538,0.168558,0.201767,0.127046,0.794776,0.34,0.282733,0.201767,0.405022,0.231702,1
0.972332,0.679167,0.333333,0,0.106464,0.002703,0.070808,0.001115,0.391687,0.360616,0.469808,0.338268,0.494404,0.598823,0.170778,0.469808,0.323021,0.169026,6
0.901186,0.766667,0,0,0.142586,0.002297,0.091925,0.001621,0.33256,0.309562,0.39028,0.293062,0.56903,0.487059,0.275142,0.39028,0.290278,0.166449,6
0.426877,0.370833,0,0,0.032319,0.000495,0.009938,0.000291,0.3984,0.376014,0.461708,0.352298,0.552239,0.529412,0.223909,0.461708,0.278963,0.171257,4
0.806324,0.395833,0,0,0.026616,0.000459,0.008696,0.000098,0.12187,0.102917,0.159057,0.100545,0.664179,0.338824,0.417457,0.159057,0.416401,0.155542,5
0.905138,0.470833,0,0,0.009506,0.000108,0.006211,0.00011,0.004648,0,0.013255,0,0.800373,0.174117,0.544592,0.013255,1,0.159448,3
0.407115,0.491667,0,0,0.659697,0.029149,0.024845,0.000791,0.264137,0.241491,0.314432,0.232267,0.593284,0.435294,0.333966,0.314432,0.320613,0.158878,4
0.296443,0.991667,0.333333,0,0.070342,0.00208,0.052174,0.003975,0.09321,0.089141,0.086892,0.103663,0.77612,0.123529,0.650854,0.099411,0.203249,0.941403,7
0.644269,0.695833,0.666667,0,0.047529,0.00087,0.055901,0.00105,0.166022,0.147488,0.139911,0.211223,0.652985,0.045882,0.901328,0.199558,0.329212,0.878763,7
0.482213,0.729167,0,0,0.123574,0.003054,0.21118,0.005722,0.360962,0.339547,0.421944,0.316445,0.570895,0.509412,0.237192,0.421944,0.290148,0.172929,6
0.237154,0.3875,0.666667,0,0.047529,0.000736,0.032298,0.000534,0.399691,0.384928,0.452135,0.357754,0.604477,0.477647,0.254269,0.452135,0.252203,0.177777,4
0.588933,0.554167,0,0,0.019011,0.000075,0.013665,0.00011,0.017558,0.00081,0.043446,0.006235,0.712687,0.26,0.495256,0.043446,0.986111,0.139679,3
0.351779,0.104167,0,0,0.032319,0.00033,0.024845,0.000882,0.462692,0.41248,0.561855,0.405299,0.339553,0.71647,0.13852,0.561855,0.332815,0.152032,4
0.403162,0.854167,0,0,0.051331,0.000571,0.018634,0.000858,0.049316,0.037277,0.033137,0.077942,0.735075,0.065882,0.785578,0.073638,0.593124,0.860126,7
0.205534,0.5125,0,0,0.074145,0.000303,0.006211,0.000013,0.048541,0.034036,0.074374,0.035074,0.718284,0.267059,0.478178,0.074374,0.587234,0.152052,5
0.616601,0.308333,0,0,0.041825,0.001252,0.004969,0.000124,0.131939,0.106159,0.178203,0.10756,0.613806,0.384706,0.394686,0.178203,0.459024,0.148283,5
0.671937,0.325,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.70751,0.545833,0,0,0.005703,0.000281,0.002484,0.000124,0.000775,0,0.002209,0,0.828358,0.138823,0.573055,0.002209,0.222222,0.159448,5
0.312253,0.316667,0,0.5,0.834602,0.577781,1,1,0.470179,0.428688,0.523564,0.452844,0.397388,0.498824,0.43074,0.523564,0.306281,0.104429,3
0.612648,0.595833,0,0,0.009506,0.00033,0.017391,0.000393,0.012135,0.007293,0.023564,0.004677,0.796642,0.189411,0.523719,0.023564,0.838889,0.177277,5
0.280632,0.0875,0.333333,0.5,0.134981,0.002726,0.050932,0.001422,0.392978,0.354134,0.482327,0.335151,0.4403,0.652941,0.13852,0.482327,0.344409,0.165121,4
0.557312,0.366667,0,0,0.026616,0.000459,0.038509,0.000967,0.361736,0.378444,0.371134,0.335151,0.833955,0.262352,0.368122,0.371134,0.146611,0.247911,4
0.928854,0.954167,0,0,0.087453,0.001683,0.075776,0.00177,0.156727,0.142626,0.131075,0.197193,0.686567,0.045882,0.867172,0.186303,0.329382,0.87062,7
0.913043,0.479167,0,0.5,0.081749,0.011984,0.027329,0.004542,0.010586,0.003241,0.023564,0.003897,0.779851,0.19647,0.529412,0.023564,0.965812,0.157283,3
0.383399,0.479167,0,0,0.036122,0.000718,0.021118,0.000354,0.019365,0.004052,0.03461,0.017927,0.722015,0.209411,0.567362,0.03461,0.908995,0.085227,3
0.181818,0.825,0,0,0.058935,0.0013,0.031056,0.00067,0.081074,0.069692,0.061119,0.113016,0.729478,0.055294,0.808348,0.106775,0.464325,0.857046,7
0.952569,0.6375,0.333333,0,0.013308,0.000538,0.07205,0.000755,0.138136,0.110211,0.124448,0.179267,0.597015,0.098823,0.872864,0.169367,0.409529,0.924006,7
0.051383,0.516667,0,0,0.009506,0.000063,0.006211,0.000045,0.020139,0.012156,0.039764,0.007015,0.772388,0.230588,0.481973,0.039764,0.832275,0.182255,5
0.051383,0.329167,0.333333,0,0.10076,0.002455,0.074534,0.002316,0.034857,0.018639,0.048601,0.035853,0.710821,0.205882,0.58444,0.048601,0.725289,0.067956,3
0.664032,0.5,0,0,0.081749,0.001882,0.206211,0.001526,0.248903,0.223663,0.303387,0.21512,0.580224,0.451764,0.320683,0.303387,0.338619,0.160323,4
0.683794,0.266667,0,0,0.051331,0.000729,0.053416,0.000782,0.2866,0.294165,0.302651,0.261885,0.794776,0.276471,0.3852,0.302651,0.181732,0.22192,4
0.715415,0.729167,0.333333,0,0.125475,0.002061,0.039752,0.000895,0.337723,0.319287,0.396907,0.292283,0.598881,0.495294,0.2315,0.396907,0.304522,0.179819,6
0.213439,0.404167,0,0,0.218631,0.022695,0.075776,0.007291,0.060418,0.037277,0.09352,0.047545,0.65485,0.304705,0.481973,0.09352,0.705482,0.129037,3
0.612648,0.0875,0,0,0.026616,0.000164,0.058385,0.000751,0.950169,0.946518,0.969806,0.931409,0.505597,0.450588,0.398481,0.969806,0.113055,0.128162,2
0.952569,0.191667,0,0.5,0.08365,0.002374,0.207454,0.001991,0.107153,0.082658,0.138439,0.097428,0.630597,0.307059,0.502846,0.138439,0.466308,0.113078,5
0.940711,0.4125,0,0,0.009506,0.000063,0.004969,0.000021,0.065841,0.044571,0.105302,0.044427,0.666045,0.33647,0.419355,0.105302,0.620643,0.155105,5
0.371542,0.35,0,0,0.024715,0.000825,0.024845,0.000182,0.045185,0.017018,0.083211,0.031956,0.625001,0.324705,0.480076,0.083211,0.816909,0.12119,3
0.541502,0.525,0.333333,0,0.057034,0.001793,0.02236,0.000128,0.053189,0.02269,0.092047,0.041309,0.606343,0.330588,0.489563,0.092047,0.779866,0.114729,3
0.12253,0.320833,0,0,0.028517,0.000353,0.024845,0.000519,0.468889,0.422205,0.563328,0.413093,0.361941,0.695294,0.149905,0.563328,0.320122,0.153131,4
0.264822,0.4875,0,0,0.730037,0.006005,0.029814,0.000609,0.248129,0.234198,0.290132,0.216679,0.658583,0.391765,0.337761,0.290132,0.316177,0.178343,4
0.102767,0.9875,0.333333,0,0.055133,0.000652,0.070808,0.001242,0.106636,0.10778,0.08542,0.127825,0.807836,0.055294,0.728652,0.120766,0.312227,0.810469,7
0,0.291667,0,0,0.416351,0.26969,0.206211,0.148134,0.148722,0.102107,0.202504,0.136398,0.464553,0.424706,0.481973,0.202504,0.595282,0.101696,3
0.466403,0.770833,0,0,0.091255,0.002168,0.031056,0.000979,0.371806,0.345219,0.435199,0.329695,0.531717,0.523529,0.254269,0.435199,0.293586,0.162004,6
0.640316,0.829167,0,0,0.053232,0.000549,0.03354,0.000693,0.082624,0.068071,0.05891,0.121589,0.70709,0.037647,0.859581,0.114875,0.48874,0.854155,7
0.462451,0.408333,0,0.5,0.121673,0.002678,0.089441,0.002225,0.092693,0.051054,0.148011,0.074045,0.516791,0.418823,0.43833,0.148011,0.694627,0.117531,3
0.079051,0.4625,0,0,0.015209,0.000407,0.009938,0.000291,0.003873,0,0.0081,0.003118,0.80597,0.152941,0.573055,0.0081,0.555556,0.100664,3
0.747036,0.520833,0,0,0.077947,0.001542,0.063354,0.000441,0.033824,0.02107,0.056701,0.021824,0.735075,0.249411,0.489563,0.056701,0.709751,0.154496,4
0.513834,0.845833,0,0,0.026616,0.000657,0.028571,0.000174,0.047509,0.036467,0.031664,0.074825,0.742538,0.067058,0.776091,0.070692,0.568162,0.856606,7
0.454545,0.975,0.333333,0,0.047529,0.000556,0.049689,0.002843,0.099148,0.081037,0.086892,0.129384,0.677239,0.09647,0.795067,0.122238,0.389695,0.913198,7
0.750988,0.629167,0,0,0.089354,0.001901,0.316771,0.152144,0.285568,0.254457,0.332106,0.265783,0.527986,0.422352,0.421252,0.335788,0.298124,0.082009,6
0.245059,0.6125,0.333333,0,0.034221,0.001063,0.042236,0.000933,0.154661,0.119935,0.147275,0.195635,0.544777,0.132941,0.870967,0.184831,0.411811,0.951689,7
0.233202,0.479167,0,0,0.028517,0.000616,0.012422,0.000118,0.140202,0.119935,0.181148,0.116134,0.649254,0.361177,0.396584,0.181148,0.405936,0.15782,4
0.992095,0.791667,0,0,0.157795,0.005541,0.124224,0.00418,0.28092,0.26094,0.324742,0.253312,0.606343,0.408235,0.364326,0.324742,0.275368,0.145778,6
0.687747,0.8375,0.333333,0,0.034221,0.000672,0.040994,0.000971,0.085722,0.072934,0.059646,0.125487,0.718284,0.027058,0.865275,0.118557,0.498757,0.842531,7
0.644269,0.795833,0.333333,0,0.051331,0.001838,0.036025,0.000597,0.105345,0.08752,0.097938,0.130164,0.677239,0.121176,0.755217,0.122975,0.35402,0.934572,7
0.762846,0.716667,0,0,0.026616,0.000589,0.065838,0.001172,0.381617,0.358995,0.44919,0.331254,0.55597,0.545882,0.193548,0.44919,0.303121,0.17669,6
0.359684,0.2375,0,0,0.036122,0.000153,0.017391,0.00047,0.876844,0.843601,0.934462,0.846453,0.324628,0.615294,0.316889,0.934462,0.179629,0.124828,2
0.075099,0.9875,0,0,0.062738,0.00084,0.037267,0.001154,0.093726,0.076986,0.080265,0.123928,0.688433,0.089411,0.795067,0.117084,0.403437,0.904174,7
0.252964,0.266667,0,0,0.020913,0.000332,0.016149,0.000142,0.148722,0.153971,0.179676,0.110678,0.822761,0.315293,0.294117,0.179676,0.417046,0.2441,1
0.3083,0.35,0,0,0.057034,0.003765,0.055901,0.005186,0.147173,0.153971,0.173785,0.112237,0.833955,0.294117,0.316889,0.173785,0.388363,0.24991,1
0.802372,0.5,0,0,0.003802,0.000174,0.002484,0.000124,0.001549,0,0.004418,0,0.822761,0.145882,0.567362,0.004418,0.666667,0.159448,5
0.284585,0.441667,0,0,0.053232,0.000971,0.013665,0.000558,0.009295,0.001621,0.023564,0.001559,0.777985,0.202353,0.521821,0.023564,0.968254,0.159448,3
0.450593,0.7125,0,0,0.019011,0.001056,0.016149,0.000825,0.122644,0.112642,0.092783,0.163678,0.725746,0.017646,0.872864,0.154639,0.399447,0.836336,7
0.134387,0.2125,0,0,0.026616,0.000523,0.027329,0.000759,0.147948,0.15154,0.180412,0.109899,0.811567,0.322353,0.294117,0.180412,0.423121,0.239023,1
0.26087,0.0875,0,0,0.032319,0.001072,0.039752,0.000946,0.879939,0.839546,0.94256,0.851125,0.274255,0.64,0.328273,0.94256,0.190625,0.119267,2
0.683794,0.5875,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.411067,0.533333,0,0,0.009506,0.000108,0.018634,0.000377,0.042603,0.055105,0.047864,0.024941,0.906716,0.167058,0.447818,0.050074,0.532628,0.348893,1
0.786561,0.758333,0,0,0.087453,0.002057,0.103106,0.002592,0.287117,0.273096,0.331369,0.253312,0.645523,0.411764,0.318786,0.331369,0.279876,0.176001,6
0.29249,0.233333,0,0,0.04943,0.001016,0.040994,0.001114,0.155178,0.164506,0.184831,0.114575,0.848881,0.310588,0.275142,0.184831,0.414836,0.255078,1
0.304348,0.204167,0,0,0.015209,0.000209,0.017391,0.000278,0.765302,0.726095,0.849777,0.712394,0.31903,0.717647,0.157495,0.849777,0.223364,0.147274,2
0.84585,0.591667,0,0.5,0.673005,0.008112,0.024845,0.002811,0.058095,0.038898,0.089101,0.043648,0.682836,0.294117,0.470588,0.089101,0.769577,0.15114,5
0.102767,0.2375,0,0,0.047529,0.001498,0.039752,0.003676,0.15053,0.149108,0.188512,0.111457,0.77612,0.349412,0.286528,0.188512,0.440354,0.225606,1
0.051383,0.4125,0,0,0.058935,0.005397,0.059627,0.000737,0.124968,0.137764,0.14212,0.09431,0.882463,0.24353,0.349147,0.14212,0.368848,0.28524,1
0.573123,0.5375,0,0,0.036122,0.000467,0.02236,0.000417,0.044152,0.057537,0.048601,0.0265,0.912314,0.163529,0.447818,0.054492,0.537017,0.358408,1
0.549407,0.4375,0.333333,0,0.060837,0.001233,0.012422,0.000362,0.326363,0.308752,0.374816,0.291504,0.60821,0.441176,0.309297,0.374816,0.264563,0.168813,4
0.73913,0.129167,0,0,0.026616,0.000549,0.037267,0.000912,0.759363,0.697732,0.836522,0.735774,0.166045,0.681176,0.371917,0.836522,0.241934,0.1064,2
0.114625,0.470833,0,0,0.020913,0.000108,0.013665,0.000077,0.041828,0.054295,0.047864,0.023383,0.906716,0.170588,0.442125,0.051546,0.571649,0.345211,1
0.450593,0.495833,0,0,0.019011,0.000344,0.018634,0.000409,0.050865,0.062399,0.057437,0.032736,0.897388,0.175294,0.444023,0.059646,0.481594,0.333663,1
0.885375,0.329167,0,0,0.013308,0.000253,0.012422,0.000329,0.045959,0.034036,0.074374,0.02728,0.73694,0.278823,0.440228,0.074374,0.651153,0.1774,5
0.913043,0.575,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.375494,0.304167,0,0,0.051331,0.001288,0.036025,0.001648,0.16628,0.171799,0.198822,0.126266,0.81903,0.327058,0.278937,0.198822,0.398791,0.242638,1
0.470356,0.520833,0,0,0.020913,0.000422,0.02236,0.000321,0.043636,0.056726,0.047864,0.0265,0.910448,0.162353,0.451613,0.053019,0.529541,0.355832,1
0.869565,0.791667,0.333333,0,0.04943,0.001138,0.054658,0.000602,0.133488,0.10697,0.117084,0.176149,0.60821,0.084705,0.88425,0.166421,0.416762,0.912244,7
0.920949,0.066667,0.333333,0,0.028517,0.000629,0.045963,0.000979,0.855156,0.813618,0.919,0.826188,0.274255,0.64,0.328273,0.919,0.195416,0.119139,2
0.458498,0.708333,0.333333,0,0.062738,0.001253,0.067081,0.001482,0.326879,0.313615,0.377025,0.286048,0.638059,0.449412,0.265655,0.377025,0.283287,0.183843,6
0.375494,0.508333,0,0,0.001901,0.000019,0.004969,0.000021,0.003357,0,0.009573,0,0.809702,0.162353,0.55408,0.009573,1,0.159448,3
0.039526,0.633333,0,0,0.036122,0.000937,0.055901,0.000947,0.138136,0.127228,0.110457,0.177708,0.714552,0.031764,0.86148,0.167894,0.344267,0.847096,7
0.086957,0.3125,0,0,0.030418,0.000657,0.038509,0.000943,0.129616,0.135333,0.156112,0.095869,0.83209,0.289412,0.326375,0.156112,0.417916,0.252269,1
0.442688,0.504167,0,0,0.015209,0.000347,0.008696,0.000385,0.009037,0,0.022828,0.003118,0.768657,0.2,0.535104,0.022828,1,0.140906,3
0.142292,0.208333,0,0,0.020913,0.000495,0.012422,0.000196,0.760394,0.69368,0.850513,0.727981,0.130597,0.74353,0.3074,0.850513,0.258869,0.113617,2
0.577075,0.475,0,0,0.218631,0.003957,0.029814,0.000548,0.301318,0.271475,0.364506,0.262664,0.531717,0.505882,0.282733,0.364506,0.324639,0.159101,4
0.031621,0.495833,0,0,0.001901,0.000019,0.058385,0.004502,0.012135,0.007293,0.021355,0.007015,0.796642,0.178823,0.540797,0.021355,0.550926,0.159448,5
0.992095,0.25,0,0,0.024715,0.000332,0.029814,0.000513,0.621484,0.530795,0.765834,0.554948,0.009329,0.970588,0.064516,0.765834,0.370097,0.133414,2
0.462451,0.704167,0,0,0.06654,0.001494,0.069565,0.000785,0.338499,0.321718,0.391016,0.298518,0.610075,0.463529,0.271347,0.391016,0.278822,0.175961,6
0.324111,0.479167,0,0,0.024715,0.000538,0.021118,0.000414,0.077976,0.038088,0.132548,0.058457,0.533582,0.411764,0.432637,0.132548,0.739265,0.122661,3
0.466403,0.658333,0,0,0.039924,0.000991,0.02236,0.000663,0.180997,0.15235,0.165685,0.224473,0.578359,0.101176,0.888045,0.212076,0.347783,0.927238,7
1,0.258333,0,0,0.228137,0.007931,0.21118,0.008894,0.241932,0.149919,0.37997,0.183943,0.12127,0.850588,0.144213,0.37997,0.651133,0.132393,3
0.869565,0.241667,0,0,0.053232,0.000814,0.016149,0.000616,0.257682,0.267423,0.266568,0.238503,0.81903,0.235294,0.426945,0.266568,0.154094,0.235711,4
0.699605,0.716667,0.333333,0,0.093156,0.002418,0.104348,0.002669,0.388589,0.362237,0.461708,0.33593,0.527986,0.574118,0.17647,0.461708,0.312366,0.174423,6
0.083004,0.475,0,0,0.077947,0.001821,0.054658,0.00097,0.405888,0.366289,0.488954,0.355416,0.43097,0.625883,0.19165,0.488954,0.323908,0.156373,4
0.225296,0.5375,0,0,0.001901,0.000019,0.004969,0.000021,0.001807,0,0.005155,0,0.820896,0.148235,0.565465,0.005155,0.777778,0.159448,5
0.774704,0.458333,0,0,0.741447,0.017508,0.021118,0.000653,0.286084,0.273096,0.327687,0.254091,0.652985,0.398823,0.332069,0.327687,0.280578,0.176045,4
0.826087,0.258333,0,0,0.045627,0.000974,0.02236,0.000589,0.294605,0.295787,0.313696,0.272797,0.748134,0.292941,0.406072,0.313696,0.178226,0.193177,4
0.683794,0.1625,0,0,0.034221,0.000766,0.021118,0.000687,0.749031,0.690438,0.83358,0.71473,0.1903,0.714118,0.294117,0.83358,0.247337,0.118671,2
0.905138,0.3625,0,0,0.013308,0.000153,0.008696,0.000045,0.009812,0,0.027246,0.000779,0.76306,0.217647,0.512334,0.027246,1,0.156205,3
0.201581,0.6625,0,0,0.019011,0.000459,0.021118,0.000281,0.177382,0.146678,0.167894,0.216679,0.565299,0.128235,0.857684,0.204713,0.349112,0.948214,7
0.944664,0.020833,0,0,0.015209,0.000164,0.037267,0.000834,0.714697,0.638575,0.828424,0.666405,0.080224,0.845882,0.193548,0.828424,0.299601,0.124518,2
0.940711,0.55,0,0,0.011407,0.000045,0.014907,0.000096,0.0315,0.044571,0.036082,0.01403,0.914179,0.161176,0.449715,0.040501,0.674074,0.363608,1
0.849802,0.479167,0,0,0.019011,0.000209,0.012422,0.000053,0.03434,0.047002,0.038292,0.017927,0.910448,0.158823,0.457305,0.043446,0.611111,0.363706,1
0.225296,0.408333,0,0,0.030418,0.000254,0.063354,0.00121,0.029951,0.010535,0.055965,0.021044,0.690299,0.263529,0.512334,0.055965,0.864482,0.127654,3
0.782609,0.229167,0,0,0.043726,0.001587,0.032298,0.002073,0.854382,0.809563,0.926363,0.819951,0.251866,0.678824,0.288425,0.926363,0.205803,0.123742,2
0.031621,0.254167,0,0,0.026616,0.000568,0.03354,0.000537,0.874515,0.832253,0.935197,0.849568,0.26306,0.629412,0.356736,0.935197,0.19129,0.113819,2
0.98419,0.6875,0,0.5,0.055133,0.001072,0.077019,0.001223,0.37413,0.343598,0.448453,0.324239,0.503731,0.57647,0.197344,0.448453,0.318137,0.166523,6
0.790514,0.120833,0,0,0.036122,0.000601,0.03354,0.001114,0.862901,0.826578,0.925627,0.830081,0.307837,0.636471,0.299811,0.925627,0.188503,0.126242,2
0.296443,0.291667,0.333333,0,0.064639,0.001688,0.029814,0.001731,0.158276,0.162885,0.190722,0.119251,0.815299,0.324705,0.286528,0.190722,0.409201,0.241308,1
0.952569,0.570833,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.438735,0.775,0,0,0.144487,0.003019,0.110559,0.002253,0.350892,0.32577,0.412371,0.30943,0.548508,0.509412,0.259961,0.412371,0.296328,0.16334,6
0.640316,0.133333,0,0,0.028517,0.000437,0.018634,0.000441,0.881745,0.855752,0.931519,0.852689,0.373135,0.578823,0.326375,0.931519,0.165192,0.128255,2
0.003953,0.745833,0,0,0.087453,0.001464,0.055901,0.00214,0.22076,0.204214,0.265832,0.18862,0.649254,0.399999,0.333966,0.265832,0.329007,0.173889,6
0.403162,0.725,0,0,0.062738,0.004694,0.221118,0.068467,0.215338,0.202594,0.245213,0.195635,0.677239,0.325882,0.425047,0.248896,0.250444,0.099653,6
0.486166,0.75,0,0,0.119772,0.002761,0.073292,0.00202,0.416474,0.385738,0.495582,0.361652,0.488806,0.609411,0.159392,0.495582,0.313611,0.16934,6
0.031621,0.666667,0,0,0.051331,0.001014,0.062112,0.001184,0.320166,0.299028,0.379234,0.277474,0.585821,0.490588,0.252372,0.379234,0.307943,0.173497,6
0.363636,0.075,0,0,0.041825,0.00124,0.031056,0.001135,0.895688,0.86791,0.946245,0.867498,0.356344,0.585882,0.332069,0.946245,0.166484,0.125308,2
0.454545,0.975,0,0,0.077947,0.001172,0.050932,0.00108,0.114124,0.098866,0.094992,0.148869,0.692164,0.067058,0.827325,0.140648,0.384903,0.880062,7
0.027668,0.379167,0,0,0.064639,0.001867,0.043478,0.002354,0.124968,0.135333,0.145066,0.09353,0.865672,0.257647,0.343453,0.145066,0.390329,0.268127,1
0.743083,0.4,0,0,0.091255,0.000705,0.018634,0.000521,0.193649,0.170988,0.232695,0.173811,0.615672,0.364706,0.425047,0.232695,0.332407,0.141469,5
0.814229,0.858333,0,0,0.026616,0.000478,0.045963,0.000655,0.043894,0.036467,0.027982,0.06781,0.768657,0.065882,0.751423,0.064065,0.582612,0.842808,7
0.150198,0.979167,0.333333,0,0.077947,0.00329,0.040994,0.001755,0.107153,0.091573,0.086892,0.143413,0.692164,0.06,0.838709,0.135493,0.393839,0.875444,7
0.652174,0.725,0,0,0.06654,0.000253,0.044721,0.000152,0.378003,0.354134,0.445508,0.328916,0.548508,0.544706,0.203036,0.445508,0.302539,0.173952,6
0.695652,0.708333,0,0,0.146388,0.001745,0.057143,0.001072,0.422671,0.391411,0.501473,0.368666,0.483209,0.609411,0.165086,0.501473,0.306993,0.167816,6
0.264822,0.516667,0,0,0.028517,0.000482,0.007453,0.000192,0.043377,0.029173,0.069219,0.029618,0.722015,0.265882,0.476281,0.069219,0.617593,0.154224,5
0.810277,0.391667,0,0,0.009506,0.000063,0.013665,0.00011,0.349859,0.333064,0.403534,0.308651,0.606343,0.471764,0.261859,0.403534,0.277106,0.176646,4
0.019763,0.291667,0,0.5,0.140684,0.008814,0.12795,0.020563,0.087013,0.055916,0.125184,0.076383,0.591419,0.335294,0.497153,0.125184,0.628156,0.110065,3
0.418972,0.041667,0,0,0.022814,0.000521,0.026087,0.000294,0.883815,0.844411,0.940354,0.860483,0.279851,0.611764,0.368122,0.940354,0.184022,0.113119,2
0.996047,0.791667,0,0,0.102662,0.002714,0.063354,0.001685,0.306482,0.286062,0.357143,0.272018,0.59515,0.447059,0.313092,0.357143,0.28083,0.163904,6
0.498024,0.55,0,0,0.051331,0.000123,0.019876,0.000438,0.029176,0.006483,0.062592,0.015588,0.667911,0.298823,0.478178,0.062592,0.915376,0.132082,3
0.490119,0.1875,0,0,0.091255,0.003675,0.06087,0.001135,0.199587,0.190438,0.249632,0.155105,0.70709,0.418823,0.244781,0.249632,0.41394,0.20553,1
0.612648,0.0875,0,0,0.026616,0.000164,0.058385,0.000751,0.950169,0.946518,0.969806,0.931409,0.505597,0.450588,0.398481,0.969806,0.113055,0.128162,2
0.790514,0.716667,0,0,0.064639,0.001933,0.052174,0.00129,0.3669,0.346029,0.431517,0.318003,0.572761,0.528235,0.204933,0.431517,0.30372,0.178333,6
0.209486,0.479167,0.333333,0,0.095057,0.00272,0.075776,0.001641,0.162407,0.153161,0.191458,0.140296,0.718284,0.309412,0.409867,0.191458,0.305785,0.180544,4
0.023715,0.5125,0,0,0.001901,0.000019,0.001242,0.000013,0.000258,0,0.000736,0,0.83209,0.134117,0.57685,0.000736,0.111111,0.159448,3
0.826087,0.591667,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.177866,0.595833,0.333333,0,0.108365,0.00828,0.036025,0.000879,0.04441,0.070503,0.030928,0.033515,1,0.077647,0.497153,0.064065,0.561927,0.510228,5
0.367589,0.554167,0,0,0.015209,0.00012,0.01118,0.00012,0.008004,0,0.022828,0,0.77612,0.204706,0.519924,0.022828,1,0.159448,3
0.916996,0.775,0,0.5,0.13308,0.002809,0.044721,0.000912,0.34676,0.323339,0.407216,0.304753,0.561568,0.503529,0.256167,0.407216,0.294656,0.16801,6
0.608696,0.483333,0,0,0.074145,0.001724,0.3441,0.002989,0.254584,0.261751,0.271723,0.22915,0.802239,0.274117,0.381403,0.271723,0.204536,0.22956,4
0.296443,0.516667,0,0,0.015209,0.00012,0.018634,0.000088,0.034857,0.050243,0.036082,0.018706,0.929105,0.145882,0.459203,0.045655,0.613757,0.394878,1
0.079051,0.854167,0.333333,0,0.131179,0.000706,0.018634,0.000345,0.115415,0.095624,0.092783,0.158223,0.660448,0.050588,0.886148,0.149485,0.426777,0.881952,7
0.442688,0.095833,0,0,0.068441,0.001145,0.018633,0.000604,0.508135,0.474068,0.590574,0.452844,0.436567,0.647059,0.151803,0.590574,0.279176,0.162176,4
0.011858,0.9875,0,0,0.114068,0.001829,0.07205,0.000908,0.136329,0.113453,0.110457,0.185502,0.632463,0.04,0.931689,0.175257,0.422151,0.881246,7
0.083004,0.7875,0,0,0.098859,0.00243,0.108075,0.001892,0.381359,0.349271,0.45729,0.331254,0.490673,0.585882,0.195447,0.45729,0.317362,0.164273,6
0.679842,0.5875,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.474308,0.420833,0,0,0.081749,0.001784,0.01118,0.000201,0.165247,0.141815,0.214285,0.135619,0.619403,0.405882,0.354839,0.214285,0.409544,0.160985,5
0.616601,0.191667,0,0,0.041825,0.000478,0.027329,0.000598,0.869357,0.833062,0.925627,0.843332,0.305971,0.607059,0.349147,0.925627,0.182073,0.118185,2
0.011858,0.741667,0,0,0.070342,0.003918,0.262111,0.082661,0.184353,0.170988,0.218704,0.160561,0.682836,0.34,0.396584,0.218704,0.271473,0.15834,6
0.565217,0.445833,0,0,0.019011,0.000388,0.014907,0.000289,0.044927,0.055105,0.053755,0.025721,0.889925,0.184705,0.436433,0.055965,0.56433,0.320589,1
