@relation german_credit-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute checking_status=<0 numeric
@attribute checking_status=0<=X<200 numeric
@attribute checking_status=>=200 numeric
@attribute 'checking_status=no checking' numeric
@attribute duration numeric
@attribute 'credit_history=no credits/all paid' numeric
@attribute 'credit_history=all paid' numeric
@attribute 'credit_history=existing paid' numeric
@attribute 'credit_history=delayed previously' numeric
@attribute 'credit_history=critical/other existing credit' numeric
@attribute 'purpose=new car' numeric
@attribute 'purpose=used car' numeric
@attribute purpose=furniture/equipment numeric
@attribute purpose=radio/tv numeric
@attribute 'purpose=domestic appliance' numeric
@attribute purpose=repairs numeric
@attribute purpose=education numeric
@attribute purpose=retraining numeric
@attribute purpose=business numeric
@attribute purpose=other numeric
@attribute credit_amount numeric
@attribute savings_status=<100 numeric
@attribute savings_status=100<=X<500 numeric
@attribute savings_status=500<=X<1000 numeric
@attribute savings_status=>=1000 numeric
@attribute 'savings_status=no known savings' numeric
@attribute employment=unemployed numeric
@attribute employment=<1 numeric
@attribute employment=1<=X<4 numeric
@attribute employment=4<=X<7 numeric
@attribute employment=>=7 numeric
@attribute installment_commitment numeric
@attribute 'personal_status=male div/sep' numeric
@attribute 'personal_status=female div/dep/mar' numeric
@attribute 'personal_status=male single' numeric
@attribute 'personal_status=male mar/wid' numeric
@attribute other_parties=none numeric
@attribute 'other_parties=co applicant' numeric
@attribute other_parties=guarantor numeric
@attribute residence_since numeric
@attribute 'property_magnitude=real estate' numeric
@attribute 'property_magnitude=life insurance' numeric
@attribute property_magnitude=car numeric
@attribute 'property_magnitude=no known property' numeric
@attribute age numeric
@attribute other_payment_plans=bank numeric
@attribute other_payment_plans=stores numeric
@attribute other_payment_plans=none numeric
@attribute housing=rent numeric
@attribute housing=own numeric
@attribute 'housing=for free' numeric
@attribute existing_credits numeric
@attribute 'job=unemp/unskilled non res' numeric
@attribute 'job=unskilled resident' numeric
@attribute job=skilled numeric
@attribute 'job=high qualif/self emp/mgmt' numeric
@attribute num_dependents numeric
@attribute own_telephone numeric
@attribute foreign_worker numeric
@attribute class {1,2}

@data
0,0,1,0,0.205882,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.065753,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.535714,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0.161765,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.06988,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0.785714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.294118,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.199626,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.333333,0,0,1,0,0.321429,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0.632353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.576208,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.285714,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0.647059,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.249697,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.666667,0,1,0,0,0.125,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
0,1,0,0,0.647059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.403433,0,1,0,0,0,1,0,0,0,0,0.333333,0,0,1,0,1,0,0,1,0,0,0,1,0.214286,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.04633,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.535714,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.294118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.042588,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.517857,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.117647,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.04545,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,0,1,1,0,0,0.333333,1,0,0,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1
0,1,0,0,0.470588,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.503356,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.160714,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2
1,0,0,0,0.294118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.339441,1,0,0,0,0,0,0,0,0,1,0.333333,0,1,0,0,1,0,0,1,0,0,0,1,0.446429,0,0,1,0,0,1,0.333333,0,0,0,1,1,1,0,1
0,0,1,0,0.558824,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.250138,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0.660714,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,1,0.647059,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.40602,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.333333,0,0,1,0,0.482143,1,0,0,0,1,0,0.333333,0,0,0,1,1,0,0,1
0,1,0,0,0.647059,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.53428,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2
0,0,0,1,0.117647,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.24348,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.017857,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.088235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.05706,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.333333,0,1,0,0,0.464286,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
0,0,0,1,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.124629,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,1,1,0,0,0,0.428571,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.137284,0,0,0,1,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.232143,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.029412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.02322,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.625,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.470588,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.195554,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.410714,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2
0,0,1,0,0.294118,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.060196,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.321429,1,0,0,0,1,0,0.333333,0,1,0,0,1,0,0,2
1,0,0,0,0.088235,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.043359,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.666667,0,1,0,0,0.535714,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.647059,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.543469,0,0,1,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,0,0,0,1,0.446429,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
0,0,0,1,0.029412,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.071146,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.333333,1,0,0,0,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.382353,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.250963,0,0,0,0,1,0,0,0,1,0,0.333333,0,1,0,0,1,0,0,1,0,1,0,0,0.089286,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.026246,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.666667,0,0,0,1,0.25,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2
0,1,0,0,0.058824,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.054308,1,0,0,0,0,0,0,1,0,0,0.666667,0,1,0,0,1,0,0,1,1,0,0,0,0.089286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.073529,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.001431,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.053571,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.647059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.282326,0,0,0,0,1,1,0,0,0,0,0.666667,0,0,1,0,1,0,0,1,0,0,0,1,0.375,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.294118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.289479,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.107143,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0.294118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.192528,1,0,0,0,0,0,1,0,0,0,0.333333,0,1,0,0,1,0,0,1,0,0,1,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.023935,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,0,1,1,0,0,0.666667,0,0,1,0,0.107143,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.068449,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.178571,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
1,0,0,0,0.470588,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.137339,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.214286,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.025201,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,0,0,1,0.666667,0,1,0,0,0.339286,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0.294118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.225652,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.517857,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0,0,0,1,0.117647,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.024816,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.232143,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
1,0,0,0,0.161765,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.186695,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.142857,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,1,0,0,0.382353,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.22004,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.333333,0,0,1,0,0.160714,0,0,1,0,1,0,0.333333,0,0,0,1,0,0,0,2
1,0,0,0,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09288,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.666667,0,1,0,0,0.232143,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.294118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.146363,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0,0,0,0,1,0.267857,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.132552,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.160714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.042808,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.666667,1,0,0,0,0.303571,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
1,0,0,0,0.058824,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.173214,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.357143,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,1,1
0,0,0,1,0.117647,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.305436,0,0,0,0,1,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,1,0,1,0,0,0.535714,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.070155,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.666667,0,0,1,0,0.267857,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
0,0,1,0,0.470588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.232365,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.214286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.029412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.045009,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.160714,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0.294118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.350226,1,0,0,0,0,1,0,0,0,0,0.333333,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.333333,0,0,0,1,0,1,0,1
0,0,0,1,0.205882,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.088808,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.333333,1,0,0,0,0.196429,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,2
0,1,0,0,0.823529,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.393859,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.089286,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2
0,0,0,1,0.647059,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.623968,0,1,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,1,0,0,1,0,0.089286,1,0,0,1,0,0,0.333333,0,1,0,0,0,0,0,2
1,0,0,0,0.294118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.212391,1,0,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,1,0,0,0,1,0.071429,1,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,2
1,0,0,0,0.029412,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.172444,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.446429,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2
0,1,0,0,0.132353,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.101849,1,0,0,0,0,0,1,0,0,0,0.333333,0,1,0,0,0,0,1,1,0,1,0,0,0.071429,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.161765,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.056399,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.089286,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.294118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.215638,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.160714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.088235,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.069935,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.333333,0,0,1,0,0.214286,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.294118,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.302245,1,0,0,0,0,0,1,0,0,0,0.333333,0,1,0,0,1,0,0,1,0,0,0,1,0.089286,0,0,1,0,0,1,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.184274,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.125,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.163035,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.666667,1,0,0,0,0.107143,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.205882,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.230494,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,0,1,0,0.088235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.203533,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.321429,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,0,1,0.161765,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.066524,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.428571,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.132353,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.034775,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.071429,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,1,0,0,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.193023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.071429,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0.029412,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.08215,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.267857,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,1,0,0,0.073529,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.048751,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.666667,0,0,0,1,0.232143,0,0,1,0,0,1,0.333333,0,0,1,0,1,0,0,2
0,0,0,1,0.073529,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.054253,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.071429,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.073529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.039012,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.178571,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2
0,0,0,1,0.205882,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.163915,0,0,0,0,1,1,0,0,0,0,0.333333,0,0,1,0,1,0,0,1,0,0,0,1,0.339286,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0.117647,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327336,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.160714,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,2
0,0,0,1,0.088235,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.026246,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0.482143,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0,1,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.054804,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.071429,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
0,0,0,1,0.117647,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.114504,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0.535714,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.470588,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.231815,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.125,0,0,1,0,1,0,0.333333,0,0,0,1,0,1,0,2
0,0,0,1,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.028942,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.333333,1,0,0,0,0.160714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.382353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.118631,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.071429,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.205882,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.054418,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.17327,0,0,0,0,1,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.321429,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0.117647,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.109882,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.303571,0,1,0,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.029412,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.083416,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.333333,0,1,0,0,0.035714,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.122318,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.107143,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2
0,0,0,1,0.117647,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.071091,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,1,0,0,1,0,0.303571,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.205882,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.198085,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,0,0,0,1,0,0.142857,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
1,0,0,0,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.18708,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.053571,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.470588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.175856,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.410714,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2
0,1,0,0,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.15137,1,0,0,0,0,0,0,0,1,0,0.333333,0,1,0,0,1,0,0,1,1,0,0,0,0.375,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.470588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.155662,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.303571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.320238,1,0,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,1,0,0,1,0,0.25,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.088235,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.104325,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.666667,1,0,0,0,0.071429,0,0,1,1,0,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.823529,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.74315,0,0,0,0,1,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,1,0,0,0,1,0.785714,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,0.823529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.799604,0,1,0,0,0,0,0,0,0,1,0.666667,0,1,0,0,1,0,0,1,0,0,0,1,0.732143,1,0,0,0,0,1,0.333333,0,0,0,1,0,1,0,2
1,0,0,0,0.647059,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.409101,1,0,0,0,0,0,0,0,1,0,0.333333,0,1,0,0,0,0,1,1,0,0,1,0,0.321429,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.205882,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.113899,1,0,0,0,0,1,0,0,0,0,0.333333,0,0,0,1,1,0,0,0.666667,1,0,0,0,0.267857,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.044118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.032794,0,0,0,0,1,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,1,0,0,0,1,0.303571,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0.470588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.774073,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.333333,0,0,0,1,0.678571,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2
