@relation spambase

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute class {1,2}

@data
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000189,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000545,0.0003,0.000442,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.84802,0.410764,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.002118,0.000701,0.000568,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,1,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000908,0.0003,0.000316,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.337368,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,1,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000379,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.587689,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000253,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000129,0.0001,0.000442,2
0,0.075301,0.243902,0.020168,0.16,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.024868,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.244482,0.134063,0.09802,0.265957,0.161501,0.108434,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.002634,0.003204,0.025063,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.219101,0.30238,0.031737,0.196185,0.053009,0,0,0.000189,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000189,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000189,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000126,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000908,0.0003,0.000316,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.491349,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.082199,0.104087,0.030931,0.123609,0.320271,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.518825,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000363,0.0002,0.000821,2
0,0.086596,0.243902,0.020168,0.127778,0.204918,0.15949,0.098912,0.268235,0.066938,0.649746,0.168397,0.21978,0.108138,0.293255,0.052632,0.162866,0.142151,0.073239,0.058207,0.006924,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.235656,0.086162,0.265957,0.093186,0.265957,0.052133,0.171898,0.037351,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.076485,0.513089,0.127778,0.300827,0.12692,0.30238,0.031737,0.196185,0.053009,0.001158,0.001902,0.030556,2
0.079295,0.10241,0.243902,0.020168,0.088889,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.05075,0.21978,0.108138,0.293255,0.052632,0.28013,0.123609,0.07662,0.058207,0.007913,0.05919,0.224719,0.086957,0.040343,0.063857,0.030931,0.123609,0.128862,0.278689,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.2309,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000577,0.001101,0.003346,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.599092,0.063857,0.030931,0.123609,0.074604,0.262295,0.086162,0.265957,0.073966,0.265957,0.052133,0.149477,0.193548,0.134063,0.125743,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.032913,0.196185,0.053009,0.010377,0.002903,0.129419,2
0,0.075301,0.243902,0.020168,0.113333,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.002198,0.108138,0.293255,0.052632,0.162866,0.123609,0.000563,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.052188,0.048972,0.047506,0.513089,0.111111,0.344267,0.130245,0.358029,0.031737,0.196185,0.053009,0.000389,0.000501,0.002462,2
0,0.075301,0.243902,0.020168,0.144444,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.202999,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.064789,0.058207,0.098912,0.05919,0.224719,0.086957,0.065557,0.073436,0.030931,0.123609,0.119819,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.03139,0.195246,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.054632,0.513089,0.111111,0.295213,0.113735,0.30238,0.031737,0.196185,0.053009,0.000536,0.003604,0.017109,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.004657,0.497462,0.009227,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.065915,0.058207,0.115727,0.05919,0.224719,0.086957,0.050429,0.074713,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.002636,0.048972,0.047506,0.513089,0.111111,0.295213,0.131048,0.30238,0.031737,0.196185,0.053009,0.000999,0.001702,0.002588,2
0,0.075301,0.392683,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.096886,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.10281,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.832461,0.111111,0.318558,0.129328,0.30238,0.031737,0.196185,0.053009,0.001369,0.001602,0.008965,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.189158,0.21978,0.108138,0.293255,0.052632,0.162866,0.035847,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.177005,0.141762,0.068667,0.035847,0.074604,0.059426,0.024369,0.265957,0.057659,0.265957,0.014745,0.043348,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.080313,0.047506,0.513089,0.111111,0.295213,0.14836,0.367415,0.035836,0.196185,0.063313,0.001037,0.000901,0.009407,2
0,0.075301,0.243902,0.020168,0.17,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.176471,0.336264,0.108138,0.293255,0.052632,0.162866,0.123609,0.086197,0.058207,0.005935,0.05919,0.224719,0.086957,0.050429,0.063857,0.001856,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.074927,0.047506,0.513089,0.111111,0.295213,0.132768,0.30238,0.031737,0.196185,0.053009,0.000129,0.0002,0.002462,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.210846,0.30238,0.023446,0.196185,0.053009,0,0,0.000316,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.131488,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.11276,0.05919,0.224719,0.086957,0.209783,0.063857,0.030931,0.123609,0.085154,0.295082,0.086162,0.265957,0.065812,0.265957,0.052133,0.149477,0.079796,0.134063,0.156436,0.265957,0.161501,0.075301,0.386719,0.051133,0.063173,0.047506,0.513089,0.111111,0.350177,0.172896,0.343949,0.031737,0.196185,0.053009,0.003136,0.005406,0.058712,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.046394,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.164822,0.265957,0.052133,0.149477,0.156197,0.134063,0.280198,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.037392,0.196185,0.053009,0.000605,0.000601,0.003093,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.268743,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.258889,0.295213,0.111213,0.30238,0.051943,0.196185,0.053009,0.000908,0.000901,0.001073,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.213379,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.139307,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.045843,0.196185,0.053009,0.00121,0.001101,0.001705,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.040369,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.019718,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.010826,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.038889,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000484,0.000501,0.001389,2
0.024229,0.075301,0.3,0.020168,0.136667,0.227459,0.15949,0.098912,0.032941,0.058207,0.497462,0.154556,0.21978,0.108138,0.293255,0.058421,0.162866,0.123609,0.082254,0.058207,0.121662,0.05919,0.224719,0.086957,0.079173,0.107918,0.034333,0.123609,0.074604,0.204918,0.086162,0.265957,0.077461,0.265957,0.052133,0.200299,0.208829,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.309397,0.133456,0.313108,0.031737,0.20261,0.053009,0.002065,0.003204,0.032197,2
