@relation credit1rating1weka.filters.unsupervised.attribute.ReplaceMissingValues1weka.filters.unsupervised.attribute.NominalToBinary1Rfirst1last1weka.filters.unsupervised.attribute.Normalize1S1.01T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0-weka.filters.unsupervised.attribute.AddExpression-Ea43+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R43

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4=u numeric
@attribute A4=y numeric
@attribute A4=l numeric
@attribute A5=g numeric
@attribute A5=p numeric
@attribute A5=gg numeric
@attribute A6=c numeric
@attribute A6=d numeric
@attribute A6=cc numeric
@attribute A6=i numeric
@attribute A6=j numeric
@attribute A6=k numeric
@attribute A6=m numeric
@attribute A6=r numeric
@attribute A6=q numeric
@attribute A6=w numeric
@attribute A6=x numeric
@attribute A6=e numeric
@attribute A6=aa numeric
@attribute A6=ff numeric
@attribute A7=v numeric
@attribute A7=h numeric
@attribute A7=bb numeric
@attribute A7=j numeric
@attribute A7=n numeric
@attribute A7=z numeric
@attribute A7=dd numeric
@attribute A7=ff numeric
@attribute A7=o numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13=g numeric
@attribute A13=p numeric
@attribute A13=s numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute a43+1 {1,2}

@data
0,0.165414,0.019286,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,1,0,0,1,0,0,0.06,0.00001,2
0,0.412331,0.044643,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008772,1,1,0,1,1,0,0,0,0.00195,2
1,0.290677,0.058036,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.018947,1,1,0,0,1,0,0,0,0,2
0,0.241805,0.072857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.001404,1,1,0,1,1,0,0,0.064,0.00001,2
1,0.14782,0.020893,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.004386,1,1,0,1,1,0,0,0.06,0.00087,2
0,0.186767,0.446429,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04386,1,1,0,0,1,0,0,0,0.00017,2
0,0.259398,0.074464,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,1,0,1,1,0,0,0.15,0,2
0,0.105263,0.181607,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010175,1,1,0,1,1,0,0,0.07,0.00184,2
0,0.22812,0.013393,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010175,1,1,0,1,1,0,0,0.11,0.0014,2
1,0.573985,0.232143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.108246,1,1,0,0,1,0,0,0.0365,0,2
1,0.134135,0.011964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,1,0,1,0,0,1,0.08,0,2
0,0.304511,0.181607,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03807,1,1,0,0,1,0,0,0.24,0,2
1,0.838346,0.214286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,2
1,0.399699,0.290179,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005789,1,0,0.029851,1,1,0,0,0.092007,0.00018,2
1,0.087669,0.02375,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,0.014925,1,1,0,0,1,0.00002,2
0,0.033835,0.111607,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,0,0.014925,1,1,0,0,0,0.00006,2
0,0.050075,0.008929,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011754,1,0,0.059701,1,1,0,0,0.08,0.00008,2
0,0.263158,0.10125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.074627,1,1,0,0,0.088,0.00146,2
0,0.171729,0.107143,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04386,1,0,0.014925,1,1,0,0,0,0.00022,2
1,0.134135,0.028214,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,1,0,1,1,0,0,0.072,0,2
0,0.403459,0.053571,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.15,0,2
0,0.12782,0.016429,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,1,1,0,0,1,0,0,0.14,0.00055,2
1,0.12782,0.044643,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.114035,1,1,0,1,1,0,0,0.14,0,2
0,0.131579,0.004464,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,1,1,0,1,1,0,0,0.1,0.0007,2
0,0.14782,0.063929,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.018947,1,1,0,0,1,0,0,0.068,0.00001,2
0,0.370977,0.025179,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013158,1,0,0.029851,1,1,0,0,0.1125,0.005,2
1,0.192932,0.090714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.09,0.0006,2
0,0.319549,0.089286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,1,0,0,1,0,0,0.105,0,2
0,0.100301,0.03875,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,1,1,0,1,1,0,0,0.054,0.00007,2
0,0.235639,0.044643,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061404,1,1,0,1,1,0,0,0.1,0,2
0,0.186767,0.029821,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.040877,1,1,0,1,1,0,0,0.05,0,2
0,0.299549,0.077321,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,1,1,0,1,0,1,0,0.06,0,2
0,0.162857,0.044643,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008772,1,1,0,1,1,0,0,0.055,0,2
1,0.209323,0.072857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008772,1,1,0,0,1,0,0,0.09,0.0005,2
0,0.357143,0.029821,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.001404,1,1,0,1,1,0,0,0.06,0.00005,2
0,0.532632,0.081786,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.010175,1,1,0,1,1,0,0,0.1,0.00003,2
0,0.298195,0.011964,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,1,0,1,1,0,0,0.09,0,2
0,0.572632,0.107143,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.052632,1,1,0,1,1,0,0,0.09,0.00004,2
0,0.137895,0.113036,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005789,1,1,0,1,1,0,0,0.08,0.01058,2
0,0.121504,0.055,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,1,0,0,1,0,0,0.178,0,2
0,0.172932,0.035714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.017544,1,1,0,1,1,0,0,0.1,0,2
0,0.674135,0.096786,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.084737,1,1,0,0,1,0,0,0.16,0,2
0,0.078947,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.059701,1,1,0,0,0.0225,0.00001,2
0,0.087669,0.020893,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.044776,1,1,0,0,0.175,0.00769,2
1,0.595188,0.005893,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.031,0.00027,2
1,0.201805,0.044643,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.014925,1,1,0,0,0.046,0.003,2
0,0.183008,0.03125,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.013158,1,0,0.029851,0,1,0,0,0.087,0.00003,2
0,0.140301,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,0.164179,1,0,0,1,0,0,2
0,0.388421,0.178571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.029851,1,1,0,0,0.0085,0.00001,2
0,0.253083,0.096786,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,1,1,0,0,0,0,1,0.04,0,2
0,0.052632,0.107143,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,1,1,0,0,1,0,0,0.08,0.0004,2
1,0.058947,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.043,0,2
1,0.267942,0.401786,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.092007,0.052,2
0,0.041353,0.004464,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005789,1,1,0,1,1,0,0,0.066,0,2
1,0.204211,0.059464,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.17,0.00001,2
0,0.263158,0.040179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.014925,1,1,0,0,0.048,0.00019,2
0,0.093985,0.25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017544,1,1,0,1,1,0,0,0,0,2
0,0.267942,0.107143,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.245614,1,1,0,1,1,0,0,0,0.00001,2
0,0.387218,0.058036,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,1,1,0,1,1,0,0,0,0.00316,2
0,0.342105,0.151786,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.122807,1,1,0,1,1,0,0,0.227,0.0005,2
0,0.240602,0.02375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008772,1,1,0,0,1,0,0,0.15,0,2
0,0.581504,0.053571,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.131579,1,1,0,0,1,0,0,0,0.0035,2
0,0.337143,0.647321,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,1,0,1,1,0,0,0.16,0.03552,2
0,0.313233,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.092007,0,2
0,0.239398,0.026786,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,1,1,0,1,1,0,0,0.12,0,2
0,0.337143,0.196429,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.175439,1,1,0,1,1,0,0,0.105,0.00687,2
0,0.179248,0.010357,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,1,1,0,0,1,0,0,0.08,0,2
1,0.161654,0.08625,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0.06,0,2
0,0.155338,0.03125,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,0,0.059701,1,1,0,0,0.127,0.0195,2
0,0.122857,0.017857,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,1,1,0,1,1,0,0,0.18,0,2
1,0.343308,0.010357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.149254,1,1,0,0,0.1,0.00018,2
1,0.139098,0.065536,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.014925,1,1,0,0,0.1,0.00053,2
1,0.20797,0.107143,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.097895,1,0,0.014925,0,1,0,0,0.14,0.0001,2
0,0.260602,0.110179,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.087719,1,0,0.029851,0,1,0,0,0.08,0.00041,2
1,0.250677,0.049107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001404,1,0,0.044776,1,1,0,0,0,0.00033,2
0,0.125263,0.083393,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,1,0,1,1,0,0,0.09,0,2
0,0.038797,0.145893,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.014561,1,1,0,0,1,0,0,0.06,0,2
1,0.122857,0.416607,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002982,1,1,0,1,1,0,0,0.16,0.00005,2
0,0.110226,0.147321,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001404,1,1,0,1,1,0,0,0.07,0.001,2
0,0.055188,0.232143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,1,1,0,1,1,0,0,0.03,0.001,2
0,0.081504,0.142857,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,1,0,0,1,0,0,0.18,0.01,2
0,0.10406,0.014821,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,1,1,0,1,1,0,0,0,0.00044,2
0,0.195489,0.071429,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,1,0,0,1,0,0,0.04,0,2
0,0.14782,0.029821,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002982,1,1,0,0,1,0,0,0.11,0.00005,2
0,0.382256,0.089286,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.350877,1,1,0,0,0,0,1,0.1,0,2
0,0.135338,0.410714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014561,1,1,0,1,1,0,0,0,0,2
0,0.191729,0.096786,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,1,0,1,0,0,1,0.04,0,2
1,0.047669,0.017857,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005789,1,0,0.089552,0,1,0,0,0.12,0.00035,2
0,0.146617,0.113036,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014561,1,0,0.014925,0,1,0,0,0.14,0.0008,2
1,0.053835,0.339286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.061404,1,0,0.149254,0,1,0,0,0,0.0001,2
0,0.150376,0.014821,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,1,0,0.029851,1,1,0,0,0.064,0.00006,2
0,0.314586,0.038571,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.040877,1,1,0,1,0,0,1,0.014,0,2
0,0.918496,0.678571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.001404,1,0,0.029851,1,1,0,0,0,0.00351,2
0,0.216842,0.004464,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,1,1,0,1,1,0,0,0.108,0.021,2
0,0.161654,0.47625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.001404,1,1,0,0,1,0,0,0.06,0.00475,2
0,0.076391,0.126429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.09,0.00001,2
0,0.474887,0.035714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,1,1,0,0,1,0,0,0.1315,0,2
1,0.503759,0.026786,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.096491,0,0,0.014925,1,1,0,0,0.1665,0.00892,1
0,0.156692,0.03125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.162281,0,0,0.029851,0,1,0,0,0.26,0.02,1
0,0.383459,0.339286,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22807,0,0,0.208955,1,1,0,0,0.12,0.04607,1
1,0.101504,0.422679,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.210526,0,1,0,1,1,0,0,0.17,0,1
1,0.076391,0.157679,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.105263,0,1,0,1,1,0,0,0.12,0,1
0,0.081504,0.339286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,1,0,0,0.06,0.02206,1
1,0.169173,0.03125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.036491,0,1,0,0,1,0,0,0.08,0.0586,1
0,0.096541,0.330357,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.058421,0,0,0.044776,0,1,0,0,0.02,0.00028,1
0,0.180451,0.017857,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.051228,0,0,0.074627,0,1,0,0,0.156,0,1
0,0.100301,0.25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.057018,0,0,0.044776,1,1,0,0,0.1,0.01391,1
0,0.267942,0.142857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.175439,0,0,0.044776,0,1,0,0,0.145,0.02279,1
0,0.379699,0.178571,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.122807,0,0,0.149254,0,1,0,0,0,0,1
1,0.756842,0.005893,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.014925,1,1,0,0,0.116,0.001,1
0,0.218045,0.183036,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.166667,0,0,0.029851,1,1,0,0,0.21,0.00007,1
1,0.225564,0.133929,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03807,0,0,0.014925,0,1,0,0,0.1855,0,1
0,0.264361,0.696429,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.245614,0,0,0.238806,1,1,0,0,0,0.05,1
1,0.077744,0.321429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.026316,0,0,0.029851,1,1,0,0,0.044,0.00591,1
1,0.165414,0.107143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.064386,0,0,0.283582,1,1,0,0,0,0.005,1
1,0.254436,0.428571,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.070175,0,0,0.014925,1,1,0,0,0.11,0.00019,1
0,0.109023,0.171071,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.078947,0,0,0.014925,0,1,0,0,0.04,0.003,1
0,0,0.142857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061404,0,0,0.029851,0,1,0,0,0.06,0.01,1
1,0.484962,0.142857,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.05,0.0096,1
1,0.45985,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.087719,0,1,0,1,1,0,0,0,0,1
0,0.097744,0.355714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
0,0.134135,0.090714,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.090702,0,1,0,1,1,0,0,0,0,1
0,0.267942,0.375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.22807,0,1,0,1,1,0,0,0,0,1
1,0.709323,0.178571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.140351,0,0,0.059701,1,1,0,0,0,0.00099,1
0,0.035038,0.026786,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061404,0,0,0.074627,0,1,0,0,0.176,0.0069,1
1,0.216842,0.013393,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.020526,0,0,0.059701,1,1,0,0,0.04,0,1
0,0.382256,0.061071,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,0,0,0.074627,0,1,0,0,0.24,0,1
0,0.100301,0.267857,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.052632,0,0,0.014925,1,1,0,0,0.08,0.00234,1
1,0.244361,0.188929,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.078947,0,0,0.074627,0,1,0,0,0.0495,0.005,1
0,0.136541,0.107143,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.045263,0,0,0.014925,1,1,0,0,0.13,0.008,1
1,0.131579,0.303571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061404,0,0,0.149254,1,1,0,0,0.04,0.0099,2
1,0.223008,0.059464,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.084737,0,1,0,0,1,0,0,0.22,0,2
0,0.472481,0.053571,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.087719,0,1,0,0,1,0,0,0.07,0,2
0,0.418496,0.0625,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.007368,0,1,0,1,1,0,0,0.08,0,2
