@relation ringnorm-weka.filters.unsupervised.attribute.AddExpression-Ea21+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute class {1,2}

@data
0.255156,0.368963,0.5521,0.72377,0.381168,0.720823,0.657146,0.720782,0.422908,0.556006,0.592629,0.528095,0.337879,0.573267,0.505335,0.609732,0.350815,0.513252,0.373628,0.325653,1
0.41307,0.693104,0.542064,0.439969,0.336545,0.626008,0.529262,0.769539,0.25332,0.473631,0.584708,0.509978,0.542452,0.461247,0.544298,0.565001,0.675792,0.446694,0.537224,0.517785,1
0.520491,0.276262,0.518225,0.329953,0.507068,0.523771,0.304523,0.620405,0.445054,0.549779,0.68311,0.489197,0.463638,0.578853,0.716637,0.594389,0.650008,0.608329,0.427126,0.322441,1
0.399572,0.596989,0.534876,0.506874,0.453792,0.645279,0.540898,0.664554,0.547169,0.495814,0.480871,0.380695,0.583892,0.423794,0.413878,0.555119,0.615153,0.435197,0.603946,0.687832,2
0.474191,0.402371,0.533735,0.578411,0.428801,0.450828,0.766988,0.398041,0.420754,0.49549,0.328475,0.269148,0.47758,0.692583,0.539085,0.701084,0.482744,0.639457,0.519911,0.802467,1
0.958774,0.392323,0.473088,0.38862,0.407518,0.655536,0.500595,0.658164,0.244527,0.457054,0.467607,0.777913,0.629214,0.495985,0.277837,0.493476,0.53224,0.426462,0.373545,0.426692,1
0.697944,0.610543,0.590211,0.450814,0.583196,0.466995,0.531226,0.492065,0.416153,0.627307,0.58726,0.689657,0.4959,0.567138,0.456021,0.524982,0.512112,0.594969,0.600264,0.527117,2
0.572937,0.641889,0.552237,0.506998,0.610361,0.445707,0.597605,0.467305,0.552158,0.520852,0.619223,0.573273,0.665313,0.577109,0.619295,0.406388,0.537538,0.664193,0.606002,0.586104,2
0.417795,0.768909,0.455955,0.654956,0.644165,0.363319,0.440929,0.53314,0.440371,0.60302,0.314218,0.723423,0.666099,0.805207,0.440118,0.233231,0.444312,0.700866,0.602312,0.790989,1
0.723703,0.462794,0.566829,0.468351,0.662328,0.376468,0.671114,0.536547,0.37028,0.615667,0.204418,0.420093,0.461934,0.576661,0.584138,0.710096,0.728548,0.506157,0.591182,0.665085,1
0.58952,0.447385,0.661612,0.459372,0.539308,0.537016,0.455008,0.557908,0.462442,0.498324,0.547948,0.598122,0.618976,0.483191,0.540329,0.531677,0.549121,0.565645,0.529746,0.526573,2
0.520909,0.511001,0.588934,0.491202,0.462655,0.555001,0.628312,0.445854,0.514635,0.532464,0.577773,0.425881,0.639319,0.508026,0.651482,0.400078,0.577578,0.56509,0.58518,0.435536,2
0.511945,0.556996,0.605292,0.387799,0.639606,0.490006,0.618543,0.622248,0.464228,0.658868,0.447009,0.440938,0.620265,0.540694,0.441613,0.668359,0.580736,0.555029,0.611273,0.47903,2
0.692178,0.49301,0.301906,0.349378,0.490977,0.591893,0.254688,0.57658,0.408451,0.476686,0.360671,0.427023,0.308633,0.508718,0.26188,0.599102,0.364139,0.438648,0.47548,0.475071,1
0.600345,0.630931,0.429059,0.662723,0.630299,0.533129,0.566348,0.505019,0.401962,0.521452,0.618044,0.593004,0.558623,0.523434,0.578667,0.543277,0.567851,0.568759,0.605633,0.444101,2
0.574707,0.371864,0.429744,0.431832,0.609692,0.378338,0.741489,0.550717,0.525765,0.638181,0.411294,0.566612,0.610642,0.478698,0.27989,0.62484,0.537147,0.616884,0.525228,0.451613,1
0.703147,0.472793,0.479566,0.546399,0.738762,0.203962,0.468711,0.355304,0.726668,0.442042,0.398857,0.65575,0.326419,0.526827,0.634029,0.31366,0.708386,0.607231,0.702824,0.608635,1
0.60406,0.513213,0.353201,0.374871,0.694605,0.363896,0.436681,0.714006,0.569151,0.551531,0.390649,0.624268,0.519183,0.480673,0.381603,0.296877,0.692396,0.095715,0.437209,0.577545,1
0.582121,0.524029,0.532158,0.45636,0.781248,0.624467,0.654124,0.533005,0.635303,0.533926,0.60117,0.553853,0.678937,0.522477,0.63812,0.427356,0.613587,0.657156,0.471903,0.591567,2
0.278523,0.559556,0.574838,0.333256,0.511757,0.806075,0.234787,0.644621,0.410646,0.348676,0.626531,0.349995,0.464653,0.171838,0.352725,0.58296,0.507988,0.407692,0.571233,0.697129,1
0.508831,0.569213,0.380827,0.518989,0.534029,0.489765,0.632643,0.523495,0.44699,0.520094,0.526604,0.488274,0.711984,0.56369,0.535544,0.631057,0.569539,0.485045,0.651593,0.489686,2
0.366178,0.681761,0.377412,0.574977,0.350774,0.483337,0.390001,0.418238,0.635296,0.387912,0.562245,0.403415,0.144893,0.612892,0.556083,0.480636,0.502231,0.696841,0.581128,0.366381,1
0.477017,0.62318,0.517045,0.43377,0.520599,0.59507,0.654416,0.468068,0.471358,0.496056,0.56908,0.64839,0.612324,0.443464,0.48218,0.595694,0.591819,0.603786,0.502809,0.589498,2
0.611451,0.436426,0.575203,0.641498,0.553232,0.646572,0.652446,0.643639,0.507866,0.522342,0.533306,0.516358,0.716851,0.593894,0.516841,0.575246,0.540522,0.686339,0.591867,0.488633,2
0.764397,0.255006,0.421128,0.405039,0.530597,0.475666,0.442976,0.314931,0.395302,0.437733,0.604761,0.592617,0.404877,0.752808,0.704723,0.51612,0.439999,0.56264,0.796649,0.352289,1
0.559218,0.463221,0.388237,0.544918,0.448331,0.516444,0.702461,0.632603,0.526631,0.643077,0.480151,0.386271,0.383128,0.416728,0.551618,0.232468,0.386305,0.614945,0.573545,0.038281,1
0.610395,0.493259,0.580814,0.436412,0.52851,0.558383,0.60876,0.594957,0.575994,0.533678,0.544398,0.555791,0.59293,0.501422,0.452528,0.52844,0.450609,0.713582,0.657361,0.546219,2
0.598902,0.416024,0.461325,0.562456,0.731739,0.560911,0.575448,0.405843,0.42316,0.259875,0.326856,0.33515,0.43991,0.638291,0.462057,0.418202,0.471911,0.458325,0.606311,0.531305,1
0.432988,0.51386,0.578025,0.582388,0.566553,0.324915,0.538878,0.704262,0.476845,0.54469,0.478559,0.685498,0.479787,0.57964,0.527436,0.495544,0.601384,0.655657,0.65453,0.49285,2
0.535396,0.563552,0.504474,0.517029,0.630582,0.469011,0.534693,0.483016,0.422281,0.663922,0.604874,0.520094,0.524909,0.477917,0.577199,0.497768,0.660295,0.64192,0.668469,0.385511,2
0.739739,0.44001,0.623025,0.508377,0.736639,0.446453,0.601915,0.715124,0.27246,0.50633,0.421374,0.612538,0.285623,0.472908,0.483655,0.580436,0.536924,0.672813,0.712546,0.574221,1
0.646698,0.496352,0.521379,0.453659,0.335003,0.485842,0.579097,0.698952,0.531123,0.513853,0.568913,0.511,0.50919,0.567796,0.528823,0.601119,0.439621,0.499624,0.550591,0.522406,2
0.405565,0.532121,0.746111,0.574941,0.375518,0.511666,0.665251,0.467252,0.524307,0.414336,0.571245,0.679506,0.292461,0.504266,0.204764,0.538479,0.699504,0.928727,0.617283,0.25838,1
0.556362,0.667354,0.407514,0.491703,0.510994,0.36261,0.690053,0.572267,0.496176,0.506827,0.246148,0.563553,0.760247,0.473926,0.719458,0.5615,0.585022,0.325522,0.48039,0.390132,1
0.602236,0.561853,0.486122,0.58739,0.536363,0.610214,0.537667,0.548874,0.543883,0.478444,0.609697,0.528694,0.509197,0.472969,0.58534,0.527142,0.572428,0.530708,0.603246,0.490933,2
0.641077,0.438403,0.360096,0.547306,0.46299,0.468704,0.451025,0.360432,0.429602,0.682189,0.406944,0.391403,0.626295,0.897292,0.314857,0.719122,0.262664,0.474467,0.629219,0.345961,1
0.488358,0.516661,0.485347,0.643254,0.487806,0.612844,0.533308,0.470682,0.633565,0.444415,0.436936,0.645007,0.602731,0.666221,0.521598,0.575973,0.654652,0.452449,0.638196,0.400216,2
0.534492,0.560516,0.507283,0.552402,0.52811,0.530098,0.640783,0.510488,0.512017,0.59267,0.455669,0.531669,0.636926,0.447944,0.674534,0.496414,0.474037,0.551347,0.548889,0.498878,2
0.516496,0.658238,0.517508,0.485083,0.583691,0.639676,0.392821,0.671889,0.669405,0.573617,0.610143,0.621709,0.549267,0.678303,0.550367,0.705041,0.474726,0.563164,0.628662,0.490647,2
0.640895,0.552594,0.344873,0.753183,0.563652,0.30888,0.47885,0.328837,0.504137,0.635554,0.642513,0.477841,0.344339,0.543362,0.419145,0.406745,0.661665,0.668066,0.510234,0.586787,1
0.563115,0.247867,0.459833,0.530422,0.45164,0.833842,0.571417,0.54509,0.556602,0.529065,0.58271,0.364186,0.420501,0.510755,0.545494,0.694275,0.455881,0.463091,0.380157,0.312168,1
0.526918,0.466983,0.586725,0.604419,0.487705,0.468456,0.660871,0.707986,0.60662,0.626927,0.324258,0.597629,0.463579,0.468001,0.415828,0.538657,0.742587,0.510374,0.622705,0.483149,1
0.57242,0.43248,0.586608,0.570179,0.504014,0.515144,0.446987,0.58615,0.524355,0.512067,0.567901,0.575149,0.602857,0.580774,0.558842,0.51535,0.535628,0.62648,0.627103,0.465642,2
0.257374,0.342957,0.316511,0.413009,0.473453,0.389749,0.584117,0.654236,0.70187,0.385388,0.589212,0.669545,0.704206,0.583272,0.350666,0.611272,0.875185,0.736799,0.633376,0.612454,1
0.556081,0.557117,0.440295,0.418279,0.589624,0.577143,0.486544,0.373145,0.258997,0.531968,0.439521,0.559295,0.688664,0.487365,0.482561,0.48331,0.242543,0.779802,0.557986,0.367329,1
0.588935,0.227102,0.512516,0.349429,0.43933,0.524765,0.459284,0.436586,0.44607,0.624886,0.75679,0.335798,0.725429,0.596731,0.295283,0.40745,0.785083,0.665578,0.361353,0.615555,1
0.481081,0.387174,0.516159,0.44513,0.5239,0.505866,0.625798,0.532604,0.445122,0.547325,0.59127,0.61442,0.649023,0.699636,0.459671,0.502809,0.609112,0.673272,0.469508,0.464799,1
0.662689,0.650977,0.508384,0.52643,0.617865,0.430973,0.539387,0.503327,0.481657,0.617294,0.676002,0.479702,0.594597,0.608643,0.55683,0.557087,0.586008,0.653468,0.598419,0.45645,2
0.290434,0.483467,0.289237,0.277769,0.313183,0.596437,0.519061,0.552832,0.742925,0.691443,0.676335,0.619517,0.46006,0.402441,0.379774,0.357507,0.520192,0.604934,0.244582,0.462792,1
0.497474,0.517877,0.522389,0.605871,0.508173,0.666012,0.522661,0.655762,0.573513,0.59067,0.446809,0.562361,0.610798,0.42583,0.491688,0.453736,0.450636,0.6933,0.551947,0.542317,2
0.45994,0.617028,0.512353,0.624439,0.600713,0.539295,0.528761,0.617059,0.586048,0.528941,0.569126,0.512312,0.569958,0.502698,0.554601,0.521752,0.617097,0.624426,0.581844,0.44394,2
0.654181,0.587588,0.476712,0.586424,0.525369,0.563015,0.464562,0.492994,0.440283,0.477665,0.473669,0.480308,0.489573,0.594444,0.635544,0.529559,0.605865,0.463295,0.608788,0.552457,2
0.587499,0.554841,0.501522,0.622305,0.618287,0.591074,0.579076,0.680243,0.515848,0.569066,0.459579,0.413009,0.466994,0.507727,0.566807,0.536632,0.505747,0.533215,0.63931,0.52842,2
0.640477,0.728723,0.458353,0.453274,0.550658,0.314776,0.609519,0.458853,0.27079,0.664439,0.394567,0.792033,0.314418,0.547264,0.409889,0.358955,0.619378,0.396948,0.546954,0.386347,1
0.59369,0.581281,0.518916,0.456926,0.662088,0.656215,0.631271,0.418012,0.559002,0.478734,0.476634,0.601957,0.579544,0.627254,0.41818,0.538243,0.600688,0.650674,0.620355,0.415527,2
0.573856,0.496103,0.502428,0.609392,0.400894,0.509548,0.616858,0.408313,0.682246,0.438691,0.634439,0.529956,0.621377,0.364533,0.459195,0.729681,0.4146,0.553204,0.437638,0.55638,1
0.494117,0.451331,0.478074,0.53702,0.710143,0.523494,0.507983,0.53444,0.452879,0.723238,0.615646,0.67737,0.659409,0.511773,0.58793,0.548367,0.621214,0.528698,0.65587,0.556924,2
0.589482,0.428127,0.309922,0.630333,0.759674,0.483337,0.565449,0.334872,0.123272,0.593925,0.503128,0.629992,0.177933,0.535617,0.430787,0.30298,0.588593,0.401044,0.671368,0.446951,1
0.498507,0.585227,0.610753,0.575609,0.704486,0.497881,0.68231,0.557598,0.540052,0.499042,0.527843,0.614653,0.555319,0.519843,0.472366,0.543947,0.447781,0.609802,0.602862,0.439815,2
0.507137,0.475765,0.53324,0.503441,0.596517,0.621683,0.55451,0.352169,0.48146,0.509116,0.540694,0.545944,0.579484,0.654004,0.443442,0.490696,0.522122,0.576415,0.474298,0.503791,2
0.51209,0.580207,0.636365,0.557469,0.534022,0.575945,0.692999,0.475523,0.558354,0.667942,0.577161,0.567937,0.451948,0.51066,0.504261,0.588307,0.518079,0.514049,0.489284,0.494069,2
0.533003,0.482592,0.630206,0.579616,0.542522,0.434465,0.684984,0.609128,0.503299,0.520949,0.502415,0.483755,0.52045,0.573993,0.617222,0.49769,0.523391,0.600883,0.65389,0.370033,2
0.688714,0.556384,0.604093,0.567827,0.573569,0.490342,0.53108,0.632067,0.508309,0.730382,0.511089,0.520453,0.601353,0.55378,0.571823,0.446635,0.613216,0.525399,0.556382,0.504795,2
0.491671,0.622824,0.677793,0.37331,0.603599,0.393928,0.677624,0.397603,0.471426,0.292711,0.475055,0.449284,0.767114,0.615091,0.4916,0.633074,0.591887,0.817955,0.39454,0.540853,1
0.40849,0.360443,0.355189,0.13029,0.650447,0.737472,0.273815,0.406568,0.255937,0.518846,0.500256,0.516471,0.237427,0.384563,0.389547,0.238393,0.498802,0.717952,0.586595,0.725082,1
0.379357,0.601476,0.486787,0.159855,0.777387,0.74607,0.290276,0.535641,0.467146,0.532623,0.5143,0.633333,0.825267,0.57736,0.316182,0.494696,0.520482,0.4234,0.415031,0.568437,1
0.657409,0.394193,0.557379,0.471197,0.481735,0.412549,0.632712,0.849521,0.544122,0.504841,0.375401,0.496789,0.41513,0.584174,0.701346,0.964152,0.442354,0.692081,0.601152,0.474465,1
0.735994,0.462048,0.526762,0.327717,0.670137,0.466345,0.424266,0.544191,0.498173,0.490153,0.461631,0.578983,0.347369,0.605636,0.430746,0.651896,0.722662,0.723427,0.953265,0.555844,1
0.614269,0.489091,0.452814,0.434677,0.590337,0.563263,0.654611,0.590388,0.584167,0.496725,0.653478,0.687521,0.6352,0.534518,0.473964,0.622116,0.650481,0.463805,0.551171,0.319207,2
0.496122,0.46662,0.519789,0.589052,0.561463,0.41664,0.613571,0.48643,0.3387,0.534899,0.543219,0.590142,0.567113,0.654411,0.428014,0.590888,0.524525,0.723382,0.624452,0.3874,1
0.590515,0.719735,0.561726,0.522626,0.59675,0.527972,0.644745,0.520972,0.515221,0.523211,0.417683,0.498862,0.318544,0.50396,0.578823,0.609661,0.490372,0.500715,0.593275,0.471657,2
0.540812,0.575947,0.412532,0.473687,0.459892,0.655996,0.330711,0.504913,0.689356,0.426527,0.580118,0.471073,0.43122,0.653651,0.539982,0.402167,0.736701,0.601253,0.603856,0.738874,1
0.551325,0.668954,0.446974,0.5514,0.603577,0.298931,0.5845,0.590093,0.592735,0.623011,0.662738,0.444054,0.597575,0.621695,0.444923,0.794432,0.250683,0.525814,0.432111,0.530741,1
0.495773,0.561419,0.56892,0.446328,0.632364,0.502433,0.520127,0.562742,0.539425,0.535809,0.581884,0.478799,0.435932,0.601143,0.658257,0.56324,0.34335,0.536016,0.612493,0.546965,2
0.49186,0.360451,0.5759,0.658019,0.509707,0.655645,0.380691,0.544199,0.342033,0.854848,0.552192,0.90929,0.527924,0.646524,0.412573,0.367475,0.350943,0.552119,0.61165,0.519207,1
0.536322,0.539751,0.539144,0.406527,0.607627,0.570576,0.595669,0.49378,0.41965,0.541629,0.561985,0.506447,0.443318,0.54381,0.606008,0.541587,0.550194,0.593004,0.410566,0.546568,2
0.337486,0.612136,0.515214,0.420856,0.442253,0.494937,0.601546,0.471422,0.600397,1,0.753186,0.695832,0.616287,0.411495,0.514755,0.634949,0.558327,0.396527,0.594231,0.410384,1
0.461877,0.330121,0.524005,0.664494,0.594888,0.141495,0.553257,0.441488,0.551681,0.54889,0.544098,0.520228,0.634755,0.389008,0.381779,0.844118,0.370322,0.434144,0.517923,0.394104,1
0.461072,0.605025,0.330588,0.496254,0.249117,0.331768,0.716986,0.031211,0.505726,0.359881,0.690252,0.572477,0.375994,0.589625,0.354119,0.654306,0.551119,0.604635,0.617147,0.176786,1
0.714519,0.692869,0.539972,0.61771,0.614157,0.35063,0.610869,0.23099,0.568647,0.529899,0.434184,0.463594,0.619902,0.491085,0.516182,0.358905,0.492984,0.65232,0.489156,0.355063,1
0.447748,0.508839,0.560338,0.449478,0.605228,0.587027,0.594388,0.472124,0.544169,0.495035,0.621622,0.506313,0.548156,0.46234,0.422496,0.592136,0.578192,0.676877,0.449424,0.440177,2
0.731345,0.628563,0.392316,0.430409,0.455973,0.269797,0.468899,0.538949,0.539084,0.44387,0.325304,0.48833,0.252576,0.519904,0.355417,0.589035,0.567871,0.599371,0.41714,0.390919,1
0.481028,0.43366,0.463912,0.228408,0.59435,0.598913,0.447662,0.105332,0.352148,0.525362,0.708852,0.356565,0.4999,0.416335,0.514,0.184543,0.533826,0.422602,0.720566,0.676389,1
0.404669,0.670284,0.358031,0.728822,0.616178,0.488187,0.485931,0.650777,0.358351,0.564943,0.551033,0.519318,0.626244,0.312188,0.394726,0.371902,0.537079,0.618154,0.286174,0.23341,1
0.492081,0.470574,0.454834,0.524266,0.669847,0.464986,0.471775,0.610495,0.471597,0.556647,0.481923,0.607773,0.601308,0.492361,0.681161,0.530615,0.532631,0.648913,0.608833,0.469998,2
0.450376,0.544701,0.763186,0.302159,0.844827,0.710084,0.728503,0.676557,0.378868,0.613833,0.616039,0.425218,0.502085,0.077635,0.554186,0.382575,0.619729,0.614077,0.645327,0.479141,1
0.572504,0.456451,0.55936,0.500232,0.483604,0.69177,0.517181,0.514008,0.516727,0.559826,0.575262,0.425126,0.526243,0.612159,0.588215,0.543348,0.455806,0.613152,0.502154,0.49271,2
0.311142,0.465027,0.369207,0.666976,0.61852,0.329547,0.380503,0.657892,0.398567,0.735292,0.608578,0.524302,0.387417,0.524866,0.342347,0.680828,0.516419,0.482002,0.486294,0.331438,1
0.352428,0.589138,0.648701,0.341836,0.365869,0.482409,0.529506,0.378304,0.460752,0.271521,0.591011,0.443934,0.643326,0.537796,0.354553,0.453116,0.353616,0.546811,0.318036,0.501227,1
0.659194,0.551442,0.723223,0.531859,0.545815,0.665456,0.689768,0.44213,0.349272,0.783347,0.533306,0.482655,0.464408,0.900483,0.472869,0.597248,0.497121,0.604379,0.504142,0.635257,1
0.497413,0.734135,0.560136,0.329837,0.539962,0.642014,0.612728,0.582169,0.441871,0.602855,0.232278,0.265404,0.409596,0.316763,0.534185,0.542963,0.434599,0.211815,0.718337,0.529479,1
0.732659,0.441176,0.405018,0.811559,0.488766,0.477164,0.455238,0.533949,0.543201,0.752034,0.487925,0.33589,0.36983,0.549681,0.495018,0.682511,0.464257,0.490277,0.274659,0.480912,1
0.567095,0.508697,0.584333,0.557745,0.57314,0.56913,0.581924,0.494142,0.593424,0.594401,0.616958,0.454761,0.514872,0.507775,0.48634,0.527057,0.576963,0.507516,0.765502,0.455774,2
0.397794,0.472707,0.502766,0.352528,0.547313,0.723906,0.633256,0.202823,0.650149,0.562495,0.477453,0.673373,0.730874,0.483999,0.54128,0.442386,0.818082,0.774149,0.717034,0.507875,1
0.56313,0.558397,0.517762,0.482673,0.456046,0.594369,0.644696,0.68905,0.479381,0.539064,0.62903,0.55116,0.581484,0.374531,0.520117,0.598631,0.4656,0.581315,0.724407,0.456067,2
0.385047,0.582753,0.532497,0.601596,0.522381,0.466425,0.488229,0.610668,0.491152,0.534388,0.487399,0.486885,0.609887,0.573606,0.486469,0.629303,0.499423,0.56005,0.540417,0.409234,2
0.641092,0.46305,0.621154,0.418076,0.523333,0.44768,0.591763,0.457048,0.533086,0.648566,0.56894,0.605637,0.620325,0.578663,0.534742,0.526458,0.533455,0.562207,0.66432,0.285532,2
0.536079,0.282605,0.571462,0.342061,0.668872,0.734571,0.766313,0.615382,0.40965,0.342808,0.640268,0.670722,0.53214,0.509662,0.700469,0.506352,0.529142,0.483124,0.464493,0.391316,1
0.250629,0.722508,0.58548,0.610292,0.514884,0.580496,0.453741,0.459593,0.60861,0.524486,0.454696,0.466921,0.459726,0.569731,0.501903,0.306844,0.552347,0.383198,0.503713,0.28517,1
0.53042,0.569519,0.544286,0.552518,0.464408,0.466747,0.599276,0.656321,0.395255,0.522514,0.593216,0.534319,0.525828,0.475005,0.495759,0.627485,0.574736,0.676654,0.522133,0.435863,2
0.551948,0.548263,0.52785,0.455634,0.602952,0.501739,0.553967,0.479051,0.37287,0.577313,0.492216,0.526086,0.533177,0.494125,0.547451,0.530971,0.518909,0.598822,0.601514,0.506983,2
0.800716,0.60762,0.534341,0.431599,0.576471,0.548616,0.6,0.604747,0.527367,0.239015,0.478739,0.742695,0.485699,0.454256,0.619763,0.493633,0.547784,0.463116,0.542669,0.433285,1
0.629242,0.16734,0.40307,0.243884,0.354781,0.853596,0.433959,0.424047,0.856272,0.336471,0.723028,0.622153,0.528036,0.538101,0.46835,0.557771,0.489575,0.260891,0.675149,0.577315,1
0.591077,0.596726,0.463808,0.368396,0.631789,0.525254,0.575093,0.573785,0.47129,0.448049,0.589865,0.643731,0.675596,0.476953,0.619125,0.372366,0.59022,0.624866,0.574162,0.555858,2
0.57062,0.490599,0.63933,0.474137,0.758925,0.407304,0.575017,0.599301,0.359237,0.646918,0.611356,0.378094,0.404537,0.391676,0.862335,0.53204,0.451433,0.726623,0.190767,0.633549,1
0.560927,0.494148,0.49853,0.4973,0.616593,0.661482,0.445246,0.518714,0.480519,0.578382,0.601896,0.57474,0.507441,0.458715,0.514184,0.544033,0.564476,0.597259,0.584652,0.544386,2
0.526128,0.688759,0.616547,0.426083,0.540704,0.561065,0.534436,0.503788,0.539412,0.529851,0.523566,0.599898,0.459252,0.631951,0.475146,0.671902,0.678688,0.54616,0.688433,0.381845,2
0.595947,0.527933,0.493493,0.541027,0.50245,0.496508,0.535675,0.513615,0.468931,0.563143,0.653445,0.518698,0.561142,0.627757,0.537814,0.473029,0.495144,0.487705,0.51174,0.499171,2
0.628019,0.295703,0.536088,0.516187,0.637497,0,0.464993,0.451738,0.47067,0.394132,0.714747,0.473167,0.22993,0.410178,0.705485,0.570925,0.515467,0.596953,0.232224,0.440372,1
0.658055,0.591812,0.580768,0.577866,0.655333,0.483775,0.654632,0.526327,0.537237,0.520542,0.590964,0.528884,0.525347,0.556047,0.556742,0.392635,0.51789,0.6979,0.506785,0.639794,2
0.509279,0.749509,0.626596,0.398521,0.514295,0.629011,0.402674,0.437552,0.347793,0.168763,0.435837,0.586441,0.690278,0.582478,0.563715,0.748916,0.640647,0.532226,0.805588,0.262994,1
0.521205,0.590184,0.616716,0.678257,0.571832,0.437591,0.550061,0.623245,0.49422,0.562074,0.547256,0.635384,0.521442,0.55862,0.497553,0.584115,0.532037,0.552534,0.640688,0.382424,2
0.490425,0.615656,0.581642,0.627532,0.458198,0.497209,0.514313,0.553852,0.6127,0.64045,0.613554,0.41439,0.53594,0.506519,0.447139,0.497177,0.432277,0.553242,0.632623,0.547982,2
0.551318,0.521796,0.456268,0.558209,0.616644,0.56891,0.572837,0.459767,0.62559,0.6217,0.506792,0.620109,0.511079,0.519701,0.491131,0.518858,0.594782,0.569793,0.588192,0.511729,2
0.652867,0.56356,0.572212,0.514351,0.650854,0.558259,0.596365,0.587925,0.531709,0.628886,0.561792,0.638754,0.551963,0.531361,0.491212,0.567097,0.608984,0.566226,0.610174,0.543299,2
0.374313,0.523083,0.479318,0.259382,0.757413,0.766882,0.68676,0.555597,0.677693,0.680086,0.406498,0.778604,0.575062,0.474612,0.539697,0.533851,0.462084,0.550671,0.490421,0.75185,1
0.467051,0.341528,0.484578,0.641244,0.577481,0.407501,0.346482,0.575281,0.500204,0.655916,0.419095,0.429025,0.557082,0.322851,0.703371,0.54923,0.390577,0.786986,0.74672,0.351948,1
0.628923,0.527591,0.617394,0.571573,0.541133,0.593829,0.653734,0.638321,0.595748,0.58292,0.583216,0.601597,0.593708,0.626148,0.540472,0.584408,0.550201,0.673553,0.57731,0.545223,2
0.49107,0.270765,0.469875,0.473556,0.574835,0.579985,0.418048,0.549494,0.569601,0.402496,0.470918,0.71287,0.397255,0.531409,0.451094,0.439569,0.345827,0.55864,0.73178,0.635989,1
0.643386,0.589295,0.556721,0.518292,0.516316,0.546717,0.585649,0.470243,0.423167,0.469039,0.541813,0.541799,0.56778,0.5129,0.593958,0.645458,0.551841,0.497154,0.5545,0.596007,2
0.713858,0.441368,0.576702,0.505016,0.506893,0.460851,0.602757,0.522679,0.503633,0.486505,0.511941,0.595556,0.535999,0.523488,0.520056,0.617446,0.676845,0.63161,0.642036,0.533542,2
0.510168,0.349357,0.497194,0.217411,0.63917,0.588927,0.428019,0.585584,0.360403,0.694001,0.507958,0.364905,0.322019,0.825142,0.472999,0.525688,0.487834,0.581902,0.45709,0.475162,1
0.559909,0.475111,0.471661,0.655065,0.553254,0.573732,0.551391,0.518494,0.573363,0.399869,0.457001,0.468564,0.642452,0.453448,0.561873,0.523891,0.544781,0.499164,0.532781,0.491839,2
0.557098,0.540825,0.713943,0.575471,0.456817,0.67011,0.441103,0.520768,0.262003,0.556296,0.555157,0.250834,0.772507,0.590297,0.480033,0.314794,0.522858,0.576843,0.354447,0.474563,1
0.633473,0.649171,0.62451,0.473948,0.586868,0.583565,0.538147,0.567682,0.582327,0.59971,0.504094,0.485743,0.616776,0.539744,0.533737,0.522865,0.678728,0.490417,0.557934,0.589804,2
0.631878,0.468313,0.599772,0.41187,0.587559,0.467024,0.603802,0.459457,0.384062,0.46939,0.504826,0.607765,0.660098,0.427025,0.515441,0.553907,0.390274,0.588046,0.632909,0.623702,2
0.629318,0.484007,0.562612,0.459031,0.526852,0.670008,0.596108,0.583363,0.471992,0.45844,0.42144,0.676334,0.643719,0.470186,0.390676,0.520583,0.555351,0.625798,0.530898,0.617235,2
0.663904,0.520971,0.553514,0.504922,0.600814,0.472846,0.574585,0.542439,0.679533,0.43945,0.442025,0.520023,0.787975,0.265728,0.242789,0.441316,0.471688,0.463244,0.392733,0.546846,1
0.460814,0.635503,0.463651,0.625985,0.533949,0.564381,0.525321,0.437016,0.547727,0.51997,0.530701,0.557998,0.550563,0.46086,0.605661,0.553736,0.530552,0.553912,0.606823,0.400188,2
0.625535,0.739511,0.302851,0.623634,0.361121,0.605437,0.648407,0.19061,0.339981,0.567998,0.528536,0.507363,0.534325,0.523902,0.442184,0.524084,0.441727,0.68059,0.383628,0.248819,1
0.59113,0.564932,0.580475,0.482804,0.548535,0.533765,0.627971,0.568226,0.516952,0.518722,0.548728,0.640255,0.563964,0.618084,0.54353,0.56227,0.563207,0.59301,0.609142,0.554073,2
0.492255,0.579538,0.489485,0.681843,0.633905,0.549719,0.582007,0.500313,0.664183,0.513591,0.496672,0.644704,0.471298,0.624736,0.577144,0.546549,0.473835,0.584965,0.535658,0.389107,2
0.460039,0.642593,0.58679,0.353595,0.314411,0.731065,0.651185,0.233687,0.423692,0.437236,0.554744,0.417386,0.484425,0.393651,0.439812,0.496934,0.434707,0.559757,0.823594,0.774242,1
