@relation col10-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea8+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R8

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.060484,0.032389,0.020161,0.007874,0.025641,0,0.733068,1
0.08871,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.032389,0.08871,0.015748,0.025641,0,0.733068,1
0.060484,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.08871,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.02834,0.020161,0.015748,0.025641,0,0.733068,1
0.060484,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.02834,0.08871,0,0.025641,0,0.733068,1
0.060484,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.02834,0.08871,0,0.025641,0,0.733068,1
0.08871,0.036437,0.495968,0,0.025641,0,0.733068,1
0.08871,0.02834,0.495968,0,0.025641,0,0.733068,1
0.08871,0.032389,0.08871,0.015748,0.025641,0,0.733068,1
0.08871,0.032389,0.08871,0.007874,0.025641,0,0.733068,1
0.060484,0.032389,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.032389,0.020161,0.007874,0.025641,0,0.733068,1
0.08871,0.089069,0.08871,0.007874,0.025641,0,0.733068,1
0.060484,0.032389,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.08871,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.02834,0.020161,0.007874,0.025641,0,0.733068,1
0.060484,0.089069,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.089069,0.495968,0,0.025641,0,0.733068,1
0.08871,0.02834,0.495968,0,0.025641,0,0.733068,1
0.08871,0.036437,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.02834,0.08871,0,0.025641,0,0.733068,1
0.08871,0.089069,0.495968,0.007874,0.025641,0,0.733068,1
0.08871,0.02834,0.495968,0.007874,0.025641,0,0.733068,1
0.016129,0.02834,0.495968,0,0.025641,0,0.733068,1
0.08871,0.02834,0.495968,0.007874,0.025641,0,0.733068,1
0.08871,0.032389,0.08871,0.007874,0.025641,0,0.733068,1
0.060484,0.032389,0.020161,0.015748,0.025641,0,0.733068,1
0.060484,0.032389,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.089069,0.020161,0.007874,0.025641,0,0.733068,1
0.08871,0.02834,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.032389,0.08871,0,0.025641,0,0.733068,1
0.08871,0.089069,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.089069,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.089069,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.089069,0.08871,0.007874,0.025641,0,0.733068,1
0.08871,0.089069,0.08871,0,0.025641,0,0.733068,1
0.08871,0.089069,0.020161,0,0.025641,0,0.733068,1
0.08871,0.02834,0.495968,0,0.025641,0,0.733068,1
0.08871,0.089069,0.495968,0,0.025641,0,0.733068,1
0.08871,0.02834,0.08871,0,0.025641,0,0.733068,1
0.08871,0.02834,0.08871,0.007874,0.025641,0,0.733068,1
0.096774,0.089069,0.08871,0.204724,0.025641,0,0.733068,2
0.108871,0.089069,0.072581,0.228346,0.025641,0,0.733068,2
0.08871,0.089069,0.08871,0.19685,0.025641,0,0.733068,2
0.108871,0.089069,0.08871,0.228346,0.025641,0,0.733068,2
0.08871,0.105263,0.08871,0.220472,0.025641,0,0.733068,2
0.096774,0.080972,0.08871,0.204724,0.025641,0,0.733068,2
0.104839,0.089069,0.08871,0.149606,0.025641,0,0.733068,2
0.096774,0.080972,0.004032,0.204724,0.025641,0,0.733068,2
0.104839,0.080972,0.096774,0.133858,0.025641,0,0.733068,2
0.104839,0.089069,0.076613,0.062992,0.025641,0,0.733068,2
0.08871,0.089069,0.096774,0.149606,0.025641,0,0.733068,2
0.08871,0.080972,0.012097,0.228346,0.025641,0,0.733068,2
0.096774,0.089069,0.076613,0.062992,0.025641,0,0.733068,2
0.096774,0.089069,0.076613,0.204724,0.025641,0,0.733068,2
0.096774,0.101215,0.004032,0.188976,0.025641,0,0.733068,2
0.104839,0.089069,0.08871,0.220472,0.025641,0,0.733068,2
0.108871,0.089069,0.08871,0.133858,0.025641,0,0.733068,2
0.096774,0.08502,0.004032,0.204724,0.025641,0,0.733068,2
0.08871,0.089069,0.004032,0.204724,0.025641,0,0.733068,2
0.08871,0.08502,0.08871,0.204724,0.025641,0,0.733068,2
0.08871,0.08502,0.108871,0.11811,0.025641,0,0.733068,2
0.096774,0.089069,0.08871,0.141732,0.025641,0,0.733068,2
0.100806,0.080972,0,0.204724,0.025641,0,0.733068,2
0.104839,0.101215,0.08871,0.204724,0.025641,0,0.733068,2
0.08871,0.109312,0.092742,0.204724,0.025641,0,0.733068,2
0.08871,0.109312,0.08871,0.188976,0.025641,0,0.733068,2
0.104839,0.089069,0.08871,0.220472,0.025641,0,0.733068,2
0.08871,0.101215,0.08871,0.149606,0.025641,0,0.733068,2
0.104839,0.101215,0.076613,0.204724,0.025641,0,0.733068,2
0.104839,0.089069,0.004032,0.220472,0.025641,0,0.733068,2
0.08871,0.089069,0.08871,0.19685,0.025641,0,0.733068,2
0.096774,0.089069,0.092742,0.062992,0.025641,0,0.733068,2
0.096774,0.089069,0.104839,0.11811,0.025641,0,0.733068,2
0.104839,0.089069,0.104839,0.220472,0.025641,0,0.733068,2
0.08871,0.097166,0.012097,0.204724,0.025641,0,0.733068,2
0.08871,0.105263,0.076613,0.149606,0.025641,0,0.733068,2
0.08871,0.105263,0.08871,0.062992,0.025641,0,0.733068,2
0.08871,0.101215,0.08871,0.23622,0.025641,0,0.733068,2
0.08871,0.101215,0.008065,0.204724,0.025641,0,0.733068,2
0.104839,0.101215,0.092742,0.149606,0.025641,0,0.733068,2
0.08871,0.101215,0.08871,0.062992,0.025641,0,0.733068,2
0.08871,0.101215,0.092742,0.149606,0.025641,0,0.733068,2
0.104839,0.101215,0.104839,0.110236,0.025641,0,0.733068,2
0.08871,0.080972,0.08871,0.133858,0.025641,0,0.733068,2
0.08871,0.089069,0.008065,0.204724,0.025641,0,0.733068,2
0.096774,0.089069,0.004032,0.204724,0.025641,0,0.733068,2
0.104839,0.101215,0.004032,0.204724,0.025641,0,0.733068,2
0.104839,0.097166,0.104839,0.204724,0.025641,0,0.733068,2
0.08871,0.097166,0.08871,0.204724,0.025641,0,0.733068,2
0.08871,0.097166,0.104839,0.204724,0.025641,0,0.733068,2
0.08871,0.105263,0.08871,0.204724,0.025641,0,0.733068,2
0.08871,0.097166,0.096774,0.110236,0.025641,0,0.733068,2
0.08871,0.089069,0.096774,0.102362,0.025641,0,0.733068,2
0.08871,0.097166,0.08871,0.204724,0.025641,0,0.733068,2
0.100806,0.097166,0.08871,0.062992,0.025641,0,0.733068,2
0.096774,0.089069,0.08871,0.188976,0.025641,0,0.733068,2
0.104839,0.097166,0.08871,0.204724,0.025641,0,0.733068,2
0.096774,0.089069,0.08871,0.204724,0.025641,0,0.733068,2
0.08871,0.089069,0.08871,0.23622,0.025641,0,0.733068,2
0.104839,0.089069,0.08871,0.244094,0.025641,0,0.733068,2
0.096774,0.089069,0.072581,0.220472,0.025641,0,0.733068,2
0.104839,0.089069,0.008065,0.204724,0.025641,0,0.733068,2
0.104839,0.089069,0.08871,0.11811,0.025641,0,0.733068,2
0.096774,0.089069,0.108871,0.094488,0.025641,0,0.733068,2
0.08871,0.097166,0.08871,0.204724,0.025641,0,0.733068,2
0.08871,0.089069,0.08871,0.204724,0.025641,0,0.733068,2
0.108871,0.089069,0.08871,0.125984,0.025641,0,0.733068,2
0.08871,0.089069,0.096774,0.125984,0.025641,0,0.733068,2
0.096774,0.089069,0.08871,0.204724,0.025641,0,0.733068,2
0.08871,0.101215,0.08871,0.188976,0.025641,0,0.733068,2
0.096774,0.089069,0.08871,0.188976,0.025641,0,0.733068,2
0.096774,0.097166,0.08871,0.204724,0.025641,0,0.733068,2
0.104839,0.101215,0.08871,0.141732,0.025641,0,0.733068,2
0.08871,0.089069,0.08871,0.086614,0.025641,0,0.733068,2
0.08871,0.089069,0.076613,0.204724,0.025641,0,0.733068,2
0.104839,0.101215,0.08871,0.149606,0.025641,0,0.733068,2
0.104839,0.089069,0.096774,0.141732,0.025641,0,0.733068,2
0.08871,0.089069,0.016129,0.204724,0.025641,0,0.733068,2
0.08871,0.089069,0.08871,0.125984,0.025641,0,0.733068,2
0.108871,0.105263,0.08871,0.141732,0.025641,0,0.733068,2
0.08871,0.089069,0.08871,0.204724,0.025641,0,0.733068,2
0.096774,0.089069,0.08871,0.19685,0.025641,0,0.733068,2
0.108871,0.089069,0.08871,0.188976,0.025641,0,0.733068,2
0.08871,0.105263,0.08871,0.11811,0.025641,0,0.733068,2
0.096774,0.089069,0.08871,0.204724,0.025641,0,0.733068,2
0.096774,0.089069,0.100806,0.110236,0.025641,0,0.733068,2
0.104839,0.101215,0.076613,0.204724,0.025641,0,0.733068,2
0.08871,0.101215,0.096774,0.125984,0.025641,0,0.733068,2
0.096774,0.080972,0.092742,0.204724,0.025641,1,0.573705,3
0.096774,0.089069,0.012097,0.19685,0.025641,0.204724,0.131474,3
0.084677,0.089069,0.008065,0.220472,0.025641,0,0.733068,3
0.096774,0.016194,0.5,0.204724,0.025641,0,0.733068,3
0.096774,0.016194,0.653226,0.212598,0.025641,0,0.733068,3
0.096774,0.016194,0.08871,0.07874,0.025641,0,0.733068,3
0.096774,0.089069,0.068548,0.181102,0.025641,0,0.733068,3
0.096774,0.089069,0.068548,0.204724,0.025641,0,0.733068,3
0.08871,0.089069,0.08871,0.220472,0.025641,0,0.733068,3
0.100806,0.097166,0.08871,0.204724,0.025641,0.204724,0.131474,3
0.096774,0.089069,0.012097,0.19685,0.025641,0.204724,0.131474,3
0.08871,0.089069,0.08871,0.228346,0.025641,0,0.733068,3
0.104839,0.089069,0.08871,0.07874,0.025641,0,0.733068,3
0.096774,0.016194,0.891129,0.204724,0.025641,0,0.733068,3
0.104839,0.016194,0.891129,0.181102,0.025641,0,0.733068,3
0.104839,0.080972,0.891129,0.204724,0.025641,0,0.733068,3
0.096774,0.016194,0.625,0.204724,0.025641,0,0.733068,3
0.096774,0.089069,0.08871,0.204724,0.025641,0,0.733068,3
0.08871,0.097166,0.08871,0.204724,0.025641,0.102362,0.131474,3
0.104839,0.101215,0.08871,0.188976,0.025641,0.204724,0.131474,3
0.104839,0.101215,0.08871,0.204724,0.025641,0,0.733068,3
0.024194,0.109312,0.08871,0.204724,0.025641,0,0.733068,3
0.08871,0.089069,0.653226,0.204724,0.025641,0,0.733068,3
0.100806,0.089069,0.653226,0.212598,0.025641,0,0.733068,3
0.104839,0.089069,0.653226,0.212598,0.025641,0,0.733068,3
0.096774,0.016194,0.625,0.204724,0.025641,0,0.733068,3
0.104839,0.089069,0.068548,0.07874,0.025641,0,0.733068,3
0.08871,0.105263,0.004032,0.19685,0.025641,0.204724,0.131474,3
0.08871,0.089069,0.08871,0.204724,0.025641,0.204724,0.131474,3
0.08871,0.008097,0.08871,0.220472,0.025641,0,0.733068,3
0.076613,0.105263,0.08871,0.204724,0.025641,0,0.733068,3
0.104839,0.016194,0.08871,0.212598,0.025641,0,0.733068,3
0.104839,0.089069,0.08871,0.204724,0.025641,0,0.733068,3
0.104839,0.016194,0.891129,0.204724,0.025641,0,0.733068,3
0.104839,0.089069,0.08871,0.07874,0.025641,0,0.733068,3
0.104839,0.089069,0.08871,0.204724,0.025641,0,0.733068,3
0.08871,0.089069,0.08871,0.062992,0.025641,1,0.856574,3
0.104839,0.089069,0.08871,0.19685,0.025641,0.204724,0.131474,3
0.08871,0.089069,0.072581,0.204724,0.025641,0,0.733068,3
0.024194,0.089069,0.08871,0.204724,0.025641,0,0.733068,3
0.096774,0.089069,0.653226,0.181102,0.025641,0,0.733068,3
0.096774,0.080972,0.5,0.181102,0.025641,0,0.733068,3
0.096774,0.016194,0.5,0.212598,0.025641,0,0.733068,3
0.104839,0.016194,0.08871,0.181102,0.025641,0,0.733068,3
0.104839,0.089069,0.012097,0.204724,0.025641,0,0.733068,3
0.08871,0.05668,0.08871,0.204724,0.58547,0.204724,0.434263,4
0.08871,0.05668,0.096774,0.149606,0.58547,0.204724,0.386454,4
0.08871,0.05668,0.08871,0.149606,0.564103,0.204724,0.131474,4
0.084677,0.060729,0.076613,0.204724,0.863248,0.204724,0.131474,4
0.084677,0.089069,0.004032,0.188976,0.858974,0.204724,0.131474,4
0.084677,0.05668,0.076613,0.204724,0.58547,0.204724,0.386454,4
0.084677,0.05668,0.096774,0.204724,0.564103,0.204724,0.386454,4
0.084677,0.05668,0.076613,0.204724,0.564103,0.204724,0.386454,4
0.08871,0.089069,0.096774,0.204724,0.863248,1,0.856574,4
0.084677,0.089069,0.004032,0.188976,0.858974,0.102362,0.131474,4
0.084677,0.060729,0.08871,0.204724,0.564103,0.204724,0.434263,4
0.080645,0.060729,0.08871,0.204724,0.564103,0.204724,0.386454,4
0.084677,0.089069,0.076613,0.204724,0.863248,1,0.856574,4
0.084677,0.089069,0.096774,0.204724,0.858974,0.204724,0.386454,4
0.084677,0.05668,0.08871,0.204724,0.858974,0.204724,0.386454,4
0.084677,0.05668,0.08871,0.062992,0.863248,0.204724,0.386454,4
0.080645,0.089069,0.08871,0.062992,0.863248,0.204724,0.733068,4
0.080645,0.089069,0.076613,0.062992,0.863248,0.204724,0.386454,4
0.080645,0.060729,0.096774,0.149606,0.858974,0.086614,0.85259,4
0.080645,0.060729,0.076613,0.062992,0.854701,0.110236,0.418327,4
0.084677,0.089069,0.08871,0.19685,0.863248,0.204724,0.386454,4
0.080645,0.089069,0.08871,0.204724,0.858974,0.204724,0.386454,4
0.080645,0.089069,0.024194,0.204724,0.858974,0.204724,0.697211,4
0.08871,0.089069,0.096774,0.149606,0.854701,0.11811,0.38247,4
0.080645,0.05668,0.096774,0.141732,0.115385,0.11811,0.38247,4
0.08871,0.089069,0.08871,0.204724,0.858974,0.204724,0.733068,4
0.084677,0.052632,0.076613,0.204724,0.858974,0.204724,0.386454,4
0.080645,0.089069,0.024194,0.204724,0.854701,0.094488,0.386454,4
0.08871,0.05668,0.08871,0.204724,0.867521,0.094488,0.386454,4
0.080645,0.05668,0.092742,0.204724,0.106838,0.086614,0.85259,4
0.08871,0.060729,0.076613,0.204724,0.858974,0.204724,0.960159,4
0.08871,0.060729,0.08871,0.204724,0.854701,0.094488,0.386454,4
0.084677,0.052632,0.076613,0.062992,0.867521,0.086614,0.85259,4
0.084677,0.089069,0.08871,0.188976,0.106838,0.094488,0.386454,4
0.084677,0.052632,0.08871,0.204724,0.316239,0.086614,0.85259,4
0.08871,0.05668,0.076613,0.204724,0.867521,0.141732,0.733068,4
0.08871,0.05668,0.08871,0.062992,0.867521,0.204724,0.960159,4
0.084677,0.060729,0.076613,0.204724,0.115385,0.086614,0.85259,4
0.084677,0.05668,0.004032,0.188976,0.316239,0.086614,0.685259,4
0.084677,0.05668,0.008065,0.19685,0.166667,0.086614,0.85259,4
0.080645,0.060729,0.08871,0.204724,0.115385,0.204724,0.960159,4
0.08871,0.05668,0.08871,0.062992,0.106838,0.204724,0.960159,4
0.08871,0.089069,0.076613,0.204724,0.106838,0.204724,0.434263,4
0.08871,0.052632,0.08871,0.19685,0.316239,0.086614,0.85259,4
0.084677,0.052632,0.012097,0.204724,0.089744,0.094488,0.386454,4
0.080645,0.089069,0.08871,0.204724,0.316239,0.204724,0.733068,4
0.08871,0.052632,0.076613,0.062992,0.316239,0.204724,0.733068,4
0.080645,0.052632,0.08871,0.204724,0.316239,1,0.856574,4
0.084677,0.052632,0.08871,0.204724,0.089744,0.11811,0.38247,4
0.080645,0.060729,0.096774,0.204724,0.068376,0.094488,0.386454,4
0.08871,0.05668,0.08871,0.204724,0.316239,0,0.733068,4
0.080645,0.05668,0.076613,0.204724,0.316239,0,0.733068,4
0.080645,0.05668,0.08871,0.204724,0.316239,0.094488,0.386454,4
0.08871,0.05668,0.076613,0.204724,0.094017,0.141732,0.14741,4
0.080645,0.05668,0.08871,0.062992,0.055556,0.086614,0.85259,4
0.080645,0.089069,0.092742,0.062992,0.316239,0,0.733068,4
0.084677,0.089069,0.024194,0.204724,0.316239,0.086614,0.85259,4
0.080645,0.05668,0.08871,0.204724,0.094017,0.11811,0.38247,4
0.08871,0.05668,0.024194,0.204724,0.068376,0.086614,0.85259,4
0.080645,0.089069,0.092742,0.062992,0.589744,1,0.856574,4
0.084677,0.052632,0.08871,0.062992,0.316239,0.094488,0.462151,4
0.084677,0.048583,0.08871,0.204724,0.089744,0.094488,0.386454,4
0.084677,0.052632,0.08871,0.062992,0.094017,0.086614,0.85259,4
0.084677,0.052632,0.08871,0.062992,0.055556,0.086614,0.85259,4
0.084677,0.089069,0.08871,0.204724,0.589744,0.204724,0.386454,4
0.084677,0.060729,0.076613,0.204724,0.068376,0.141732,0.960159,4
0.084677,0.05668,0.08871,0.204724,0.094017,0.094488,0.462151,4
0.084677,0.05668,0.08871,0.204724,0.055556,0.094488,0.386454,4
0.08871,0.05668,0.08871,0.204724,0.589744,0.094488,0.434263,4
0.08871,0.089069,0.08871,0.204724,0.632479,0.204724,0.960159,4
0.08871,0.052632,0.08871,0.204724,0.589744,0.141732,0.733068,4
0.08871,0.05668,0.08871,0.062992,0.589744,0.102362,0.733068,4
0.084677,0.089069,0.08871,0.204724,0.589744,0.110236,0.418327,4
0.084677,0.089069,0.076613,0.188976,0.568376,0.110236,0.418327,4
0.084677,0.089069,0.08871,0.204724,0.568376,0.11811,0.474104,4
0.08871,0.048583,0.100806,0.125984,0.025641,0,0.733068,5
0.016129,0.040486,0.100806,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.08871,0.141732,0.025641,0.204724,0.131474,5
0.08871,0.052632,0.104839,0.133858,0,0.204724,0.386454,5
0.08871,0.044534,0.104839,0.133858,0.051282,0.204724,0.613546,5
0.08871,0.052632,0.108871,0.133858,0.594017,0.047244,0.131474,5
0.08871,0.05668,0.108871,0.133858,0.08547,0.204724,0.131474,5
0.08871,0.044534,0.108871,0.133858,0.025641,0,0.733068,5
0.08871,0.05668,0.108871,0.133858,0.025641,0,0.733068,5
0.016129,0.044534,0.100806,0.125984,0.025641,0,0.733068,5
0.08871,0.052632,0.096774,0.149606,0.025641,0.204724,0.685259,5
0.08871,0.052632,0.104839,0.133858,0.051282,0.204724,0.131474,5
0.016129,0.044534,0.08871,0.11811,0.594017,0.047244,0.131474,5
0.016129,0.052632,0.104839,0.133858,0.08547,0.204724,0.131474,5
0.08871,0.040486,0.100806,0.133858,0.025641,0,0.733068,5
0.08871,0.05668,0.108871,0.133858,0.025641,0,0.733068,5
0.08871,0.044534,0.100806,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.108871,0.133858,0.025641,0.204724,0.131474,5
0.08871,0.05668,0.100806,0.125984,0.051282,0.204724,0.131474,5
0.08871,0.05668,0.100806,0.11811,0.594017,0.047244,0.131474,5
0.08871,0.044534,0.100806,0.11811,0.08547,0.204724,0.131474,5
0.08871,0.044534,0.08871,0.110236,0.025641,0,0.733068,5
0.08871,0.052632,0.104839,0.125984,0.025641,0,0.733068,5
0.08871,0.048583,0.100806,0.133858,0.025641,0,0.733068,5
0.08871,0.048583,0.08871,0.125984,0.025641,0.204724,0.131474,5
0.08871,0.040486,0.08871,0.110236,0.051282,0.204724,0.131474,5
0.08871,0.036437,0.084677,0.110236,0.594017,0.047244,0.131474,5
0.08871,0.048583,0.084677,0.110236,0.08547,0.19685,1,5
0.08871,0.044534,0.08871,0.110236,0.025641,0,0.733068,5
0.060484,0.040486,0.080645,0.110236,0.025641,0,0.733068,5
0.060484,0.040486,0.08871,0.102362,0.025641,0,0.733068,5
0.08871,0.044534,0.08871,0.102362,0.025641,0.204724,0.131474,5
0.08871,0.040486,0.08871,0.110236,0.051282,0.204724,0.131474,5
0.08871,0.044534,0.08871,0.110236,0.594017,0.204724,0.175299,5
0.08871,0.048583,0.08871,0.11811,0.645299,0.204724,0.386454,5
0.08871,0.048583,0.096774,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.08871,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.08871,0.125984,0.025641,0,0.733068,5
0.08871,0.048583,0.096774,0.125984,0.025641,0.204724,0.131474,5
0.08871,0.048583,0.096774,0.133858,0.051282,0.204724,0.131474,5
0.08871,0.048583,0.104839,0.133858,0.461538,0.204724,0.856574,5
0.08871,0.048583,0.08871,0.11811,0.594017,0.204724,0.613546,5
0.08871,0.040486,0.08871,0.204724,0.025641,0,0.733068,5
0.08871,0.044534,0.096774,0.125984,0.025641,0,0.733068,5
0.08871,0.052632,0.096774,0.133858,0.025641,0,0.733068,5
0.08871,0.052632,0.108871,0.133858,0.025641,0.204724,0.131474,5
0.08871,0.052632,0.108871,0.141732,0.051282,0.204724,0.131474,5
0.08871,0.05668,0.104839,0.133858,0.461538,0.204724,0.685259,5
0.080645,0.05668,0.08871,0.133858,0.594017,0.212598,0.131474,5
0.016129,0.044534,0.100806,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.100806,0.125984,0.025641,0,0.733068,5
0.016129,0.040486,0.104839,0.133858,0.025641,0,0.733068,5
0.016129,0.044534,0.104839,0.133858,0.025641,0.204724,0.131474,5
0.016129,0.052632,0.104839,0.141732,0.051282,0.228346,0.131474,5
0.08871,0.048583,0.08871,0.133858,0.623932,0.204724,0.131474,5
0.080645,0.089069,0.096774,0.133858,0.594017,0.204724,0.131474,5
0.08871,0.040486,0.108871,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.108871,0.125984,0.025641,0,0.733068,5
0.08871,0.05668,0.08871,0.149606,0.025641,0,0.733068,5
0.08871,0.05668,0.08871,0.141732,0.025641,0.204724,0.131474,5
0.08871,0.05668,0.108871,0.133858,0.051282,0.204724,0.131474,5
0.08871,0.048583,0.08871,0.133858,0.461538,0.204724,0.183267,5
0.016129,0.044534,0.08871,0.133858,0.594017,0.212598,0.131474,5
0.08871,0.048583,0.104839,0.149606,0.025641,0,0.733068,5
0.08871,0.052632,0.096774,0.149606,0.025641,0,0.733068,5
0.08871,0.052632,0.096774,0.141732,0.025641,0,0.733068,5
0.08871,0.048583,0.104839,0.141732,0.025641,0.204724,0.131474,5
0.08871,0.052632,0.08871,0.141732,0.051282,0.204724,0.131474,5
0.08871,0.05668,0.108871,0.125984,0.461538,0.204724,0.131474,5
0.08871,0.044534,0.100806,0.110236,0.594017,0.204724,0.131474,5
0.08871,0.048583,0.100806,0.141732,0.025641,0,0.733068,5
0.08871,0.048583,0.100806,0.133858,0.025641,0,0.733068,5
0.08871,0.044534,0.108871,0.133858,0.025641,0,0.733068,5
0.08871,0.048583,0.108871,0.133858,0.025641,0.204724,0.131474,5
0.08871,0.052632,0.08871,0.141732,0.051282,0.204724,0.131474,5
0.08871,0.05668,0.104839,0.141732,0.461538,0.204724,0.888446,5
0.08871,0.089069,0.104839,0.125984,0.594017,0.204724,0.685259,5
0.080645,0.05668,0.104839,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.08871,0.125984,0.025641,0,0.733068,5
0.08871,0.048583,0.104839,0.133858,0.025641,0,0.733068,5
0.08871,0.044534,0.104839,0.133858,0.025641,0.204724,0.131474,5
0.08871,0.048583,0.108871,0.133858,0.051282,0.204724,0.175299,5
0.08871,0.052632,0.108871,0.133858,0.876068,0.11811,0.38247,5
0.084677,0.089069,0.08871,0.149606,0.918803,0.110236,0.856574,5
0.08871,0.044534,0.104839,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.104839,0.141732,0.025641,0,0.733068,5
0.08871,0.044534,0.108871,0.133858,0.025641,0,0.733068,5
0.08871,0.044534,0.100806,0.133858,0.025641,0.102362,0.131474,5
0.08871,0.048583,0.104839,0.133858,0.004274,0.204724,0.856574,5
0.08871,0.048583,0.100806,0.133858,0.051282,0.19685,0.605578,5
0.08871,0.05668,0.104839,0.141732,0.918803,0.204724,0.685259,5
0.08871,0.048583,0.104839,0.125984,0.025641,0,0.733068,5
0.08871,0.044534,0.104839,0.133858,0.025641,0,0.733068,5
0.016129,0.044534,0.08871,0.141732,0.025641,0,0.733068,5
0.08871,0.052632,0.104839,0.125984,0.025641,0.102362,0.131474,5
0.08871,0.044534,0.096774,0.133858,0.004274,0.204724,0.888446,5
0.080645,0.05668,0.104839,0.133858,0.051282,0.062992,0.131474,5
0.08871,0.05668,0.104839,0.125984,0.876068,0.110236,0.856574,5
0.08871,0.060729,0.08871,0.141732,0.025641,0,0.733068,5
0.08871,0.044534,0.08871,0.133858,0.025641,0,0.733068,5
0.08871,0.044534,0.108871,0.133858,0.025641,0,0.733068,5
0.016129,0.048583,0.104839,0.133858,0.025641,0.204724,0.131474,5
0.016129,0.052632,0.08871,0.133858,0,0.204724,0.856574,5
0.016129,0.044534,0.100806,0.125984,0.051282,0.204724,0.856574,5
0.08871,0.089069,0.08871,0.141732,0.876068,0.086614,0.85259,5
0.08871,0.089069,0.08871,0.204724,0.025641,0,0.733068,6
0.080645,0.060729,0.08871,0.125984,0.025641,0,0.733068,6
0.08871,0.044534,0.08871,0.125984,0.025641,0,0.733068,6
0.08871,0.040486,0.08871,0.133858,0.025641,0,0.733068,6
0.08871,0.048583,0.100806,0.125984,0.025641,0,0.733068,6
0.08871,0.048583,0.08871,0.11811,0.025641,0,0.733068,6
0.08871,0.040486,0.08871,0.125984,0.025641,0,0.733068,6
0.08871,0.052632,0.104839,0.149606,0.025641,0,0.733068,6
0.08871,0.052632,0.104839,0.133858,0.025641,0,0.733068,6
0.08871,0.036437,0.100806,0.11811,0.025641,0,0.733068,6
0.08871,0.036437,0.08871,0.110236,0.025641,0.204724,0.131474,6
0.08871,0.040486,0.08871,0.11811,0,0.11811,0.103586,6
0.08871,0.040486,0.100806,0.110236,0.025641,0.110236,0.936255,6
0.08871,0.040486,0.08871,0.110236,0.051282,0.110236,0.936255,6
0.08871,0.044534,0.08871,0.133858,0.025641,0,0.733068,6
0.08871,0.044534,0.08871,0.125984,0.025641,0,0.733068,6
0.08871,0.044534,0.08871,0.125984,0.025641,0,0.733068,6
0.08871,0.048583,0.108871,0.133858,0.025641,0,0.733068,6
0.08871,0.048583,0.100806,0.11811,0.025641,0,0.733068,6
0.08871,0.044534,0.100806,0.125984,0.025641,0,0.733068,6
0.08871,0.052632,0.108871,0.133858,0.025641,0,0.733068,6
0.080645,0.052632,0.108871,0.141732,0.025641,0,0.733068,6
0.08871,0.048583,0.08871,0.11811,0.025641,0,0.733068,6
0.08871,0.048583,0.100806,0.133858,0.025641,0,0.733068,6
0.08871,0.048583,0.100806,0.133858,0.025641,0.094488,0.103586,6
0.08871,0.040486,0.100806,0.125984,0.004274,0.141732,0.681275,6
0.08871,0.040486,0.08871,0.125984,0.025641,0.086614,0.083665,6
0.08871,0.040486,0.08871,0.11811,0.051282,0.11811,0.103586,6
0.08871,0.044534,0.104839,0.133858,0.025641,0,0.733068,6
0.08871,0.052632,0.108871,0.141732,0.025641,0,0.733068,6
0.08871,0.048583,0.104839,0.133858,0.025641,0,0.733068,6
0.080645,0.05668,0.104839,0.141732,0.025641,0,0.733068,6
0.08871,0.048583,0.096774,0.125984,0.025641,0,0.733068,6
0.08871,0.044534,0.08871,0.125984,0.025641,0,0.733068,6
