@relation letter-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute x-box numeric
@attribute y-box numeric
@attribute width numeric
@attribute high numeric
@attribute onpix numeric
@attribute x-bar numeric
@attribute y-bar numeric
@attribute x2bar numeric
@attribute y2bar numeric
@attribute xybar numeric
@attribute x2ybr numeric
@attribute xy2br numeric
@attribute x-ege numeric
@attribute xegvy numeric
@attribute y-ege numeric
@attribute yegvx numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26}

@data
0.2,0.533333,0.2,0.4,0.133333,0.4,0.466667,0.733333,0.533333,0.4,0.4,0.4,0.2,0.533333,0.2,0.533333,4
0.333333,0.4,0.533333,0.266667,0.333333,0.533333,0.466667,0.2,0.4,0.666667,0.333333,0.533333,0.266667,0.6,0.266667,0.533333,8
0.266667,0.466667,0.4,0.333333,0.2,0.4,0.533333,0.333333,0.066667,0.466667,0.533333,0.533333,0.533333,0.6,0,0.533333,23
0.333333,0.6,0.466667,0.466667,0.333333,0.6,0.466667,0.2,0.4,0.666667,0.333333,0.466667,0.2,0.533333,0.2,0.6,8
0.133333,0.4,0.266667,0.266667,0.133333,0.6,0.733333,0.066667,0.466667,0.333333,0.733333,0.466667,0.066667,0.666667,0.066667,0.533333,20
0.533333,0.666667,0.4,0.333333,0.2,0.533333,0.4,0.333333,0.333333,0.533333,0.266667,0.533333,0.333333,0.6,0.333333,0.533333,15
0.2,0.2,0.266667,0.333333,0.2,0.666667,0.533333,0.266667,0.066667,0.4,0.533333,0.533333,0.466667,0.666667,0,0.533333,23
0.266667,0.4,0.266667,0.533333,0.2,0.333333,0.6,0.733333,0.333333,0.533333,0.4,0.333333,0.133333,0.666667,0.266667,0.533333,16
0.2,0.133333,0.266667,0.2,0.133333,0.466667,0.533333,0.333333,0.266667,0.466667,0.4,0.466667,0.333333,0.6,0.133333,0.4,14
0.2,0.533333,0.2,0.4,0.066667,0,0.066667,0.333333,0.4,0,0,0.4,0,0.533333,0,0.533333,12
0.333333,0.4,0.4,0.333333,0.333333,0.4,0.533333,0.266667,0.533333,0.533333,0.466667,0.6,0.2,0.533333,0.4,0.4,20
0.2,0.266667,0.266667,0.333333,0.266667,0.533333,0.466667,0.466667,0.2,0.4,0.4,0.6,0.133333,0.533333,0.333333,0.6,17
0.266667,0.6,0.266667,0.4,0.2,0.2,0.466667,0.4,0.733333,0.466667,0.4,1,0,0.533333,0.466667,0.466667,5
0.266667,0.333333,0.266667,0.4,0.266667,0.466667,0.533333,0.4,0.2,0.6,0.6,0.6,0.2,0.6,0.4,0.466667,17
0.066667,0.2,0.133333,0.133333,0.066667,0.533333,0.466667,0.4,0.2,0.6,0.4,0.533333,0.133333,0.533333,0.133333,0.533333,15
0.333333,0.666667,0.466667,0.533333,0.533333,0.466667,0.466667,0.4,0.466667,0.466667,0.4,0.6,0.2,0.533333,0.266667,0.533333,8
0.133333,0.2,0.266667,0.066667,0.066667,0.4,0.533333,0.133333,0.533333,0.733333,0.533333,0.533333,0.133333,0.533333,0.2,0.466667,24
0.4,0.533333,0.4,0.6,0.533333,0.533333,0.466667,0.4,0.2,0.533333,0.533333,0.666667,0.2,0.533333,0.4,0.533333,17
0.2,0.6,0.333333,0.466667,0.2,0.266667,0.533333,0.466667,0.466667,0.6,0.6,0.933333,0.133333,0.6,0.266667,0.6,3
0.333333,0.733333,0.466667,0.533333,0.4,0.466667,0.533333,0.533333,0.466667,0.466667,0.466667,0.266667,0.266667,0.466667,0.333333,0.6,4
0.266667,0.6,0.4,0.466667,0.4,0.533333,0.6,0.533333,0.333333,0.4,0.333333,0.533333,0.2,0.4,0.466667,0.333333,1
0.466667,0.866667,0.4,0.466667,0.333333,0.6,0.4,0.333333,0.4,0.4,0.466667,0.4,0.333333,0.533333,0.266667,0.4,21
0.333333,0.666667,0.4,0.466667,0.266667,0.466667,0.466667,0.533333,0.466667,0.4,0.4,0.6,0.266667,0.533333,0.266667,0.533333,3
0.133333,0,0.133333,0,0,0.466667,0.333333,0.666667,0.266667,0.466667,0.866667,0.533333,0.2,0.666667,0,0.533333,21
0.333333,0.4,0.466667,0.266667,0.333333,0.4,0.466667,0.066667,0.4,0.666667,0.466667,0.666667,0.2,0.533333,0.2,0.533333,11
0.333333,0.733333,0.4,0.533333,0.133333,0.466667,0.466667,0.333333,0.266667,0.466667,0.4,0.533333,0.2,0.533333,0.266667,0.533333,24
0.2,0.466667,0.333333,0.333333,0.266667,0.466667,0.466667,0.2,0.533333,0.333333,0.4,0.6,0.2,0.466667,0.466667,0.6,24
0.6,0.933333,0.533333,0.533333,0.333333,0.266667,0.6,0.266667,0.2,0.733333,0.666667,0.4,0.266667,0.733333,0.266667,0.333333,25
0.266667,0.6,0.333333,0.466667,0.2,0.533333,0.466667,0.533333,0.466667,0.4,0.4,0.6,0.133333,0.466667,0.4,0.666667,7
0.2,0.6,0.266667,0.4,0.133333,0.4,0.533333,0,0.533333,0.933333,0.466667,0.533333,0,0.533333,0.066667,0.466667,9
0.4,0.666667,0.6,0.533333,0.533333,0.533333,0.466667,0.2,0.466667,0.466667,0.466667,0.533333,0.4,0.866667,0.533333,0.533333,24
0.266667,0.333333,0.333333,0.2,0.133333,0.4,0.533333,0.4,0.466667,0.466667,0.666667,0.666667,0.2,0.6,0.066667,0.533333,21
0.466667,0.666667,0.666667,0.533333,0.333333,0.466667,0.533333,0.2,0.333333,0.666667,0.4,0.466667,0.466667,0.533333,0.066667,0.533333,14
0.533333,0.933333,0.4,0.533333,0.333333,0.466667,0.533333,0.333333,0.4,0.666667,0.333333,0.533333,0.4,0.4,0.533333,0.733333,2
0.2,0.266667,0.266667,0.4,0.133333,0.466667,0.466667,0.933333,0.133333,0.333333,0.4,0.533333,0.4,0.533333,0,0.533333,14
0.266667,0.4,0.4,0.266667,0.2,0.4,0.733333,0.266667,0.333333,0.8,0.466667,0.333333,0.133333,0.6,0.133333,0.4,6
0.2,0.466667,0.266667,0.333333,0.2,0.466667,0.466667,0.2,0.8,0.533333,0.4,0.533333,0,0.533333,0.533333,0.466667,26
0.266667,0.2,0.266667,0.266667,0.133333,0.466667,0.4,0.933333,0.066667,0.466667,0.533333,0.533333,0.2,0.533333,0,0.533333,8
0.333333,0.6,0.333333,0.466667,0.2,0.266667,0.733333,0.133333,0.266667,0.6,0.733333,0.466667,0.2,0.666667,0.066667,0.533333,22
0.066667,0.2,0.133333,0.133333,0,0.466667,0.466667,0,0.466667,0.866667,0.4,0.533333,0,0.533333,0.066667,0.533333,9
0.333333,0.666667,0.4,0.533333,0.333333,0.4,0.666667,0.066667,0.533333,0.733333,0.6,0.4,0.066667,0.666667,0.2,0.266667,20
0.266667,0.4,0.4,0.266667,0.266667,0.6,0.733333,0.4,0.333333,0.4,0.333333,0.6,0.2,0.533333,0.6,0.4,26
0.2,0.533333,0.266667,0.4,0.266667,0.466667,0.466667,0.533333,0.266667,0.466667,0.333333,0.533333,0.2,0.533333,0.133333,0.466667,15
0.133333,0.466667,0.266667,0.266667,0.133333,0.466667,0.266667,0.2,0.133333,0.4,0.066667,0.533333,0.2,0.4,0.133333,0.466667,1
0.2,0.466667,0.2,0.266667,0.133333,0.266667,0.733333,0.6,0.2,0.6,0.4,0.266667,0.066667,0.666667,0.2,0.533333,16
0.066667,0,0.133333,0.066667,0.066667,0.533333,0.466667,0.4,0.266667,0.4,0.4,0.6,0.133333,0.533333,0.2,0.533333,17
0.333333,0.6,0.266667,0.333333,0.2,0.466667,0.4,0.266667,0.266667,0.6,0.6,0.733333,0.266667,0.666667,0.6,0.666667,3
0.333333,0.4,0.4,0.466667,0.333333,0.466667,0.466667,0.266667,0.466667,0.466667,0.4,0.466667,0.2,0.533333,0.533333,0.533333,10
0.533333,0.666667,0.533333,0.333333,0.2,0.4,0.666667,0.133333,0.133333,0.533333,0.666667,0.466667,0.533333,0.8,0.066667,0.466667,23
0.266667,0.333333,0.466667,0.266667,0.2,0.4,0.533333,0.066667,0.6,0.666667,0.533333,0.533333,0.133333,0.533333,0.2,0.466667,24
0.333333,0.6,0.466667,0.466667,0.266667,0.333333,0.2,0.2,0.6,0.4,0.066667,0.6,0.066667,0.4,0.2,0.466667,12
0.266667,0.733333,0.333333,0.533333,0.2,0.4,0.466667,0.733333,0.6,0.466667,0.4,0.4,0.2,0.533333,0.266667,0.533333,4
0.8,0.866667,0.8,0.466667,0.333333,0.133333,0.666667,0.2,0.2,0.666667,0.8,0.533333,0.6,0.666667,0,0.466667,23
0.133333,0.066667,0.133333,0.133333,0.066667,0.533333,0.4,0.4,0.4,0.4,0.333333,0.666667,0.066667,0.466667,0.333333,0.666667,7
0.333333,0.733333,0.333333,0.533333,0.2,0.2,0.466667,0.4,0.733333,0.466667,0.4,0.933333,0,0.533333,0.533333,0.466667,5
0.6,0.666667,0.6,0.333333,0.266667,0.2,0.666667,0.2,0.133333,0.666667,0.733333,0.533333,0.6,0.8,0.066667,0.4,23
0.266667,0.466667,0.4,0.666667,0.4,0.666667,0.333333,0.266667,0.266667,0.533333,0.2,0.466667,0.133333,0.4,0.466667,0.533333,26
0.466667,0.6,0.6,0.533333,0.666667,0.466667,0.533333,0.4,0.2,0.466667,0.466667,0.533333,0.6,0.733333,0.533333,0.6,7
0.2,0.333333,0.266667,0.2,0.133333,0.533333,0.466667,0.466667,0.266667,0.6,0.4,0.533333,0.133333,0.533333,0.2,0.533333,15
0.333333,0.6,0.333333,0.466667,0.266667,0.466667,0.466667,0.533333,0.333333,0.6,0.466667,0.666667,0.2,0.533333,0.266667,0.4,15
0.133333,0.266667,0.2,0.2,0.066667,0.6,0.466667,0.133333,0.4,0.933333,0.266667,0.533333,0,0.466667,0,0.533333,10
0.466667,0.8,0.466667,0.4,0.2,0.533333,0.666667,0.333333,0.266667,0.266667,0.4,0.6,0.4,0.666667,0.2,0.4,14
0.066667,0.4,0.133333,0.266667,0,0.866667,0.2,0.466667,0.266667,0.866667,0.2,0.733333,0,0.466667,0,0.533333,10
0.266667,0.466667,0.333333,0.333333,0.2,0.533333,0.4,0.466667,0.266667,0.666667,0.333333,0.6,0.2,0.533333,0.2,0.466667,15
0.2,0.333333,0.266667,0.333333,0.266667,0.333333,0.6,0.266667,0.266667,0.533333,0.466667,0.533333,0.266667,0.733333,0.466667,0.466667,5
0.733333,1,0.533333,0.533333,0.266667,0.533333,0.6,0.466667,0.333333,0.933333,0.266667,0.266667,0.266667,0.666667,0.266667,0.533333,16
0.066667,0,0.133333,0,0,0.466667,0.4,0.666667,0.266667,0.466667,0.866667,0.533333,0.133333,0.666667,0,0.533333,21
0.2,0.466667,0.266667,0.333333,0.133333,0.2,0.466667,0.4,0.666667,0.466667,0.4,0.933333,0,0.533333,0.466667,0.466667,5
0.266667,0.666667,0.4,0.533333,0.266667,0.533333,0.4,0.6,0.333333,0.466667,0.333333,0.533333,0.2,0.533333,0.2,0.533333,15
0.2,0.266667,0.266667,0.2,0.133333,0.333333,0.533333,0.333333,0.466667,0.666667,0.6,0.533333,0.2,0.6,0.133333,0.4,21
0.266667,0.333333,0.333333,0.533333,0.133333,0.533333,0.4,0.6,0.533333,0.4,0.4,0.8,0.133333,0.533333,0.333333,0.666667,7
0.333333,0.533333,0.4,0.4,0.2,0.333333,0.466667,0.4,0.4,0.666667,0.533333,0.666667,0.133333,0.533333,0.333333,0.6,7
0.466667,0.533333,0.466667,0.666667,0.533333,0.533333,0.6,0.333333,0.133333,0.466667,0.6,0.733333,0.2,0.533333,0.4,0.533333,17
0.2,0.4,0.2,0.266667,0.066667,0.066667,0,0.4,0.4,0,0.066667,0.333333,0,0.533333,0,0.533333,12
0.266667,0.533333,0.266667,0.4,0.2,0.2,0.4,0.4,0.2,0.466667,0.466667,0.733333,0.2,0.533333,0.2,0.733333,11
0.266667,0.533333,0.333333,0.4,0.466667,0.533333,0.466667,0.2,0.266667,0.4,0.4,0.533333,0.4,0.533333,0.466667,0.333333,11
0.2,0.333333,0.333333,0.266667,0.133333,0.533333,0.466667,0.2,0.466667,0.666667,0.4,0.466667,0.066667,0.6,0.333333,0.533333,19
0.2,0.6,0.266667,0.466667,0.2,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0.133333,0.533333,0.266667,0.533333,24
0.2,0.266667,0.333333,0.2,0.133333,0.466667,0.6,0.2,0.266667,0.666667,0.4,0.4,0.333333,0.6,0,0.466667,14
0.2,0.466667,0.266667,0.4,0.133333,0.533333,0.466667,0.533333,0.333333,0.4,0.466667,0.533333,0.2,0.533333,0.333333,0.6,17
0.2,0.466667,0.333333,0.333333,0.2,0.333333,0.666667,0.266667,0.4,0.733333,0.666667,0.333333,0.133333,0.6,0.2,0.333333,6
0.133333,0.2,0.2,0.133333,0.066667,0.466667,0.466667,0.2,0.6,0.4,0.4,0.533333,0.133333,0.533333,0.333333,0.466667,24
0.266667,0.333333,0.266667,0.4,0.2,0.4,0.666667,0.666667,0.266667,0.466667,0.266667,0.533333,0.2,0.466667,0.333333,0.666667,18
0.333333,0.666667,0.466667,0.466667,0.4,0.666667,0.4,0.066667,0.466667,0.733333,0.266667,0.533333,0.266667,0.533333,0.333333,0.733333,5
0.2,0.333333,0.266667,0.466667,0.133333,0,0.933333,0.266667,0.266667,0.8,0.733333,0.4,0,0.533333,0.133333,0.4,6
0.133333,0.2,0.2,0.066667,0.066667,0.333333,0.666667,0.266667,0.333333,0.666667,0.6,0.333333,0.066667,0.6,0.2,0.4,6
0.333333,0.533333,0.333333,0.4,0.133333,0.2,0.866667,0.266667,0.4,0.866667,0.733333,0.266667,0.066667,0.733333,0.133333,0.333333,25
0.333333,0.466667,0.466667,0.4,0.333333,0.466667,0.4,0.333333,0.4,0.6,0.333333,0.6,0.266667,0.466667,0.333333,0.4,15
0.2,0.533333,0.266667,0.4,0.133333,0.866667,0.2,0.4,0.266667,0.866667,0.2,0.733333,0,0.466667,0,0.533333,10
0.4,0.533333,0.4,0.4,0.2,0.266667,0.666667,0.2,0.466667,0.733333,0.733333,0.4,0.066667,0.733333,0.2,0.266667,25
0.266667,0.666667,0.333333,0.533333,0.2,0.533333,0.4,0,0.533333,0.866667,0.4,0.6,0.066667,0.4,0.2,0.533333,9
0.266667,0.6,0.4,0.466667,0.266667,0.533333,0.4,0.4,0.4,0.533333,0.4,0.533333,0.2,0.466667,0.266667,0.4,10
0.266667,0.266667,0.333333,0.4,0.2,0.466667,0.466667,0.8,0.066667,0.466667,0.6,0.533333,0.533333,0.4,0,0.533333,13
0.2,0.6,0.333333,0.4,0.133333,0.4,0.4,0.2,0.066667,0.4,0,0.533333,0.133333,0.466667,0.066667,0.466667,1
0.4,0.6,0.6,0.466667,0.333333,0.533333,0.333333,0.466667,0.466667,0.533333,0.4,0.466667,0.133333,0.4,0.266667,0.4,10
0.2,0.4,0.266667,0.266667,0.2,0.466667,0.533333,0.466667,0.666667,0.333333,0.266667,0.6,0.2,0.533333,0.4,0.466667,5
0.133333,0.2,0.2,0.266667,0.066667,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0.2,0.533333,0.266667,0.533333,24
0.466667,0.666667,0.333333,0.333333,0.2,0.333333,0.466667,0.4,0.266667,0.666667,0.466667,0.6,0.333333,0.666667,0.333333,0.466667,15
0.266667,0.666667,0.333333,0.466667,0.266667,0.6,0.266667,0.2,0.066667,0.533333,0.133333,0.533333,0.133333,0.466667,0.133333,0.533333,1
0.2,0.466667,0.4,0.333333,0.2,0.733333,0.133333,0.2,0.133333,0.666667,0.133333,0.6,0.133333,0.4,0.2,0.6,1
0.066667,0.2,0.133333,0.133333,0.066667,0.4,0.533333,0.466667,0.466667,0.533333,0.466667,0.866667,0.066667,0.6,0.266667,0.666667,3
0.266667,0.333333,0.333333,0.266667,0.266667,0.466667,0.4,0.333333,0.333333,0.6,0.333333,0.666667,0.266667,0.4,0.333333,0.4,15
0.466667,0.733333,0.6,0.533333,0.733333,0.466667,0.533333,0.4,0.266667,0.466667,0.4,0.533333,0.533333,0.666667,0.6,0.733333,13
0.2,0.4,0.266667,0.266667,0.133333,0.533333,0.6,0.266667,0.133333,0.466667,0.8,0.533333,0.133333,0.666667,0,0.533333,22
0.6,0.666667,0.4,0.933333,0.4,0.4,0.6,0.333333,0.133333,0.8,0.533333,0.466667,0.2,0.533333,0.8,0.333333,26
0.266667,0.6,0.4,0.4,0.266667,0.333333,0.533333,0.266667,0.533333,0.733333,0.6,0.6,0.133333,0.6,0.333333,0.4,5
0.333333,0.8,0.333333,0.4,0.266667,0.733333,0.133333,0.266667,0.133333,0.733333,0.266667,0.733333,0.333333,0.266667,0.333333,0.666667,1
0.333333,0.533333,0.466667,0.4,0.266667,0.333333,0.6,0.4,0.466667,0.533333,0.666667,0.666667,0.2,0.6,0.066667,0.533333,21
0.266667,0.6,0.4,0.466667,0.266667,0.6,0.533333,0.266667,0.466667,0.666667,0.266667,0.4,0.133333,0.533333,0.333333,0.6,19
0.2,0.333333,0.333333,0.2,0.2,0.4,0.466667,0.4,0.4,0.466667,0.4,0.6,0.2,0.533333,0.2,0.533333,8
0.333333,0.6,0.533333,0.533333,0.6,0.466667,0.466667,0.333333,0.266667,0.466667,0.4,0.533333,0.466667,0.666667,0.6,0.733333,2
0.2,0.466667,0.333333,0.333333,0.266667,0.466667,0.466667,0.133333,0.466667,0.466667,0.4,0.533333,0,0.6,0.6,0.466667,26
0.133333,0.266667,0.266667,0.2,0.2,0.666667,0.4,0.2,0.266667,0.6,0.266667,0.4,0.4,0.333333,0.133333,0.533333,13
0.4,0.733333,0.533333,0.6,0.266667,0.533333,0.6,0.333333,0.133333,0.4,0.866667,0.533333,0.2,0.666667,0,0.533333,22
0.2,0.466667,0.333333,0.333333,0.333333,0.533333,0.466667,0.333333,0.266667,0.4,0.466667,0.533333,0.466667,0.4,0.133333,0.466667,13
0.266667,0.533333,0.333333,0.4,0.133333,0.6,0.4,0.133333,0.533333,1,0.266667,0.533333,0,0.466667,0,0.533333,10
0.466667,0.733333,0.4,0.4,0.2,0.733333,0.133333,0.2,0.066667,0.6,0.266667,0.733333,0.266667,0.266667,0.266667,0.6,1
0.2,0.4,0.333333,0.266667,0.066667,0.533333,0.666667,0.133333,0.133333,0.466667,0.866667,0.533333,0.133333,0.733333,0,0.533333,25
0.133333,0.066667,0.2,0.133333,0.133333,0.466667,0.533333,0.266667,0.333333,0.4,0.333333,0.466667,0.133333,0.4,0.266667,0.533333,18
0.466667,0.666667,0.6,0.533333,0.466667,0.6,0.466667,0.133333,0.4,0.8,0.266667,0.4,0.333333,0.6,0.266667,0.6,6
0.4,0.666667,0.466667,0.533333,0.466667,0.533333,0.333333,0.733333,0,0.466667,0.6,0.533333,0.666667,0.333333,0.2,0.466667,13
0.4,0.466667,0.4,0.533333,0.333333,0.466667,0.466667,0.466667,0.333333,0.6,0.6,0.6,0.266667,0.533333,0.466667,0.6,17
0.133333,0.2,0.2,0.133333,0.066667,0.533333,0.466667,0.4,0.2,0.6,0.4,0.533333,0.133333,0.533333,0.133333,0.533333,15
0.266667,0.6,0.466667,0.466667,0.4,0.533333,0.466667,0.2,0.4,0.466667,0.266667,0.4,0.333333,0.333333,0.533333,0.466667,24
0.2,0.4,0.266667,0.266667,0.2,0.533333,0.4,0.4,0.333333,0.466667,0.466667,0.666667,0.133333,0.666667,0.533333,0.533333,19
0.2,0.4,0.333333,0.533333,0.066667,0.466667,0.666667,0.066667,0.2,0.466667,0.8,0.533333,0.066667,0.733333,0,0.533333,25
0,0,0.066667,0,0,0.8,0.266667,0.266667,0.2,0.733333,0.266667,0.733333,0,0.466667,0,0.533333,10
0.266667,0.6,0.333333,0.4,0.333333,0.466667,0.4,0.466667,0.266667,0.466667,0.4,0.6,0.133333,0.533333,0.533333,0.266667,1
0.066667,0.066667,0.133333,0.133333,0.066667,0.4,0.533333,0.4,0.4,0.6,0.466667,0.8,0.066667,0.6,0.2,0.666667,3
0.066667,0,0.133333,0.066667,0,0.466667,0.6,0.066667,0.133333,0.4,0.8,0.533333,0.066667,0.666667,0,0.533333,25
0.266667,0.666667,0.333333,0.533333,0.2,0.4,0.6,0.266667,0.066667,0.533333,0.8,0.533333,0.266667,0.6,0.066667,0.533333,22
0.266667,0.666667,0.4,0.533333,0.2,0.533333,0.8,0.2,0.266667,0.333333,0.733333,0.6,0.2,0.666667,0.066667,0.466667,22
0.2,0.066667,0.266667,0.2,0.133333,0.466667,0.466667,0.466667,0.466667,0.466667,0.4,0.333333,0.133333,0.533333,0.2,0.466667,4
0.133333,0.066667,0.2,0.133333,0.133333,0.466667,0.466667,0.333333,0.333333,0.466667,0.4,0.533333,0.2,0.533333,0.133333,0.533333,8
0.133333,0.133333,0.2,0.2,0.133333,0.466667,0.733333,0.133333,0.466667,0.466667,0.733333,0.533333,0.066667,0.733333,0.066667,0.533333,20
0.2,0.466667,0.266667,0.333333,0.066667,0,0,0.4,0.4,0,0.066667,0.333333,0,0.533333,0,0.533333,12
0.466667,1,0.533333,0.533333,0.333333,0.733333,0.466667,0.133333,0.466667,0.733333,0.2,0.333333,0.2,0.733333,0.266667,0.6,24
0.333333,0.733333,0.533333,0.533333,0.466667,0.666667,0.4,0.2,0.4,0.733333,0.266667,0.466667,0.266667,0.533333,0.266667,0.6,4
0.333333,0.733333,0.466667,0.533333,0.266667,0.4,0.4,0.533333,0.533333,0.533333,0.333333,0.866667,0.2,0.733333,0.333333,0.533333,7
0.2,0.266667,0.266667,0.4,0.133333,0.333333,0.466667,0.666667,0.533333,0.466667,0.4,0.333333,0.2,0.533333,0.266667,0.533333,4
0.066667,0,0.133333,0,0,0.466667,0.6,0.2,0.066667,0.466667,0.733333,0.533333,0.133333,0.733333,0,0.533333,22
0.266667,0.6,0.333333,0.466667,0.266667,0.333333,0.466667,0.333333,0.266667,0.6,0.6,0.6,0.133333,0.466667,0.333333,0.6,7
0.266667,0.533333,0.266667,0.4,0.266667,0.333333,0.466667,0.6,0.466667,0.333333,0.266667,0.4,0.133333,0.533333,0.2,0.533333,4
0.266667,0.6,0.2,0.266667,0.133333,0.4,0.533333,0.266667,0.2,0.6,0.533333,0.666667,0.2,0.6,0.533333,0.6,3
0.133333,0.4,0.2,0.266667,0.066667,0.466667,0.333333,0.933333,0.333333,0.466667,0.8,0.533333,0.2,0.6,0,0.533333,21
0.333333,0.333333,0.333333,0.466667,0.2,0.466667,0.466667,1,0.066667,0.466667,0.466667,0.533333,0.2,0.533333,0,0.533333,8
0.066667,0,0.066667,0.066667,0,0.8,0.2,0.333333,0.2,0.8,0.333333,0.733333,0,0.466667,0,0.533333,10
0.133333,0.6,0.2,0.466667,0.133333,0.6,0.466667,0,0.466667,0.866667,0.333333,0.533333,0,0.533333,0.066667,0.533333,9
0.2,0.333333,0.333333,0.266667,0.266667,0.6,0.733333,0.2,0.133333,0.333333,0.6,0.466667,0.466667,0.733333,0.066667,0.533333,23
0.333333,0.333333,0.333333,0.533333,0.133333,0.266667,0.4,0.6,0.133333,0.466667,0.466667,0.733333,0.266667,0.466667,0.2,0.733333,11
0.066667,0.533333,0,0.4,0,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0,0.533333,0,0.533333,9
0.266667,0.2,0.333333,0.266667,0.266667,0.4,0.466667,0.4,0.4,0.466667,0.4,0.666667,0.2,0.533333,0.2,0.533333,8
0.133333,0.066667,0.133333,0.133333,0.066667,0.4,0.466667,0.4,0.666667,0.466667,0.4,0.933333,0,0.533333,0.266667,0.6,3
0.4,0.933333,0.333333,0.533333,0.266667,0.6,0.266667,0.2,0.133333,0.533333,0.266667,0.733333,0.4,0.4,0.266667,0.533333,1
0.133333,0.266667,0.266667,0.2,0.066667,0.4,0.266667,0.066667,0.533333,0.533333,0.133333,0.666667,0,0.466667,0.133333,0.533333,12
0.266667,0.466667,0.266667,0.333333,0.133333,0.2,0.8,0.266667,0.2,0.733333,0.733333,0.466667,0.2,0.666667,0.066667,0.466667,22
0.266667,0.466667,0.333333,0.4,0.133333,0.533333,0.4,0.533333,0.4,0.4,0.4,0.533333,0.2,0.533333,0.266667,0.533333,17
0.2,0.6,0.266667,0.4,0.2,0.333333,0.666667,0.6,0.2,0.466667,0.266667,0.533333,0.2,0.466667,0.4,0.733333,18
0.133333,0.066667,0.133333,0.133333,0.066667,0.333333,0.666667,0.266667,0.333333,0.666667,0.6,0.4,0.066667,0.6,0.2,0.466667,6
0.133333,0.266667,0.266667,0.2,0.133333,0.466667,0.6,0.066667,0.466667,0.866667,0.333333,0.333333,0.066667,0.6,0.133333,0.533333,6
0.333333,0.533333,0.4,0.4,0.2,0.266667,0.866667,0.266667,0.4,0.8,0.666667,0.266667,0.133333,0.733333,0.133333,0.266667,20
0.6,0.733333,0.466667,0.4,0.2,0.333333,0.6,0.2,0.6,0.866667,0.466667,0.333333,0.133333,0.666667,0.2,0.333333,20
0.266667,0.6,0.333333,0.466667,0.266667,0.533333,0.466667,0.466667,0.4,0.4,0.4,0.466667,0.133333,0.533333,0.4,0.733333,7
0.466667,0.666667,0.333333,0.933333,0.333333,0.333333,0.733333,0.2,0.2,0.8,0.533333,0.4,0.2,0.533333,0.8,0.333333,26
0.266667,0.533333,0.266667,0.4,0.2,0.4,0.533333,0.4,0.466667,0.8,0.533333,0.8,0.133333,0.666667,0.2,0.533333,3
0.2,0.133333,0.266667,0.2,0.133333,0.466667,0.4,0.466667,0.333333,0.466667,0.333333,0.466667,0.133333,0.533333,0.2,0.466667,15
0.2,0.466667,0.333333,0.333333,0.066667,0.533333,0.533333,0.266667,0.133333,0.466667,0.933333,0.533333,0.2,0.666667,0,0.533333,22
0.2,0.6,0.266667,0.466667,0.2,0.466667,0.466667,0,0.4,0.866667,0.4,0.533333,0,0.533333,0.066667,0.533333,9
0.266667,0.6,0.266667,0.466667,0.266667,0.466667,0.533333,0.866667,0.066667,0.466667,0.333333,0.533333,0.2,0.533333,0,0.533333,8
0.266667,0.466667,0.333333,0.4,0.333333,0.466667,0.533333,0.266667,0.4,0.4,0.266667,0.466667,0.2,0.533333,0.333333,0.4,4
0.266667,0.733333,0.4,0.533333,0.4,0.533333,0.466667,0.333333,0.6,0.4,0.333333,0.6,0.2,0.533333,0.4,0.6,5
0.4,0.733333,0.4,0.4,0.266667,0.733333,0.266667,0.266667,0.333333,0.733333,0.266667,0.533333,0.2,0.6,0.4,0.8,17
0.266667,0.666667,0.4,0.533333,0.333333,0.266667,0.666667,0.2,0.4,0.733333,0.666667,0.4,0.2,0.666667,0.2,0.466667,16
0.266667,0.466667,0.4,0.333333,0.266667,0.6,0.533333,0.2,0.4,0.466667,0.466667,0.466667,0.4,0.733333,0.466667,0.466667,24
0.133333,0.2,0.266667,0.133333,0.066667,0.333333,0.733333,0.133333,0.333333,0.866667,0.466667,0.333333,0.066667,0.6,0.066667,0.466667,6
0.2,0.4,0.333333,0.266667,0.2,0.333333,0.533333,0.2,0.533333,0.733333,0.533333,0.6,0.133333,0.533333,0.266667,0.466667,5
0.133333,0.466667,0.266667,0.333333,0.133333,0.466667,0.466667,0.2,0.333333,1,0.4,0.6,0.066667,0.4,0.066667,0.466667,10
0.533333,0.533333,0.733333,0.466667,0.8,0.533333,0.533333,0.266667,0.266667,0.466667,0.4,0.466667,0.8,0.466667,0.533333,0.2,13
0.266667,0.533333,0.333333,0.333333,0.133333,0.466667,0.333333,1,0.066667,0.466667,0.533333,0.533333,0.2,0.533333,0,0.533333,8
0.2,0.333333,0.333333,0.266667,0.266667,0.6,0.2,0.266667,0.2,0.533333,0.266667,0.6,0.2,0.4,0.266667,0.533333,17
