@relation vowel-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Sex numeric
@attribute 'Feature 0' numeric
@attribute 'Feature 1' numeric
@attribute 'Feature 2' numeric
@attribute 'Feature 3' numeric
@attribute 'Feature 4' numeric
@attribute 'Feature 5' numeric
@attribute 'Feature 6' numeric
@attribute 'Feature 7' numeric
@attribute 'Feature 8' numeric
@attribute 'Feature 9' numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11}

@data
0,0.644731,0.450536,0.543134,0.471474,0.475745,0.306671,0.467347,0.477491,0.70397,0.31502,6
0,0.461124,0.657687,0.473456,0.284469,0.431026,0.335757,0.705102,0.430672,0.765229,0.345904,7
0,0.288993,0.781033,0.317764,0.276017,0.482567,0.452102,0.780952,0.568127,0.575633,0.464889,8
0,0.261593,0.765595,0.419091,0.365293,0.401465,0.56908,0.74932,0.582233,0.41102,0.391092,9
0,0.251288,0.378387,0.481368,0.782356,0.532592,0.908947,0.462925,0.466687,0.36345,0.428479,10
0,0.461124,0.484562,0.511741,0.556788,0.644517,0.37085,0.561905,0.469688,0.481862,0.197009,11
0,0.645902,0.150284,0.285605,0.646857,0.581354,0.891875,0.576531,0.565126,0.100958,0.355332,1
0,0.527869,0.294581,0.441807,0.607237,0.683931,0.528612,0.707483,0.39886,0.472621,0.357932,2
0,0.684309,0.374921,0.426493,0.432382,0.756443,0.459058,0.637755,0.477491,0.263518,0.275683,3
0,0.711007,0.457624,0.550281,0.318542,0.497221,0.34208,0.584014,0.360144,0.431896,0.459363,4
0,0.58267,0.511815,0.472435,0.460909,0.366347,0.313626,0.406463,0.531813,0.682409,0.309168,5
0,0.616159,0.454001,0.555385,0.444268,0.5,0.347139,0.501701,0.438175,0.667351,0.321196,6
0,0.444965,0.664776,0.428535,0.292921,0.42193,0.36674,0.697959,0.432773,0.734428,0.312744,7
0,0.271429,0.790958,0.318275,0.293185,0.429763,0.554221,0.698639,0.602941,0.480151,0.505527,8
0,0.274473,0.752993,0.388719,0.38299,0.436331,0.572874,0.743878,0.585834,0.478097,0.439857,9
0,0.208899,0.411468,0.49464,0.815372,0.544214,0.871957,0.445238,0.436375,0.39117,0.402471,10
0,0.440749,0.482357,0.502808,0.529847,0.664477,0.352197,0.563946,0.440876,0.497604,0.227568,11
0,0.644262,0.149496,0.276417,0.617274,0.568216,0.912109,0.615986,0.547719,0.171116,0.296164,1
0,0.540281,0.272842,0.46733,0.591918,0.691511,0.518811,0.715986,0.40036,0.513005,0.346229,2
0,0.677518,0.373503,0.422409,0.440835,0.744821,0.450206,0.659524,0.486194,0.260438,0.294863,3
0,0.717564,0.461405,0.544155,0.350502,0.488378,0.357888,0.572449,0.363145,0.444559,0.446034,4
0,0.580328,0.519849,0.453548,0.471738,0.341839,0.354094,0.363265,0.596038,0.622177,0.305592,5
0,0.581265,0.451953,0.596478,0.41627,0.541182,0.383497,0.55102,0.376651,0.60883,0.327698,6
0,0.438642,0.678481,0.331291,0.301109,0.445427,0.436295,0.689796,0.432473,0.676934,0.243498,7
0,0.272365,0.791903,0.341246,0.316957,0.403487,0.539678,0.67415,0.602941,0.507187,0.591352,8
0,0.250351,0.744802,0.468096,0.44374,0.386306,0.515017,0.714286,0.544118,0.511636,0.438882,9
0,0.176581,0.438878,0.503573,0.838088,0.55331,0.852355,0.409864,0.444778,0.373717,0.411248,10
0,0.422482,0.487555,0.462481,0.574221,0.602072,0.412583,0.492177,0.484694,0.419576,0.231469,11
0,0.660422,0.14603,0.25855,0.594823,0.559879,0.903256,0.664626,0.538715,0.2577,0.228218,1
0,0.536768,0.273629,0.452016,0.624934,0.697827,0.527664,0.693197,0.402461,0.50616,0.338752,2
0,0.661827,0.359798,0.442318,0.469889,0.735725,0.413215,0.663946,0.483493,0.279261,0.325423,3
0,0.727635,0.452741,0.558959,0.353407,0.493936,0.35441,0.57449,0.361345,0.450719,0.425878,4
0,0.586651,0.52678,0.458397,0.454041,0.349166,0.348403,0.382313,0.568727,0.675222,0.314369,5
0,0.551756,0.450693,0.627106,0.425515,0.57908,0.404995,0.593197,0.367947,0.54757,0.314694,6
0,0.438407,0.675016,0.312149,0.281564,0.507327,0.421752,0.723129,0.411465,0.627652,0.278934,7
0,0.274473,0.781821,0.377744,0.335446,0.400455,0.449889,0.704762,0.527611,0.618412,0.60078,8
0,0.243326,0.68431,0.435426,0.508452,0.378979,0.582359,0.703401,0.520408,0.517112,0.397919,9
0,0.167916,0.442502,0.508423,0.825145,0.548509,0.862472,0.397959,0.496699,0.352498,0.45156,10
0,0.451054,0.444392,0.405819,0.614369,0.56948,0.391401,0.519048,0.538715,0.361396,0.313719,11
1,0.420609,0.115942,0.696274,0.91046,0.694543,0.588998,0.284354,0.189976,0.408966,0.800065,1
1,0.414988,0.359326,0.639867,0.76598,0.733704,0.345558,0.258503,0.303421,0.310062,0.788687,2
1,0.561358,0.439351,0.612302,0.529847,0.529055,0.172621,0.371429,0.421969,0.505476,0.761378,3
1,0.745667,0.540485,0.558959,0.316429,0.470187,0.291495,0.462925,0.334334,0.455168,0.641092,4
1,0.690398,0.727473,0.337417,0.207079,0.497221,0.557066,0.567007,0.289016,0.284052,0.646944,5
1,0.612881,0.60775,0.540327,0.233756,0.492673,0.427126,0.47619,0.416567,0.301848,0.569571,6
1,0.587588,0.767171,0.48928,0.0972,0.358262,0.583307,0.659864,0.515906,0.205339,0.543238,7
1,0.414754,0.705261,0.456611,0.145008,0.400455,0.739488,0.836395,0.528211,0.489391,0.247399,8
1,0.29274,0.853497,0.396376,0.348653,0.382769,0.51312,0.633673,0.442677,0.385352,0.312419,9
1,0.173302,0.703529,0.59367,0.403064,0.454775,0.392665,0.454422,0.663866,0.306982,0.242848,10
1,0.514988,0.555451,0.429045,0.474908,0.509601,0.469491,0.411224,0.484394,0.360712,0.622237,11
1,0.352693,0.168557,0.704696,0.786582,0.760485,0.696175,0.203061,0.180672,0.496578,0.740572,1
1,0.446838,0.311279,0.581419,0.801902,0.744063,0.355043,0.338776,0.328631,0.306639,0.795839,2
1,0.602108,0.408948,0.606432,0.599577,0.543962,0.152387,0.378231,0.412965,0.471595,0.800065,3
1,0.764169,0.53828,0.617407,0.316429,0.477261,0.347455,0.430952,0.316627,0.434976,0.593953,4
1,0.694145,0.739445,0.408372,0.154781,0.462355,0.50901,0.585714,0.315426,0.281656,0.561118,5
1,0.637471,0.578922,0.52246,0.275225,0.51996,0.432817,0.526531,0.423469,0.339493,0.485046,6
1,0.570258,0.761027,0.523737,0.096408,0.392875,0.666772,0.597959,0.476591,0.214579,0.53316,7
1,0.434426,0.71046,0.468096,0.134443,0.370389,0.716408,0.829252,0.506603,0.504449,0.310143,8
1,0.304918,0.779458,0.469372,0.395404,0.445174,0.327221,0.667007,0.488896,0.547912,0.464239,9
1,0.193208,0.681947,0.653905,0.367406,0.427236,0.44325,0.42483,0.668968,0.354552,0.217815,10
1,0.502108,0.602237,0.41756,0.505547,0.548509,0.445779,0.394558,0.432173,0.344627,0.607607,11
1,0.354098,0.161153,0.703165,0.790808,0.752148,0.700917,0.227891,0.17497,0.486995,0.730494,1
1,0.455504,0.291588,0.568147,0.763339,0.758211,0.359469,0.354082,0.384454,0.338809,0.831925,2
1,0.593677,0.422968,0.60975,0.648706,0.527287,0.22289,0.332313,0.379052,0.486311,0.775358,3
1,0.775644,0.53702,0.658244,0.343106,0.500758,0.289915,0.5,0.356843,0.412389,0.513979,4
1,0.680562,0.771739,0.327718,0.196513,0.462607,0.509327,0.589796,0.303421,0.26386,0.607282,5
1,0.637471,0.575457,0.501276,0.330428,0.49242,0.392665,0.590136,0.405762,0.350445,0.462939,6
1,0.541686,0.735192,0.530373,0.109878,0.389085,0.682264,0.604422,0.457383,0.186516,0.515605,7
1,0.429742,0.724795,0.431343,0.147913,0.365336,0.64306,0.807823,0.461285,0.450034,0.345254,8
1,0.323888,0.702899,0.535733,0.386688,0.490652,0.255138,0.693878,0.469988,0.663587,0.578674,9
1,0.21733,0.646345,0.710311,0.394876,0.399949,0.4227,0.414966,0.686675,0.435661,0.18433,10
1,0.473536,0.613422,0.422154,0.49102,0.539666,0.404679,0.404422,0.42587,0.341889,0.572497,11
1,0.403044,0.126024,0.682491,0.833597,0.722587,0.677521,0.245238,0.151861,0.476044,0.679454,1
1,0.481499,0.297259,0.562021,0.712097,0.760232,0.37085,0.310544,0.408163,0.375428,0.835826,2
1,0.573536,0.438563,0.597754,0.67776,0.472713,0.277268,0.302721,0.290816,0.508214,0.808192,3
1,0.761593,0.560649,0.612047,0.302958,0.534108,0.270313,0.443537,0.367647,0.460301,0.539012,4
1,0.666745,0.790328,0.279224,0.276809,0.447954,0.581726,0.593537,0.27521,0.194045,0.780884,5
1,0.616862,0.586484,0.537774,0.418119,0.433805,0.385394,0.587415,0.417167,0.384668,0.518856,6
1,0.536768,0.748897,0.424706,0.173798,0.432289,0.594689,0.729932,0.442077,0.150924,0.586151,7
1,0.427166,0.718336,0.444104,0.187533,0.310005,0.546001,0.820408,0.52611,0.395619,0.339402,8
1,0.32623,0.69833,0.558703,0.356841,0.449469,0.32564,0.72449,0.451381,0.733744,0.541612,9
1,0.213583,0.637839,0.697039,0.418912,0.427236,0.346823,0.418027,0.740696,0.474333,0.18368,10
1,0.454801,0.592785,0.440786,0.465135,0.514149,0.400885,0.430952,0.460684,0.373032,0.549415,11
1,0.552459,0.073882,0.554875,0.785526,0.711218,0.728106,0.296939,0.113145,0.456537,0.705137,1
1,0.42904,0.350347,0.619449,0.760433,0.67332,0.28043,0.291156,0.358643,0.413415,0.842653,2
1,0.556206,0.446597,0.615365,0.696778,0.463871,0.252924,0.397279,0.270108,0.490075,0.822497,3
1,0.747073,0.593415,0.528586,0.341521,0.561142,0.253873,0.386735,0.364046,0.505476,0.568596,4
1,0.655738,0.807183,0.276161,0.292393,0.436837,0.602276,0.596259,0.30072,0.170089,0.885241,5
1,0.586183,0.60397,0.522716,0.457739,0.449469,0.399937,0.553741,0.376951,0.403491,0.657997,6
1,0.545199,0.76402,0.328994,0.223719,0.496463,0.572242,0.782653,0.379052,0.201916,0.658648,7
1,0.426464,0.739761,0.451506,0.195985,0.317332,0.513437,0.84898,0.554622,0.387064,0.310793,8
1,0.290164,0.71109,0.423175,0.390386,0.381506,0.57319,0.703741,0.537515,0.486653,0.250325,9
1,0.163466,0.685885,0.652118,0.385367,0.415109,0.372115,0.435374,0.778812,0.375086,0.202536,10
1,0.449415,0.609483,0.487238,0.483096,0.478525,0.387923,0.440816,0.519208,0.366872,0.539337,11
1,0.628571,0.05482,0.489025,0.798204,0.696059,0.652861,0.289116,0.145558,0.430869,0.74935,1
1,0.401171,0.463611,0.65416,0.776281,0.633401,0.221625,0.245918,0.32563,0.446954,0.888492,2
1,0.552693,0.423125,0.5878,0.710512,0.537393,0.218147,0.464286,0.262305,0.446954,0.830299,3
1,0.745902,0.583963,0.529862,0.389065,0.593734,0.25577,0.378571,0.385354,0.447639,0.658322,4
1,0.644262,0.784499,0.30194,0.28262,0.414351,0.619981,0.586395,0.32473,0.186516,0.853056,5
1,0.546136,0.620038,0.48877,0.484416,0.474735,0.331647,0.582653,0.303721,0.413758,0.742848,6
1,0.560422,0.781191,0.274119,0.224775,0.543709,0.539678,0.756803,0.344838,0.233744,0.637841,7
1,0.425059,0.809861,0.372129,0.21289,0.392623,0.510907,0.934014,0.456483,0.321697,0.363459,8
1,0.305855,0.69644,0.313425,0.452456,0.48282,0.59785,0.719388,0.493998,0.375086,0.263004,9
1,0.150585,0.727473,0.633486,0.347861,0.399444,0.415745,0.465646,0.743998,0.358658,0.212939,10
1,0.435831,0.628072,0.514293,0.477813,0.487873,0.342713,0.446599,0.547119,0.4295,0.51658,11
1,0.117096,0.384373,0.952272,0.833333,0.615968,0.167879,0.287755,0.346939,0.453457,0.878739,1
1,0.270258,0.503938,0.767739,0.723719,0.606367,0.211508,0.398639,0.188475,0.376797,0.778934,2
1,0.495082,0.418872,0.590607,0.739831,0.382516,0.219096,0.518027,0.218487,0.529774,0.913199,3
1,0.533958,0.492124,0.406075,0.55309,0.28474,0.423648,0.594898,0.305222,0.482546,0.739597,4
1,0.531382,0.616887,0.324145,0.473587,0.286256,0.728106,0.568367,0.2506,0.392882,0.756177,5
1,0.502576,0.481254,0.401225,0.556524,0.581607,0.473601,0.493537,0.279712,0.287132,0.855332,6
1,0.443326,0.735507,0.199336,0.571051,0.483325,0.716725,0.522789,0.330432,0.096851,0.555917,7
1,0.342857,0.872873,0.163349,0.31009,0.633401,0.544104,0.506122,0.310624,0.287817,0.510403,8
1,0.274473,0.525362,0.449209,0.606709,0.613694,0.394878,0.393197,0.329832,0.341889,0.679454,9
1,0.264871,0.553875,0.563298,0.86767,0.719303,0.171989,0.340136,0.22599,0.32512,0.623537,10
1,0.404684,0.614682,0.537009,0.593502,0.587923,0.296554,0.467687,0.22389,0.281314,0.877113,11
1,0.122248,0.360586,0.969627,0.848125,0.616473,0.136263,0.297279,0.419868,0.440794,0.818596,1
1,0.280562,0.531664,0.710056,0.713418,0.651086,0.256718,0.330612,0.211585,0.434634,0.772107,2
1,0.524356,0.38201,0.55998,0.797147,0.354472,0.303193,0.493197,0.147659,0.565708,0.894018,3
1,0.511007,0.475898,0.405309,0.550185,0.273118,0.440721,0.592177,0.341537,0.47091,0.759103,4
1,0.535129,0.621771,0.317764,0.476756,0.277413,0.753715,0.539796,0.210384,0.438741,0.739597,5
1,0.500234,0.488028,0.403777,0.564184,0.576554,0.456529,0.497279,0.27491,0.298768,0.823147,6
1,0.424122,0.742754,0.174068,0.587163,0.496463,0.721151,0.485374,0.238295,0.140999,0.531209,7
1,0.331148,0.880277,0.227412,0.246434,0.548509,0.549794,0.566667,0.345738,0.330938,0.442783,8
1,0.264169,0.546156,0.509188,0.555732,0.600808,0.39804,0.332993,0.35114,0.370637,0.668401,9
1,0.273068,0.575142,0.558193,0.900951,0.746084,0.207398,0.261565,0.265606,0.282683,0.596879,10
1,0.411241,0.604127,0.52731,0.59588,0.620768,0.282327,0.462585,0.239796,0.283025,0.855332,11
1,0.106557,0.389256,1,0.778922,0.603588,0.176731,0.270748,0.410564,0.463039,0.830949,1
1,0.283841,0.537492,0.710056,0.659007,0.713997,0.224154,0.307143,0.268007,0.379192,0.824447,2
1,0.52623,0.382483,0.539561,0.771263,0.390096,0.312362,0.518707,0.103241,0.533539,0.923277,3
1,0.505386,0.439824,0.448698,0.590861,0.23143,0.422068,0.633673,0.347239,0.462012,0.789987,4
1,0.525527,0.638784,0.308831,0.465663,0.30091,0.74012,0.521429,0.262605,0.36037,0.78186,5
1,0.469555,0.499842,0.396631,0.565769,0.603335,0.442934,0.446259,0.286315,0.320329,0.794863,6
1,0.402576,0.743541,0.19219,0.558373,0.479282,0.687638,0.554082,0.178571,0.160849,0.529909,7
1,0.319438,0.873031,0.246554,0.24934,0.479282,0.601644,0.515986,0.389556,0.354552,0.380689,8
1,0.271429,0.568526,0.528841,0.565504,0.596513,0.398988,0.356122,0.322629,0.34052,0.656697,9
1,0.283372,0.560491,0.541603,0.92842,0.791561,0.255454,0.242177,0.271008,0.244695,0.578349,10
1,0.413349,0.585066,0.540327,0.616746,0.586407,0.308884,0.489456,0.220888,0.247775,0.866385,11
1,0.104918,0.40627,0.948954,0.781035,0.61521,0.21625,0.253401,0.35084,0.5154,0.833875,1
1,0.285948,0.517013,0.763144,0.595351,0.732946,0.228264,0.304762,0.303421,0.300821,0.831274,2
1,0.525995,0.377757,0.545687,0.789752,0.369126,0.303825,0.514286,0.121849,0.507529,0.907022,3
1,0.504918,0.421235,0.459673,0.626783,0.21147,0.436611,0.637415,0.298319,0.492813,0.770481,4
1,0.52623,0.64351,0.298622,0.457739,0.340071,0.697123,0.565986,0.277611,0.320329,0.706437,5
1,0.430913,0.516856,0.400204,0.594823,0.593229,0.435346,0.414966,0.277011,0.380903,0.758127,6
1,0.388056,0.734089,0.200102,0.518753,0.519202,0.603541,0.603401,0.20048,0.186858,0.488947,7
1,0.318267,0.864524,0.237621,0.283413,0.460334,0.62251,0.471088,0.459184,0.238877,0.401495,8
1,0.292272,0.558601,0.498469,0.630217,0.620515,0.42681,0.39932,0.260504,0.30835,0.679454,9
1,0.287119,0.545999,0.526034,0.943476,0.818848,0.269365,0.235034,0.247599,0.258385,0.558192,10
1,0.398361,0.600032,0.568402,0.622029,0.519202,0.314575,0.484694,0.190876,0.281999,0.843303,11
1,0.107026,0.41005,0.912966,0.838352,0.592218,0.201707,0.256803,0.341837,0.55989,0.822497,1
1,0.291569,0.516226,0.734558,0.645272,0.703891,0.20392,0.370408,0.268908,0.288843,0.861183,2
1,0.5274,0.367832,0.545176,0.833069,0.322385,0.373064,0.395918,0.169268,0.568446,0.811118,3
1,0.472365,0.451008,0.437213,0.587163,0.262759,0.45969,0.596939,0.253001,0.550992,0.717165,4
1,0.53466,0.646503,0.287392,0.457475,0.350682,0.716725,0.523469,0.336435,0.230664,0.743498,5
1,0.411007,0.520006,0.414752,0.606445,0.608388,0.401834,0.418367,0.271909,0.34668,0.78186,6
1,0.396019,0.723377,0.158244,0.554675,0.60384,0.524186,0.570408,0.201981,0.176249,0.573147,7
1,0.321546,0.87051,0.221031,0.314316,0.466397,0.534935,0.57517,0.427971,0.237166,0.39857,8
1,0.317096,0.536704,0.486728,0.635235,0.664224,0.469807,0.426531,0.247599,0.215606,0.745449,9
1,0.269087,0.572149,0.555641,0.872689,0.814047,0.279798,0.226871,0.230792,0.216632,0.525033,10
1,0.379391,0.638626,0.557938,0.586635,0.535371,0.258299,0.431633,0.218788,0.282341,0.854356,11
1,0.122717,0.382168,0.912711,0.877971,0.588176,0.170724,0.287415,0.356543,0.50308,0.83355,1
1,0.303044,0.503938,0.70291,0.731643,0.651844,0.204236,0.440476,0.198079,0.339836,0.88394,2
1,0.516862,0.372401,0.551046,0.808505,0.365841,0.355043,0.421769,0.179472,0.502396,0.776983,3
1,0.437939,0.470699,0.437468,0.575806,0.290803,0.461903,0.54932,0.256603,0.523272,0.743498,4
1,0.540749,0.641147,0.328739,0.433967,0.329965,0.661714,0.612245,0.365546,0.174538,0.68173,5
1,0.385012,0.528513,0.486983,0.595351,0.569227,0.384761,0.461905,0.234994,0.262491,0.867035,6
1,0.384309,0.73787,0.232517,0.520866,0.537898,0.504268,0.619728,0.248199,0.069815,0.736671,7
1,0.332319,0.876497,0.244002,0.339144,0.458565,0.461587,0.632993,0.372149,0.229637,0.448309,8
1,0.315925,0.532924,0.468862,0.63365,0.720313,0.466962,0.423129,0.232293,0.190965,0.758453,9
1,0.255972,0.601134,0.583716,0.798996,0.816827,0.245337,0.27517,0.22479,0.239904,0.513329,10
1,0.368852,0.629017,0.589331,0.547808,0.562405,0.237749,0.409524,0.279412,0.193018,0.864109,11
1,0.2726,0.344518,0.822103,0.76281,0.602577,0.329434,0.142857,0.261104,0.437029,0.86541,1
1,0.327869,0.535129,0.705717,0.782092,0.727893,0.419855,0.32415,0.258103,0.213895,0.758127,2
1,0.41452,0.511815,0.533946,0.642631,0.524255,0.211508,0.371429,0.438475,0.317933,0.884265,3
1,0.615222,0.530088,0.264421,0.606973,0.420162,0.35441,0.45034,0.314526,0.504791,0.938231,4
1,0.48993,0.694549,0.260592,0.279186,0.531582,0.502055,0.571429,0.318727,0.42334,0.780559,5
1,0.548009,0.693762,0.302961,0.374274,0.464629,0.417009,0.610544,0.285414,0.341889,0.815995,6
1,0.503981,0.656742,0.418581,0.276017,0.415109,0.588365,0.693537,0.539916,0.301164,0.571521,7
1,0.367447,0.764965,0.371618,0.171157,0.549015,0.661081,0.808844,0.541717,0.463381,0.400845,8
1,0.288993,0.669502,0.713629,0.303751,0.543962,0.522289,0.414966,0.535714,0.321355,0.331925,9
1,0.281733,0.537965,0.588821,0.647121,0.711218,0.489409,0.22381,0.327731,0.187201,0.367685,10
1,0.412178,0.556238,0.419091,0.486265,0.660182,0.348403,0.44966,0.389856,0.181725,0.792913,11
1,0.322014,0.280718,0.799387,0.82673,0.608135,0.360101,0.212925,0.210384,0.336071,0.878739,1
1,0.351756,0.46298,0.669985,0.781828,0.783729,0.556118,0.388095,0.317827,0.157084,0.785436,2
1,0.431382,0.481727,0.480858,0.716323,0.539161,0.250395,0.366667,0.384454,0.34976,0.886541,3
1,0.605152,0.529773,0.26876,0.619651,0.382011,0.400253,0.417007,0.327131,0.565024,0.84948,4
1,0.500468,0.68305,0.259571,0.272055,0.596261,0.513753,0.489116,0.347539,0.416838,0.73212,5
1,0.540749,0.671393,0.340735,0.387216,0.416877,0.460955,0.637755,0.277611,0.316222,0.803966,6
1,0.511475,0.658003,0.430832,0.252773,0.410308,0.594372,0.753741,0.533013,0.286448,0.526008,7
1,0.369321,0.766068,0.360388,0.184892,0.552046,0.596586,0.821429,0.57623,0.514031,0.404096,8
1,0.301405,0.63012,0.740429,0.33122,0.53234,0.546633,0.458844,0.553721,0.378508,0.345579,9
1,0.272131,0.550882,0.615365,0.617274,0.712228,0.495416,0.206122,0.345738,0.180014,0.356307,10
1,0.416628,0.552773,0.442573,0.467512,0.647297,0.398672,0.457143,0.391657,0.152977,0.804291,11
1,0.362998,0.247952,0.770036,0.851823,0.621526,0.404679,0.230952,0.168367,0.275154,0.869636,1
1,0.359953,0.439036,0.644461,0.795827,0.766549,0.594689,0.466327,0.29952,0.165298,0.739272,2
1,0.461124,0.455104,0.423175,0.791865,0.560131,0.28043,0.351361,0.32473,0.376454,0.872887,3
1,0.603513,0.527725,0.297856,0.592182,0.399192,0.355043,0.463946,0.327131,0.551677,0.806892,4
1,0.505621,0.682577,0.209035,0.317221,0.655129,0.493203,0.442177,0.335534,0.444216,0.679779,5
1,0.537002,0.657057,0.361919,0.351823,0.47145,0.438192,0.630612,0.291417,0.286448,0.802991,6
1,0.506557,0.644455,0.455334,0.267565,0.375947,0.555169,0.752041,0.593938,0.342916,0.528934,7
1,0.363232,0.770636,0.366514,0.174591,0.557605,0.587417,0.833673,0.572029,0.55989,0.40052,8
1,0.302576,0.606333,0.754977,0.355256,0.526781,0.542523,0.479252,0.571729,0.379535,0.370936,9
1,0.261593,0.59436,0.596733,0.640782,0.709955,0.433765,0.17483,0.34994,0.161191,0.409298,10
1,0.425059,0.556238,0.481113,0.479662,0.588934,0.380019,0.545578,0.401261,0.089322,0.829324,11
1,0.383841,0.23661,0.767483,0.845219,0.633906,0.445463,0.195918,0.165966,0.231691,0.873537,1
1,0.38103,0.397921,0.618938,0.80692,0.73623,0.622826,0.555442,0.30042,0.164271,0.69961,2
1,0.463466,0.445022,0.422409,0.814316,0.526781,0.357888,0.334694,0.255102,0.410678,0.858257,3
1,0.601405,0.519061,0.311894,0.572636,0.42572,0.314575,0.511905,0.344538,0.495893,0.825748,4
1,0.506089,0.681947,0.226901,0.340465,0.573775,0.503636,0.563265,0.268908,0.416496,0.701235,5
1,0.532319,0.638941,0.3512,0.352087,0.537393,0.448309,0.608503,0.268007,0.287474,0.818596,6
1,0.49555,0.649811,0.426493,0.267565,0.385043,0.608916,0.715646,0.611044,0.320329,0.563069,7
1,0.352459,0.772054,0.407861,0.163761,0.513896,0.650964,0.79966,0.557023,0.573238,0.400195,8
1,0.296253,0.601607,0.748851,0.371896,0.548257,0.513437,0.488095,0.592137,0.334018,0.368986,9
1,0.249649,0.632168,0.605411,0.611727,0.706417,0.415428,0.120408,0.316026,0.24846,0.427503,10
1,0.441686,0.537965,0.5,0.488114,0.562405,0.365792,0.596599,0.428571,0.077002,0.788687,11
1,0.409836,0.206994,0.775906,0.861859,0.634917,0.443882,0.181633,0.196579,0.196099,0.887841,1
1,0.38993,0.368305,0.633231,0.756471,0.75139,0.617452,0.547619,0.380552,0.100958,0.727243,2
1,0.442857,0.445337,0.485197,0.818014,0.471198,0.388239,0.360204,0.2497,0.373374,0.848179,3
1,0.585714,0.506774,0.316488,0.57607,0.450227,0.298135,0.501701,0.40006,0.441821,0.877113,4
1,0.513583,0.675488,0.255487,0.344427,0.504295,0.558015,0.59966,0.2491,0.362081,0.740572,5
1,0.540281,0.632483,0.348137,0.375858,0.555331,0.471072,0.594898,0.251801,0.273101,0.790637,6
1,0.476581,0.67281,0.354518,0.274168,0.431784,0.680999,0.686054,0.529712,0.273443,0.580624,7
1,0.343794,0.772369,0.41169,0.163497,0.458565,0.820424,0.753741,0.557623,0.373717,0.388492,8
1,0.294848,0.592785,0.708014,0.37533,0.573017,0.546317,0.493197,0.572029,0.317591,0.343628,9
1,0.234192,0.64351,0.638846,0.583201,0.667256,0.421119,0.108163,0.316627,0.278919,0.418726,10
1,0.445433,0.556081,0.477795,0.468568,0.600808,0.403098,0.526531,0.42377,0.134839,0.772107,11
1,0.400703,0.211405,0.770801,0.86767,0.629106,0.435662,0.188776,0.186675,0.207734,0.904096,1
1,0.3726,0.36862,0.675089,0.740095,0.759474,0.586785,0.492177,0.414166,0.095825,0.736346,2
1,0.408197,0.485822,0.535222,0.781564,0.51617,0.261777,0.358844,0.318727,0.304244,0.860533,3
1,0.565808,0.508979,0.313425,0.580824,0.468166,0.288966,0.484014,0.389556,0.44627,0.917425,4
1,0.51733,0.664461,0.282797,0.322504,0.504295,0.566867,0.640476,0.270408,0.308693,0.746749,5
1,0.535597,0.630907,0.344308,0.389593,0.562658,0.48024,0.577891,0.268307,0.250171,0.81502,6
1,0.461827,0.686358,0.270546,0.318806,0.466145,0.713563,0.718707,0.408463,0.23922,0.593953,7
1,0.341452,0.768589,0.405309,0.174855,0.436079,0.822321,0.733673,0.614346,0.266256,0.448309,8
1,0.28829,0.588059,0.652118,0.378236,0.597271,0.58963,0.458503,0.544418,0.287474,0.383615,9
1,0.22178,0.661468,0.651353,0.581881,0.618999,0.427126,0.086735,0.346038,0.256674,0.419376,10
1,0.449649,0.566793,0.46146,0.447438,0.648813,0.440405,0.445578,0.422569,0.194045,0.772757,11
