@relation waveform-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea41+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R41

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x39 numeric
@attribute x40 numeric
@attribute a41+1 {1,2,3}

@data
0.351234,0.621151,0.709884,0.603352,0.759131,0.778281,0.698261,0.649464,0.611053,0.467641,0.27927,0.188935,0.307359,0.392734,0.400712,0.49811,0.456685,0.442149,0.250297,0.919793,0.614227,0.519369,0.383448,0.473988,0.580815,0.159946,0.513736,0.625683,0.633423,0.683526,0.632514,0.256061,0.262463,0.465894,0.379261,0.636496,0.566319,0.56776,0.700292,0.718621,1
0.719884,0.694779,0.392811,0.374302,0.281343,0.098643,0.318261,0.484907,0.572471,0.339248,0.471536,0.555324,0.512987,0.341696,0.779163,0.559546,0.652542,0.641529,0.660735,0.260026,0.450068,0.456241,0.506207,0.280347,0.47569,0.251344,0.358516,0.654372,0.505391,0.372832,0.527322,0.571212,0.444282,0.512227,0.362216,0.178102,0.469449,0.492154,0.388889,0.430345,3
0.796807,0.463186,0.500642,0.562011,0.684107,0.317647,0.57913,0.533593,0.471324,0.222338,0.334049,0.517745,0.518398,0.446367,0.657168,0.612476,0.556497,0.710744,0.488731,0.457956,0.571819,0.708752,0.588966,0.687861,0.695138,0.443548,0.40522,0.584699,0.479784,0.575145,0.304645,0.581818,0.52346,0.57529,0.502841,0.837956,0.408346,0.271041,0.48538,0.528276,1
0.719884,0.302544,0.620026,0.255866,0.271471,0.449774,0.366957,0.316456,0.403545,0.394572,0.416756,0.795407,0.669913,0.426471,0.614426,0.744802,0.580038,0.452479,0.483986,0.401035,0.372093,0.602582,0.666207,0.507225,0.331143,0.362903,0.18544,0.903005,0.621294,0.604046,0.329235,0.390909,0.485337,0.368082,0.514205,0.443796,0.225037,0.504993,0.546784,0.455172,3
0.325109,0.228916,0.326059,0.310615,0.245805,0.318552,0.235652,0.15482,0.428571,0.226514,0.354458,0.58977,0.640693,0.676471,0.705254,0.561437,0.777778,0.661157,0.758007,0.630013,0.548564,0.64132,0.337931,0.784682,0.609724,0.688172,0.302198,0.372951,0.622642,0.365607,0.379781,0.665152,0.71261,0.583012,0.721591,0.623358,0.459016,0.269615,0.365497,0.547586,3
0.506531,0.629183,0.41335,0.652514,0.649556,0.602715,0.627826,0.589094,0.613139,0.216075,0.184748,0.546973,0.52381,0.435986,0.516474,0.327032,0.468927,0.686983,0.637011,0.128072,0.534884,0.503587,0,0.572254,0.470434,0.596774,0.251374,0.381148,0.552561,0.33526,0.438525,0.557576,0.479472,0.611326,0.515625,0.508029,0.582712,0.480742,0.630117,0.72,1
0.275762,0.286479,0.404365,0.413408,0.337611,0.434389,0.348696,0.373905,0.251303,0.302714,0.177229,0.497912,0.580087,0.455017,0.585931,0.673913,0.728814,0.545455,0.742586,0.609314,0.596443,0.499283,0.402759,0.456647,0.629435,0.625,0.398352,0.405738,0.780323,0.307803,0.416667,0.669697,0.665689,0.499356,0.534091,0.69781,0.467958,0.360913,0.501462,0.656552,1
0.515239,0.392236,0.519897,0.305028,0.288253,0.467873,0.451304,0.389484,0.392075,0.572025,0.672395,0.56785,0.660173,0.581315,0.498664,0.655955,0.512241,0.431818,0.510083,0.240621,0.664843,0.748924,0.445517,0.621387,0.595269,0.235215,0.682692,0.389344,0.506739,0.514451,0.345628,0.678788,0.595308,0.468468,0.392045,0.591241,0.530551,0.593438,0.054094,0.617931,3
0.451379,0.621151,0.7638,0.365363,0.568608,0.499548,0.466087,0.533593,0.409802,0.566806,0.265306,0.348643,0.487013,0.530277,0.329475,0.596408,0.621469,0.625,0.744958,0.564036,0.337893,0.51076,0.191724,0.617052,0.495401,0.280914,0.585165,0.275956,0.501348,0.521676,0.441257,0.524242,0.615836,0.54955,0.471591,0.544526,0.825633,0.388017,0.684211,0.252414,1
0.436865,0.539491,0.427471,0.280447,0.416584,0.38371,0.4,0.27556,0.26903,0.177453,0.353383,0.525052,0.708874,0.675606,0.71683,0.750473,0.935028,0.632231,0.632266,0.771022,0.53762,0.361549,0.506207,0.437861,0.724047,0.419355,0.611264,0.337432,0.718329,0.433526,0.363388,0.593939,0.715543,0.383526,0.447443,0.662774,0.515648,0.626248,0.523392,0.582069,1
0.4209,0.471218,0.220796,0.186592,0.384995,0.38009,0.273913,0.323272,0.456726,0.250522,0.382385,0.583507,0.632035,0.499135,0.592164,0.689981,0.754237,0.554752,0.46382,0.39586,0.518468,0.406026,0.507586,0.508671,0.357424,0.462366,0.178571,0.386612,0.522911,0.478324,0.404372,0.55303,0.552786,0.586873,0.240057,0.738686,0.764531,0.544936,0.72807,0.401379,3
0.480406,0.60241,0.671374,0.458101,0.363277,0.424434,0.385217,0.369036,0.208551,0.177453,0.337272,0.218163,0.409091,0.562284,0.656278,0.586957,0.683616,0.58781,0.53618,0.516171,0.532148,0.311334,0.437241,0.459538,0.30749,0.647849,0.429945,0.54235,0.419137,0.380058,0.703552,0.756061,0.538123,0.680824,0.443182,0.659854,0.277198,0.466476,0.55848,0.289655,1
0.657475,0.464525,0.463415,0.168715,0.419546,0.292308,0.409565,0.491723,0.641293,0.757829,0.663802,0.768267,0.623377,0.561419,0.270703,0.591682,0.39548,0.490702,0.404508,0.513583,0.528044,0.374462,0.257931,0.546243,0.645204,0.416667,0.553571,0.25,0.528302,0.569364,0.510929,0.30303,0.645161,0.558559,0.522727,0.443796,0.372578,0.717546,0.28655,0.368276,3
0.521045,0.519411,0.336329,0.661453,0.403751,0.41629,0.390435,0.61149,0.714286,0.628392,0.762621,0.736952,0.70671,0.33218,0.454141,0.055766,0.344633,0.441116,0.475682,0.239327,0.593707,0.403156,0.362759,0.299133,0.477004,0.737903,0.456044,0.45082,0.602426,0.580925,0.5,0.70303,0.372434,0.459459,0.31108,0.281752,0.339791,0.35378,0.466374,0.373793,2
0.567489,0.603748,0.531451,0.557542,0.419546,0.474208,0.615652,0.461538,0.58707,0.444676,0.16971,0.368476,0.395022,0.449827,0.356189,0.427221,0.545198,0.498967,0.799526,0.238034,0.403557,0.454806,0.511724,0.468208,0.466491,0.55914,0.682692,0.363388,0.402965,0.59104,0.459016,0.571212,0.325513,0.315315,0.548295,0.586861,0.484352,0.723252,0.505848,0.597241,1
0.448476,0.262383,0.477535,0.50838,0.701876,0.61267,0.543478,0.677702,0.324296,0.411273,0.22449,0.496868,0.334416,0.385813,0.583259,0.409263,0.597928,0.350207,0.410439,0.622251,0.790698,0.523673,0.555862,0.202312,0.480946,0.389785,0.331044,0.467213,0.421833,0.515896,0.532787,0.583333,0.718475,0.666667,0.637784,0.578102,0.254844,0.524964,0.54386,0.531034,1
0.58926,0.464525,0.499358,0.66257,0.626851,0.513122,0.323478,0.647517,0.518248,0.484342,0.368421,0.364301,0.415584,0.491349,0.454141,0.354442,0.553672,0.56095,0.69395,0.477361,0.811218,0.697274,0.663448,0.611272,0.26544,0.625,0.576923,0.562842,0.423181,0.679191,0.460383,0.809091,0.464809,0.508366,0.336648,0.248175,0.423249,0.437946,0.266082,0.435862,1
0.473149,0.471218,0.379974,0.37095,0.247779,0.348416,0.309565,0.260954,0.407716,0.627349,0.528464,0.765136,0.856061,0.561419,0.427427,0.563327,0.591337,0.402893,0.494662,0.469599,0.186047,0.497848,0.637241,0.526012,0.474376,0.40457,0.509615,0.516393,0.392183,0.739884,0.396175,0.569697,0.567449,0.444015,0.302557,0.267153,0.442623,0.67903,0.562865,0.492414,3
0.454282,0.417671,0.17715,0.349721,0.398815,0.375566,0.40087,0.352483,0.522419,0.627349,0.52739,0.511482,0.709957,0.488754,0.658949,0.520794,0.611111,0.452479,0.389087,0.464424,0.518468,0.773314,0.514483,0.539017,0.438896,0.454301,0.424451,0.550546,0.495957,0.569364,0.494536,0.375758,0.565982,0.418275,0.316761,0.588321,0.754098,0.336662,0.350877,0.855172,3
0.261248,0.463186,0.409499,0.442458,0.364265,0.335747,0.322609,0.445959,0.818561,0.533403,0.648765,0.771399,0.674242,0.621107,0.324132,0.481096,0.629002,0.545455,0.461447,0.340233,0.428181,0.492109,0.52,0.306358,0.503285,0.59543,0.64011,0.57377,0.451482,0.300578,0.564208,0.607576,0.605572,0.685972,0.475852,0.331387,0.558867,0.155492,0.460526,0.304828,3
0.329463,0.31593,0.406932,0.459218,0.310958,0.258824,0.23913,0.387537,0.339937,0.308977,0.461869,0.455115,0.598485,0.634948,0.706144,0.79017,0.815443,0.504132,0.501779,0.663648,0.647059,0.479197,0.478621,0.228324,0.390276,0.251344,0.537088,0.480874,0.483827,0.403179,0.642077,0.342424,0.664223,0.388674,0.565341,0.621898,0.375559,0.533524,0.520468,0.430345,1
0.409289,0.67336,0.585366,0.475978,0.631787,0.795475,0.704348,0.650438,0.563087,0.732777,0.570354,0.320459,0.310606,0.431661,0.289403,0.287335,0.369115,0.46281,0.365362,0.362225,0.701778,0.436155,0.18069,0.58526,0.512484,0.31586,0.622253,0.430328,0.648248,0.465318,0.476776,0.674242,0.714076,0.380952,0.502841,0.594161,0.530551,0.292439,0.748538,0.326897,2
0.544267,0.11245,0.414634,0.235754,0.391905,0.479638,0.435652,0.563778,0.499479,0.757829,0.752954,0.572025,0.829004,0.370242,0.56634,0.519849,0.301318,0.326446,0.264531,0.557568,0.633379,0.502152,0.377931,0.289017,0.551905,0.49328,0.456044,0.340164,0.495957,0.58237,0.556011,0.677273,0.596774,0.483912,0.707386,0.50365,0.369598,0.365193,0.412281,0.32,3
0.489115,0.538153,0.612323,0.621229,0.683119,0.833484,0.750435,0.860759,0.379562,0.525052,0.378088,0.340292,0.354978,0.318339,0.432769,0.282609,0.216573,0.415289,0.354686,0.468305,0.471956,0.525108,0.554483,0.426301,0.700394,0.462366,0.277473,0.54918,0.733154,0.25578,0.189891,0.419697,0.360704,0.56242,0.602273,0.232117,0.530551,0.174037,0.622807,0.711724,1
0.447025,0.386881,0.401797,0.255866,0.288253,0.350226,0.42087,0.515093,0.480709,0.730689,0.517723,0.618998,0.667749,0.33737,0.494212,0.489603,0.253296,0.402893,0.418743,0.359638,0.44186,0.502152,0.36,0.58237,0.574244,0.461022,0.178571,0.627049,0.508086,0.517341,0.368852,0.739394,0.596774,0.617761,0.565341,0.521168,0.461997,0.463623,0.516082,0.477241,3
0.506531,0.700134,0.519897,0.357542,0.643633,0.492308,0.637391,0.628043,0.692388,0.536534,0.61869,0.248434,0.5,0.32526,0.171861,0.371456,0.277778,0.243802,0.600237,0.465718,0.560876,0.700143,0.411034,0.219653,0.496715,0.454301,0.517857,0.401639,0.706199,0.362717,0.557377,0.730303,0.541056,0.406692,0.465909,0.712409,0.648286,0.485021,0.440058,0.375172,2
0.584906,0.595716,0.422336,0.412291,0.468904,0.384615,0.546087,0.736125,0.383733,0.76096,0.653061,0.482255,0.504329,0.507785,0.372217,0.259924,0.383239,0.261364,0.311981,0.313066,0.180575,0.56241,0.455172,0.460983,0.417871,0.393817,0.353022,0.301913,0.811321,0.777457,0.448087,0.65,0.670088,0.707851,0.491477,0.513869,0.47541,0.557775,0.520468,0.515862,2
0.50508,0.603748,0.558408,0.518436,0.775913,0.503167,0.529565,0.612463,0.462982,0.479123,0.303974,0.189979,0.438312,0.423875,0.28228,0.208885,0.328625,0.376033,0.465006,0.32859,0.611491,0.433286,0.667586,0.643064,0.474376,0.416667,0.247253,0.418033,0.249326,0.455202,0.551913,0.70303,0.447214,0.402831,0.409091,0.430657,0.342772,0.60485,0.811404,0.681379,1
0.603774,0.548862,0.766367,0.673743,0.604146,0.835294,0.789565,0.660175,0.818561,0.340292,0.56391,0.349687,0.443723,0.130623,0.356189,0.303403,0.321092,0.304752,0.332147,0.483829,0.355677,0.441894,0.49931,0.481214,0.864652,0.651882,0.350275,0.419399,0.513477,0.42052,0.229508,0.412121,0.542522,0.603604,0.465909,0.416058,0.757079,0.402282,0.472222,0.486897,2
0.56894,0.493976,0.355584,0.499441,0.621915,0.466063,0.39913,0.644596,0.746611,0.692067,0.585392,0.573069,0.559524,0.396194,0.375779,0.275992,0.347458,0.430785,0.479241,0.403622,0.864569,0.196557,0.162759,0.520231,0.329829,0.475806,0.337912,0.672131,0.393531,0.271676,0.586066,0.595455,0.478006,0.343629,0.551136,0.512409,0.603577,0.569187,0.27193,0.362759,2
0.307692,0.451138,0.442875,0.503911,0.318855,0.286878,0.214783,0.468354,0.245047,0.431106,0.485499,0.695198,0.62013,0.66955,0.626002,0.60586,0.487759,0.461777,0.628707,0.605433,0.532148,0.497848,0.492414,0.469653,0.346912,0.19086,0.445055,0.703552,0.404313,0.430636,0.456284,0.568182,0.583578,0.357786,0.785511,0.407299,0.52608,0.116976,0.912281,0.422069,3
0.409289,0.605087,0.706033,0.646927,0.572557,0.59638,0.728696,0.495618,0.739312,0.284969,0.406015,0.480167,0.428571,0.383218,0.35797,0.448015,0.425612,0.290289,0.606168,0.586028,0.485636,0.190818,0.455172,0.481214,0.674113,0.572581,0.754121,0.558743,0.380054,0.601156,0.396175,0.6,0.539589,0.557272,0.390625,0.591241,0.408346,0.403709,0.508772,0.394483,1
0.632801,0.46988,0.617458,0.521788,0.403751,0.672398,0.617391,0.710808,0.725756,0.664927,0.477981,0.551148,0.402597,0.25519,0.275156,0.356333,0.384181,0.304752,0.438909,0.442432,0.536252,0.233859,0.521379,0.475434,0.491459,0.444892,0.457418,0.38388,0.346361,0.575145,0.430328,0.480303,0.35044,0.57529,0.856534,0.70365,0.535022,0.416548,0.679825,0.54069,2
0.458636,0.580991,0.540436,0.710615,0.596249,0.58914,0.629565,0.793574,0.895725,0.474948,0.557465,0.291232,0.220779,0.320934,0.356189,0.267486,0.496234,0.369835,0.501779,0.529107,0.398085,0.360115,0.437241,0.539017,0.402102,0.569892,0.490385,0.629781,0.351752,0.530347,0.639344,0.519697,0.403226,0.512227,0.705966,0.417518,0.508197,0.82311,0.663743,0.895172,2
0.422351,0.254351,0.404365,0.414525,0.190523,0.234389,0.213043,0.410906,0.254432,0.302714,0.415682,0.640919,0.798701,0.694637,0.705254,0.638941,0.813559,0.646694,0.66548,0.589909,0.578659,0.761836,0.365517,0.533237,0.409987,0.444892,0.601648,0.312842,0.401617,0.437861,0.67623,0.475758,0.774194,0.620335,0.478693,0.318248,0.266766,0.282454,0.295322,0.628966,3
0.676343,0.207497,0.54172,0.52067,0.344521,0.349321,0.401739,0.556962,0.656934,0.522965,0.81203,0.772443,0.619048,0.42474,0.440784,0.411153,0.468927,0.393595,0.281139,0.457956,0.294118,0.444763,0.184828,0.394509,0.417871,0.415323,0.634615,0.622951,0.551213,0.523121,0.513661,0.422727,0.419355,0.477477,0.607955,0.287591,0.4769,0.286733,0.359649,0.529655,2
0.296081,0.702811,0.757381,0.618994,0.504442,0.542986,0.664348,0.411879,0.7122,0.347599,0.215897,0.491649,0.419913,0.445502,0.442565,0.456522,0.338983,0.76343,0.497034,0.495472,0.545828,0.337159,0.546207,0.434971,0.632063,0.373656,0.679945,0.754098,0.487871,0.58237,0.471311,0.395455,0.348974,0.481338,0.458807,0.468613,0.518629,0.46933,0.230994,0.533793,1
0.435414,0.402945,0.459564,0.181006,0.259625,0.337557,0.330435,0.282376,0.275287,0.161795,0.040816,0.656576,0.753247,0.710208,0.699911,0.795841,0.730697,0.669421,0.55516,0.576973,0.436389,0.604017,0.423448,0.300578,0.683311,0.637097,0.563187,0.509563,0.553908,0.179191,0.494536,0.351515,0.79912,0.530245,0.62358,0.776642,0.710879,0.350927,0.602339,0.394483,3
0.664731,0.481928,0.661104,0.463687,0.580454,0.421719,0.426957,0.688413,0.719499,0.587683,0.717508,0.610647,0.597403,0.378028,0.480855,0.367675,0.291902,0.48657,0.627521,0.194049,0.316005,0.474892,0.441379,0.618497,0.616294,0.41129,0.67033,0.67623,0.485175,0.433526,0.442623,0.565152,0.498534,0.71686,0.615057,0.50073,0.876304,0.570613,0.5,0.306207,2
0.563135,0.417671,0.392811,0.097207,0.379072,0.321267,0.455652,0.305745,0.214807,0.464509,0.274973,0.487474,0.590909,0.724913,0.762244,0.647448,0.654426,0.657025,0.743772,0.539457,0.636115,0.388809,0.462069,0.651734,0.528252,0.58871,0.512363,0.580601,0.389488,0.695087,0.632514,0.554545,0.673021,0.370656,0.6875,0.343066,0.599106,0.46077,0.361111,0.346207,1
0.393324,0.384203,0.387677,0.499441,0.479763,0.220814,0.291304,0.530672,0.494265,0.813152,0.688507,0.569937,0.44697,0.542388,0.511131,0.493384,0.130885,0.304752,0.529063,0.372574,0.584131,0.38307,0.451034,0.401734,0.579501,0.58871,0.491758,0.741803,0.47035,0.105491,0.251366,0.737879,0.492669,0.302445,0.473011,0.531387,0.578241,0.422254,0.415205,0.525517,3
0.428157,0.394913,0.532734,0.490503,0.4077,0.602715,0.490435,0.461538,0.690302,0.441545,0.37594,0.240084,0.569264,0.523356,0.472841,0.571834,0.469868,0.413223,0.194543,0.649418,0.615595,0.608321,0.205517,0.481214,0.396846,0.573925,0.478022,0.480874,0.459569,0.421965,0.527322,0.675758,0.557185,0.48906,0.572443,0.464234,0.453055,0.25535,0.273392,0.555862,1
0.526851,0.309237,0.456996,0.651397,0.457058,0.402715,0.447826,0.694255,0.648592,0.727557,0.6058,0.767223,0.475108,0.231834,0.34016,0.479206,0.311676,0.466942,0.399763,0.538163,0.172367,0.476327,0.473103,0.466763,0.286465,0.58871,0.287088,0.581967,0.284367,0.429191,0.534153,0.448485,0.363636,0.528958,0.596591,0.594161,0.235469,0.46505,0.421053,0.504828,2
0.679245,0.589023,0.379974,0.255866,0.373149,0.399095,0.192174,0.523856,0.570386,0.463466,0.425349,0.663883,0.678571,0.75173,0.469279,0.60586,0.6629,0.573347,0.437722,0.451488,0.538988,0.707317,0.36,0.473988,0.222076,0.354839,0.642857,0.438525,0.397574,0.541908,0.531421,0.386364,0.743402,0.537967,0.473011,0.553285,0.678092,0.46505,0.24269,0.532414,3
0.754717,0.278447,0.70475,0.286034,0.472853,0.452489,0.413913,0.629017,0.495308,0.721294,0.853921,0.615866,0.692641,0.514706,0.449688,0.400756,0.474576,0.376033,0.208778,0.341527,0.173735,0.469154,0.634483,0.619942,0.725361,0.600806,0.315934,0.501366,0.451482,0.719653,0.304645,0.434848,0.302053,0.57529,0.602273,0.420438,0.503726,0.399429,0.432749,0.361379,3
0.38897,0.518072,0.341463,0.610056,0.370188,0.551131,0.501739,0.65628,0.774765,0.779749,0.698174,0.701461,0.449134,0.356401,0.329475,0.431002,0.439736,0.459711,0.567023,0.408797,0.611491,0.761836,0.588966,0.475434,0.444152,0.482527,0.471154,0.95082,0.497305,0.33237,0.437158,0.471212,0.44868,0.540541,0.637784,0.376642,0.648286,0.754636,0.523392,0.569655,2
0.341074,0.436412,0.254172,0.136313,0.268509,0.334842,0.471304,0.491723,0.350365,0.393528,0.328679,0.693111,0.786797,0.706747,0.763134,0.553875,0.716573,0.621901,0.664294,0.393273,0.454172,0.162123,0.344828,0.385838,0.417871,0.336022,0.482143,0.631148,0.556604,0.232659,0.646175,0.801515,0.244868,0.404118,0.68608,0.363504,0.481371,0.459344,0.688596,0.667586,3
0.240929,0.511379,0.516046,0.46257,0.413623,0.439819,0.535652,0.421616,0.453597,0.670146,0.385607,0.584551,0.55303,0.264706,0.504007,0.468809,0.592279,0.55062,0.594306,0.423027,0.621067,0.466284,0.605517,0.49422,0.576873,0.545699,0.381868,0.519126,0.563342,0.393064,0.596995,0.201515,0.357771,0.7426,0.204545,0.39708,0.33532,0.643367,0.580409,0.748966,1
0.361393,0.65328,0.27086,0.75419,0.5923,0.532127,0.586087,0.618306,0.475495,0.354906,0.274973,0.370564,0.311688,0.240484,0.419412,0.491493,0.650659,0.339876,0.702254,0.195343,0.357045,0.566714,0.413793,0.830925,0.449409,0.358871,0.387363,0.629781,0.431267,0.541908,0.728142,0.522727,0.258065,0.272844,0.683239,0.446715,0.180328,0.426534,0.412281,0.506207,1
0.256894,0.500669,0.581515,0.549721,0.523198,0.402715,0.424348,0.352483,0.453597,0.302714,0.150376,0.712944,0.795455,0.464533,0.507569,0.569943,0.661017,0.56095,0.59312,0.452781,0.201094,0.539455,0.489655,0.452312,0.516426,0.465054,0.333791,0.562842,0.597035,0.683526,0.418033,0.731818,0.432551,0.57529,0.426136,0.284672,0.692996,0.233951,0.394737,0.369655,1
0.50508,0.385542,0.159178,0.29162,0.336624,0.342081,0.264348,0.320351,0.525547,0.295407,0.629431,0.543841,0.650433,0.569204,0.558326,0.598299,0.599812,0.626033,0.723606,0.74903,0.560876,0.558106,0.449655,0.520231,0.69908,0.63172,0.402473,0.508197,0.545822,0.726879,0.52459,0.516667,0.378299,0.46332,0.559659,0.319708,0.257824,0.519258,0.317251,0.551724,3
0.566038,0.230254,0.41335,0.64581,0.435341,0.474208,0.275652,0.525803,0.388947,0.534447,0.336198,0.573069,0.670996,0.425606,0.649154,0.723062,0.637476,0.735537,0.718861,0.692109,0.480164,0.555237,0.409655,0.183526,0.327201,0.580645,0.298077,0.422131,0.366577,0.16763,0.510929,0.518182,0.410557,0.442728,0.363636,0.551825,0.453055,0.322397,0.438596,0.713103,1
0.600871,0.393574,0.575096,0.267039,0.380059,0.180995,0.283478,0.479065,0.280501,0.366388,0.687433,0.617954,0.74026,0.495675,0.612645,0.452741,0.656309,0.450413,0.637011,0.76326,0.481532,0.516499,0.489655,0.486994,0.725361,0.209677,0.460165,0.403005,0.640162,0.657514,0.428962,0.422727,0.507331,0.52381,0.366477,0.521168,0.691505,0.417974,0.527778,0.350345,3
0.689405,0.206158,0.341463,0.194413,0.475814,0.258824,0.375652,0.361246,0.445255,0.409186,0.486574,0.759916,0.695887,0.647924,0.720392,0.657845,0.631827,0.612603,0.45433,0.407503,0.601915,0.312769,0.452414,0.816474,0.404731,0.34543,0.592033,0.601093,0.514825,0.592486,0.442623,0.35303,0.643695,0.539254,0.265625,0.578102,0.599106,0.299572,0.510234,0.485517,3
0.54717,0.531459,0.489089,0.418994,0.372162,0.476018,0.609565,0.635833,0.606882,0.651357,0.572503,0.629436,0.638528,0.374567,0.370436,0.579395,0.40113,0.274793,0.470937,0.323415,0.164159,0.325681,0.536552,0.333815,0.503285,0.548387,0.406593,0.860656,0.641509,0.387283,0.561475,0.445455,0.64956,0.7426,0.430398,0.632117,0.433681,0.510699,0.839181,0.508966,2
0.451379,0.57162,0.356868,0.441341,0.358342,0.417195,0.317391,0.321324,0.525547,0.483299,0.632653,0.76618,0.714286,0.668685,0.553874,0.503781,0.522599,0.563017,0.646501,0.332471,0.341997,0.332855,0.263448,0.563584,0.499343,0.299731,0.53022,0.463115,0.617251,0.722543,0.501366,0.534848,0.316716,0.442728,0.401989,0.478832,0.268256,0.459344,0.510234,0.515862,3
0.595065,0.559572,0.58665,0.236872,0.448174,0.213575,0.41913,0.435248,0.481752,0.368476,0.397422,0.59499,0.661255,0.714533,0.543188,0.695652,0.614878,0.616736,0.710558,0.553687,0.608755,0.453372,0.493793,0.270231,0.595269,0.528226,0.23489,0.702186,0.367925,0.381503,0.400273,0.590909,0.589443,0.459459,0.609375,0.548905,0.457526,0.562054,0.774854,0.346207,3
0.712627,0.338688,0.406932,0.417877,0.395854,0.268778,0.141739,0.44888,0.358707,0.413361,0.41783,0.628392,0.643939,0.586505,0.459484,0.493384,0.50565,0.697314,0.492289,0.297542,0.794802,0.347202,0.096552,0.553468,0.632063,0.431452,0.510989,0.554645,0.623989,0.495665,0.602459,0.371212,0.423754,0.483912,0.633523,0.562044,0.320417,0.557775,0.337719,0.416552,3
0.529753,0.477912,0.550706,0.576536,0.404738,0.321267,0.434783,0.291139,0.58707,0.48643,0.741139,0.551148,0.713203,0.614187,0.531612,0.655955,0.500942,0.404959,0.669039,0.668823,0.259918,0.454806,0.511724,0.391618,0.558476,0.505376,0.402473,0.515027,0.602426,0.601156,0.442623,0.442424,0.410557,0.644788,0.745739,0.508029,0.418778,0.570613,0.230994,0.622069,3
0.651669,0.587684,0.424904,0.451397,0.27542,0.39457,0.347826,0.418695,0.442127,0.2881,0.568206,0.68476,0.799784,0.743945,0.606411,0.524575,0.55838,0.558884,0.510083,0.583441,0.27907,0.252511,0.528276,0.413295,0.495401,0.477151,0.195055,0.568306,0.459569,0.580925,0.532787,0.527273,0.549853,0.545689,0.480114,0.40292,0.411326,0.570613,0.355263,0.4,3
0.406386,0.420348,0.241335,0.494972,0.27542,0.352036,0.327826,0.481013,0.418144,0.424843,0.655209,0.61691,0.611472,0.564879,0.558326,0.383743,0.605461,0.467975,0.753262,0.415265,0.5513,0.384505,0.568276,0.456647,0.199737,0.522849,0.333791,0.345628,0.27628,0.692197,0.329235,0.477273,0.178886,0.512227,0.596591,0.421898,0.423249,0.560628,0.562865,0.761379,3
0.474601,0.57162,0.365854,0.604469,0.661402,0.550226,0.444348,0.505355,0.510949,0.470772,0.191192,0.27453,0.468615,0.49827,0.475512,0.399811,0.59322,0.522727,0.692764,0.482536,0.351573,0.457676,0.176552,0.686416,0.70565,0.284946,0.494505,0.546448,0.345013,0.580925,0.362022,0.562121,0.375367,0.508366,0.411932,0.518248,0.457526,0.328103,0.371345,0.671724,1
0.510885,0.607764,0.896021,0.740782,0.913129,0.815385,0.624348,0.659202,0.49635,0.741127,0.287863,0.220251,0.148268,0.390138,0.13268,0.208885,0.403013,0.311983,0.532622,0.693402,0.276334,0.487805,0.4,0.510116,0.333771,0.538978,0.622253,0.412568,0.497305,0.365607,0.356557,0.654545,0.655425,0.467181,0.512784,0.465693,0.532042,0.32525,0.128655,0.41931,2
0.744557,0.340027,0.293967,0.194413,0.426456,0.158371,0.332174,0.187926,0.189781,0.232777,0.183673,0.658664,0.611472,0.66782,0.666963,0.695652,0.688324,0.68595,0.816133,0.566624,0.232558,0.417504,0.353103,0.437861,0.551905,0.31586,0.29533,0.744536,0.412399,0.601156,0.314208,0.425758,0.659824,0.388674,0.625,0.560584,0.560358,0.522111,0.516082,0.186207,1
0.510885,0.594378,0.435173,0.481564,0.47384,0.528507,0.476522,0.63778,0.73097,0.694154,0.745435,0.790188,0.612554,0.475779,0.278718,0.285444,0.387947,0.315083,0.354686,0.477361,0.318741,0.624103,0.623448,0.406069,0.651774,0.567204,0.598901,0.755464,0.638814,0.722543,0.532787,0.506061,0.642229,0.474903,0.775568,0.40146,0.292101,0.39087,0.195906,0.571034,2
0.584906,0.226238,0.387677,0.644693,0.350444,0.371946,0.521739,0.557936,0.519291,0.478079,0.338346,0.584551,0.541126,0.679931,0.593945,0.666352,0.592279,0.416322,0.3879,0.461837,0.440492,0.38307,0.53931,0.888728,0.367937,0.469086,0.478022,0.756831,0.533693,0.566474,0.468579,0.537879,0.319648,0.46332,0.639205,0.686131,0.502235,0.43224,0.296784,0.264828,3
